,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,O/C,H/C,Heteroatom Class,Ion Type,Adduct,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,N,P,S,13C
0,16,159.06641860165317,159.06629572328558,159.0662824127191,3976910.048226309,52.8732856978073,1043934.0255577101,22.10072819620985,-1,0.08367937117370064,0.9987302600688435,0.0,0.599238156041306,2.0,0.5714285714285714,1.7142857142857142,O4,de-protonated,,0.0,,C7 H12 O4,7.0,12.0,4.0,,,,
1,28,165.0194897493594,165.01936257948148,165.01933221933908,3925283.473436118,61.19001689451642,1046904.0246570114,21.43403956284002,-1,0.18397930712322622,0.9938770768897421,0.0,0.5963262461338452,6.0,0.5,0.75,O4,de-protonated,,0.0,,C8 H6 O4,8.0,6.0,4.0,,,,
2,50,171.0664198616678,171.06628833740652,171.0662824127191,4435958.829589862,57.22634771763247,1100800.7966169862,24.089682619096507,-1,0.03463387024665665,0.9997823750830231,0.0,0.5998694250498139,3.0,0.5,1.5,O4,de-protonated,,0.0,,C8 H12 O4,8.0,12.0,4.0,,,,
3,53,173.08207997048194,173.08194699582,173.08193247717907,4385941.238524822,99.53550828691257,946690.0182992907,24.189685914101982,-1,0.08388305313318094,0.9987240752085846,0.0,0.5992344451251508,2.0,0.5,1.75,O4,de-protonated,,0.0,,C8 H14 O4,8.0,14.0,4.0,,,,
4,57,179.0715287753776,179.07139149407584,179.07136779314908,2174793.3726975597,45.77789406741153,1091206.7376637904,11.678162561194847,-1,0.13235464191079824,0.9968264733661026,0.0,0.5980958840196615,5.0,0.3,1.2,O3,de-protonated,,0.0,,C10 H12 O3,10.0,12.0,3.0,,,,
5,60,185.0820783301714,185.0819367318177,185.08193247717907,1764536.8435985656,40.95382019119417,1004635.8308177481,9.88921472831914,-1,0.022987865874736873,0.9999041194942249,0.0,0.5999424716965349,3.0,0.4444444444444444,1.5555555555555556,O4,de-protonated,,0.0,,C9 H14 O4,9.0,14.0,4.0,,,,
6,64,187.06134381068557,187.06120079177643,187.06119703228907,1946911.2614924733,50.01243646219356,908938.3493088332,10.614238617108828,-1,0.020097633372051293,0.999926712863606,0.0,0.5999560277181636,3.0,0.625,1.5,O5,de-protonated,,0.0,,C8 H12 O5,8.0,12.0,5.0,,,,
7,65,187.0977265497852,187.09758350476832,187.0975825416391,8435033.046192184,73.46373028759382,1005083.0819513631,46.17929933808353,-1,0.005147737406813197,0.999995191766457,0.0,0.5999971150598742,2.0,0.4444444444444444,1.7777777777777777,O4,de-protonated,,0.0,,C9 H16 O4,9.0,16.0,4.0,,,,
8,70,189.07699502564878,189.07685056060092,189.07684709674908,1566353.2183614215,53.17727577013775,947563.0531950388,8.575282546719434,-1,0.018319809607634643,0.9999391048763817,0.0,0.599963462925829,2.0,0.625,1.75,O5,de-protonated,,0.0,,C8 H14 O5,8.0,14.0,5.0,,,,
9,79,193.08716982811833,193.08702248754597,193.08701785760908,4322985.561091323,64.24367971217663,956793.0810139873,23.545220235177815,-1,0.023978499089451696,0.9998956781776773,0.0,0.5999374069066064,5.0,0.2727272727272727,1.2727272727272727,O3,de-protonated,,0.0,,C11 H14 O3,11.0,14.0,3.0,,,,
