,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,O/C,H/C,Heteroatom Class,Ion Type,Adduct,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,N,P,S,13C
0,3,153.01945474157836,153.01933730713264,153.01933221933908,4063609.843234504,30.28039117856397,1253915.1529531346,21.92880394441971,-1,0.033249351529575956,0.9997994250791661,0.0,0.5998796550474996,5.0,0.5714285714285714,0.8571428571428571,O4,de-protonated,,0.0,,C7 H6 O4,7.0,6.0,4.0,,,,
1,5,155.0350949569094,155.03497609653974,155.03498228379908,1812937.5437223997,50.04084995568917,1134463.2212462488,9.727732263360405,-1,-0.03990879512304949,0.9997110462681336,0.0,0.5998266277608801,4.0,0.5714285714285714,1.1428571428571428,O4,de-protonated,,0.0,,C7 H8 O4,7.0,8.0,4.0,,,,
2,10,159.06641706832988,159.06629535711036,159.0662824127191,8445007.941860942,64.65149481412405,1213993.0185694806,47.14803264988527,-1,0.08137734205074429,0.998799119116867,0.0,0.5992794714701202,2.0,0.5714285714285714,1.7142857142857142,O4,de-protonated,,0.0,,C7 H12 O4,7.0,12.0,4.0,,,,
3,11,159.10279358519398,159.10267184825616,159.1026679220691,2459215.081269597,38.90352305743862,1012285.1872296976,13.167219891097936,-1,0.02467706624950527,0.9998895115479983,0.0,0.599933706928799,1.0,0.375,2.0,O3,de-protonated,,0.0,,C8 H16 O3,8.0,16.0,3.0,,,,
4,23,165.01946786888797,165.01934195032564,165.01933221933908,7679118.688669009,67.28812304045202,994527.5041299904,42.17927042682945,-1,0.0589687670616874,0.999369244682495,0.0,0.599621546809497,6.0,0.5,0.75,O4,de-protonated,,0.0,,C8 H6 O4,8.0,6.0,4.0,,,,
5,32,167.03511560017412,167.03498825772158,167.03498228379908,2718146.505673666,72.66309918547338,1249291.4657462642,14.751702955561294,-1,0.035764499246420965,0.9997679360240674,0.0,0.5998607616144405,5.0,0.5,1.0,O4,de-protonated,,0.0,,C8 H8 O4,8.0,8.0,4.0,,,,
6,36,169.01440925736867,169.01428051704042,169.01424683890906,1554948.2086821464,63.415353138927344,1089340.3586888562,8.535229329827006,-1,0.19926208582485694,0.9928214012859913,0.0,0.5956928407715948,5.0,0.7142857142857143,0.8571428571428571,O5,de-protonated,,0.0,,C7 H6 O5,7.0,6.0,5.0,,,,
7,37,169.05075771303015,169.05062894703389,169.05063234825906,2488142.42788435,40.17730385839673,1138850.6107003698,13.421178849165234,-1,-0.020119564916632568,0.99992655283302,0.0,0.599955931699812,4.0,0.5,1.25,O4,de-protonated,,0.0,,C8 H10 O4,8.0,10.0,4.0,,,,
8,39,171.0664152747188,171.06628508551043,171.0662824127191,8853729.923961148,76.34494574939917,978015.4107876172,48.51720268468288,-1,0.015624302473095306,0.999955705940408,0.0,0.5999734235642448,3.0,0.5,1.5,O4,de-protonated,,0.0,,C8 H12 O4,8.0,12.0,4.0,,,,
9,41,173.0820724170226,173.0819408049449,173.08193247717907,13815791.075120782,11.897095323368491,1107642.3633486733,75.6576861163967,-1,0.048114587821434254,0.9995800320417633,0.0,0.5997480192250579,2.0,0.5,1.75,O4,de-protonated,,0.0,,C8 H14 O4,8.0,14.0,4.0,,,,
10,42,175.06134505146053,175.06121204253094,175.06119703228907,1609171.5382759273,58.75179649608843,1419490.6655711478,8.711896431091214,-1,0.08574282663257396,0.998666909039982,0.0,0.5992001454239891,2.0,0.7142857142857143,1.7142857142857142,O5,de-protonated,,0.0,,C7 H12 O5,7.0,12.0,5.0,,,,
11,43,175.09772000146245,175.0975869668647,175.0975825416391,2279405.8570476826,68.13692050315031,1127661.4090727905,12.58201011816025,-1,0.02527291087221547,0.9998841118062881,0.0,0.5999304670837728,1.0,0.5,2.0,O4,de-protonated,,0.0,,C8 H16 O4,8.0,16.0,4.0,,,,
