,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,O/C,H/C,Heteroatom Class,Ion Type,Adduct,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,N,P,S,13C
0,4,153.01946206097938,153.0193264062037,153.01933221933908,2487046.095471379,41.5507648567256,1140280.1542109065,12.864782000240886,-1,-0.03798954870370794,0.9997381664859485,0.0,0.599842899891569,5.0,0.5714285714285714,0.8571428571428571,O4,de-protonated,,0.0,,C7 H6 O4,7.0,6.0,4.0,,,,
1,27,171.06644417952373,171.0662943880497,171.0662824127191,2899238.013387038,33.8743347417897,1019022.1043155482,15.192446410832138,-1,0.07000403842965584,0.9991111940688214,0.0,0.5994667164412928,3.0,0.5,1.5,O4,de-protonated,,0.0,,C8 H12 O4,8.0,12.0,4.0,,,,
2,28,173.0820975739672,173.08194620620225,173.08193247717907,3590018.0088696578,44.56648540852733,1044470.0735889059,18.391680230770337,-1,0.07932094924085221,0.9988590102231194,0.0,0.5993154061338716,2.0,0.5,1.75,O4,de-protonated,,0.0,,C8 H14 O4,8.0,14.0,4.0,,,,
3,32,179.07153056970213,179.0713745211653,179.07136779314908,1771730.1323264812,53.13843564200804,1132183.9010309393,9.01839484641633,-1,0.037571702835323476,0.9997438938738717,0.0,0.599846336324323,5.0,0.3,1.2,O3,de-protonated,,0.0,,C10 H12 O3,10.0,12.0,3.0,,,,
4,33,181.0144061206088,181.01424855470572,181.01424683890906,3186643.120353024,38.89098961483781,939763.8348968951,16.4397822721131,-1,0.009478793447019435,0.9999836974174706,0.0,0.5999902184504824,6.0,0.625,0.75,O5,de-protonated,,0.0,,C8 H6 O5,8.0,6.0,5.0,,,,
5,35,187.0613372837174,187.06117499835915,187.06119703228907,2226453.6734437835,25.508976500313583,1225937.0111089258,11.50784759047917,-1,-0.1177899546931616,0.9974856612815489,0.0,0.5984913967689294,3.0,0.625,1.5,O5,de-protonated,,0.0,,C8 H12 O5,8.0,12.0,5.0,,,,
6,36,187.09775224815957,187.09758993439488,187.0975825416391,5619187.431885755,55.07925575100087,953249.8006648117,28.767009486948385,-1,0.039512834297530865,0.9997167508073759,0.0,0.5998300504844255,2.0,0.4444444444444444,1.7777777777777777,O4,de-protonated,,0.0,,C9 H16 O4,9.0,16.0,4.0,,,,
7,39,189.0770276661714,189.07686380868034,189.07684709674908,1810610.7654466,20.192563123364174,1148558.7479411468,9.456789040339345,-1,0.08838697874969619,0.9985834802590303,0.0,0.5991500881554181,2.0,0.625,1.75,O5,de-protonated,,0.0,,C8 H14 O5,8.0,14.0,5.0,,,,
8,44,193.0872060772052,193.08703909355427,193.08701785760908,2199906.8503193585,68.4870377220204,1133703.4514237596,11.199927859033242,-1,0.10998121685903411,0.9978076273975345,0.0,0.5986845764385207,5.0,0.2727272727272727,1.2727272727272727,O3,de-protonated,,0.0,,C11 H14 O3,11.0,14.0,3.0,,,,
9,48,195.03006812065803,195.02989962318776,195.0298969033691,2855771.005204893,43.67596481308985,1090938.225346621,14.597482861936616,-1,0.01394564992526017,0.9999647122731131,0.0,0.5999788273638679,6.0,0.5555555555555556,0.8888888888888888,O5,de-protonated,,0.0,,C9 H8 O5,9.0,8.0,5.0,,,,
10,53,197.0093263916097,197.00915635246534,197.00916145847907,3003288.0968641015,54.67893677788501,816623.9492568754,15.249855174322057,-1,-0.025917646129435964,0.9998781239210168,0.0,0.59992687435261,6.0,0.75,0.75,O6,de-protonated,,0.0,,C8 H6 O6,8.0,6.0,6.0,,,,
11,54,197.04572584701816,197.0455557795265,197.04554696782907,1746128.5950935488,34.086683033046064,1015690.22336322,9.081022588405332,-1,0.04471908938025693,0.9996372052955458,0.0,0.5997823231773275,5.0,0.5555555555555556,1.1111111111111112,O5,de-protonated,,0.0,,C9 H10 O5,9.0,10.0,5.0,,,,
12,60,198.98860010700182,198.98842852668008,198.98842601358908,2359719.738055036,49.19555076937728,798518.3978397707,12.139343988868276,-1,0.012629332544488897,0.99997105934597,0.0,0.5999826356075819,6.0,1.0,0.5714285714285714,O7,de-protonated,,0.0,,C7 H4 O7,7.0,4.0,7.0,,,,
13,61,199.06135992160546,199.0611882846384,199.06119703228907,1973215.2988253734,34.45448811355888,939047.6722543611,10.051752589234868,-1,-0.043944529613220595,0.9996496618902576,0.0,0.5997897971341546,4.0,0.5555555555555556,1.3333333333333333,O5,de-protonated,,0.0,,C9 H12 O5,9.0,12.0,5.0,,,,
