,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,O/C,H/C,Heteroatom Class,Ion Type,Adduct,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,N,P,S,13C
0,12,159.06643291100053,159.06630121060698,159.0662824127191,3008673.741459067,68.52850557076808,1081905.933445471,15.607218152582664,-1,0.11817644572253458,0.9974691551051442,0.0,0.5984814930630865,2.0,0.5714285714285714,1.7142857142857142,O4,de-protonated,,0.0,,C7 H12 O4,7.0,12.0,4.0,,,,
1,25,165.01946489988995,165.0193286500636,165.01933221933908,3800334.2792902756,52.721646761779525,1019862.6112066272,19.923655870531277,-1,-0.021629438294470657,0.9999151159919981,0.0,0.5999490695951989,6.0,0.5,0.75,O4,de-protonated,,0.0,,C8 H6 O4,8.0,6.0,4.0,,,,
2,43,173.08208853917722,173.0819461257442,173.08193247717907,3593066.3329708558,35.20188750836313,1029436.2703414806,18.75417767108707,-1,0.07885609395678599,0.9988723369084087,0.0,0.5993234021450452,2.0,0.5,1.75,O4,de-protonated,,0.0,,C8 H14 O4,8.0,14.0,4.0,,,,
3,51,179.07152492069304,179.07137792706158,179.07136779314908,2231665.2600923483,13.744857150558497,1100036.4197443484,11.630992274472367,-1,0.05659147311824066,0.9994190621851184,0.0,0.5996514373110711,5.0,0.3,1.2,O3,de-protonated,,0.0,,C10 H12 O3,10.0,12.0,3.0,,,,
4,53,185.08210600193934,185.08195441067645,185.08193247717907,2160361.1202282174,51.628927379510294,955133.2255980675,11.301412054629001,-1,0.11850696113694047,0.9974549968494446,0.0,0.5984729981096667,3.0,0.4444444444444444,1.5555555555555556,O4,de-protonated,,0.0,,C9 H14 O4,9.0,14.0,4.0,,,,
5,58,187.097729407773,187.0975762744301,187.0975825416391,6846884.610731484,56.57771496692948,953641.9333830528,35.80729614298257,-1,-0.033497006765574204,0.9997964263230312,0.0,0.5998778557938187,2.0,0.4444444444444444,1.7777777777777777,O4,de-protonated,,0.0,,C9 H16 O4,9.0,16.0,4.0,,,,
6,70,193.0871616915002,193.08700397502125,193.08701785760908,3319485.933359623,82.49845619494725,1072238.6061499119,17.44648841170855,-1,-0.07189809025312595,0.9990624706413505,0.0,0.5994374823848102,5.0,0.2727272727272727,1.2727272727272727,O3,de-protonated,,0.0,,C11 H14 O3,11.0,14.0,3.0,,,,
7,81,199.0977261745012,199.09756385745234,199.0975825416391,3782670.456830832,52.77100724989515,984073.4796306773,19.90239263054138,-1,-0.09384436775912636,0.9984033000786033,0.0,0.599041980047162,3.0,0.4,1.6,O4,de-protonated,,0.0,,C10 H16 O4,10.0,16.0,4.0,,,,
8,87,201.0770282215687,201.07686438925742,201.07684709674908,2322961.471383838,47.279841521196836,1049505.6060353217,12.109415174244997,-1,0.08599950017032379,0.9986589211662681,0.0,0.5991953526997609,3.0,0.5555555555555556,1.5555555555555556,O5,de-protonated,,0.0,,C9 H14 O5,9.0,14.0,5.0,,,,
9,88,201.11341152119792,201.113247661032,201.11323260609907,2072173.6522469257,64.65679114411284,901252.1519543504,10.815015439860161,-1,0.0748579928602291,0.9989837292849625,0.0,0.5993902375709774,2.0,0.4,1.8,O4,de-protonated,,0.0,,C10 H18 O4,10.0,18.0,4.0,,,,
