,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,O/C,H/C,Heteroatom Class,Ion Type,Adduct,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,N,P,S,13C
0,3,153.09223900878666,153.0921092304087,153.09210323803907,1840630.048698765,26.977040402865864,1153002.473173909,9.522344526410402,-1,0.0391422516916173,0.9997220382271007,0.0,0.5998332229362604,3.0,0.2222222222222222,1.5555555555555556,O2,de-protonated,,0.0,,C9 H14 O2,9.0,14.0,2.0,,,,
1,4,154.99872571513336,154.99859440224427,154.99859677444908,3017350.430578356,24.418824858342326,1190185.498468112,15.572394439521625,-1,-0.015304685769569839,0.9999574995592687,0.0,0.5999744997355612,5.0,0.8333333333333334,0.6666666666666666,O5,de-protonated,,0.0,,C6 H4 O5,6.0,4.0,5.0,,,,
2,8,157.0871537474429,157.08702075389814,157.08701785760908,1707585.2696124718,23.17608332554063,1080609.212330125,8.91892747470902,-1,0.018437481979909225,0.9999383201012672,0.0,0.5999629920607603,2.0,0.375,1.75,O3,de-protonated,,0.0,,C8 H14 O3,8.0,14.0,3.0,,,,
3,10,159.0664267515003,159.06629216542987,159.0662824127191,14030730.712459948,63.81186363684527,1161358.96755251,72.28301103538658,-1,0.061312244388040296,0.9993181322524057,0.0,0.5995908793514434,2.0,0.5714285714285714,1.7142857142857142,O4,de-protonated,,0.0,,C7 H12 O4,7.0,12.0,4.0,,,,
4,19,163.04022121630777,163.04008343376256,163.04006766422907,4151402.3049482647,63.718874596602404,1095711.6965639547,21.394839675236714,-1,0.09672182866766366,0.9983039670838781,0.0,0.5989823802503269,6.0,0.3333333333333333,0.8888888888888888,O3,de-protonated,,0.0,,C9 H8 O3,9.0,8.0,3.0,,,,
5,26,165.05583998567934,165.05570058222497,165.05571772868907,2139693.55647243,23.080117957608362,1067956.5934001356,11.025594023631388,-1,-0.10388288475388782,0.998043784493435,0.0,0.598826270696061,5.0,0.3333333333333333,1.1111111111111112,O3,de-protonated,,0.0,,C9 H10 O3,9.0,10.0,3.0,,,,
6,37,167.0351321320399,167.03499113717194,167.03498228379908,4129037.536618553,36.04807971473989,1006247.8952563009,21.384253411171777,-1,0.053003105938925765,0.9994903808001349,0.0,0.5996942284800809,5.0,0.5,1.0,O4,de-protonated,,0.0,,C8 H8 O4,8.0,8.0,4.0,,,,
7,38,167.07151838331865,167.07137735919764,167.07136779314908,2080590.6629551358,71.46876397484506,1057214.1829533791,10.692126705585888,-1,0.057257258904627094,0.999405316664687,0.0,0.5996431899988122,4.0,0.3333333333333333,1.3333333333333333,O3,de-protonated,,0.0,,C9 H12 O3,9.0,12.0,3.0,,,,
8,46,169.0507947161747,169.050652100938,169.05063234825906,4220918.263603872,54.20648886641494,1021075.576349607,21.913566614418603,-1,0.11684475046122869,0.997525802184278,0.0,0.5985154813105668,4.0,0.5,1.25,O4,de-protonated,,0.0,,C8 H10 O4,8.0,10.0,4.0,,,,
9,47,169.08715429903407,169.08701165457097,169.08701785760908,2482191.909890722,27.182197645480816,1067786.5602210967,12.804086386540725,-1,-0.03668547822418314,0.9997558317604018,0.0,0.5998534990562411,3.0,0.3333333333333333,1.5555555555555556,O3,de-protonated,,0.0,,C9 H14 O3,9.0,14.0,3.0,,,,
10,52,171.066432169912,171.06628793461715,171.0662824127191,15072751.573431225,83.84748152130928,1081881.5557388605,78.84649475564723,-1,0.03227928954027538,0.9998109569525365,0.0,0.5998865741715219,3.0,0.5,1.5,O4,de-protonated,,0.0,,C8 H12 O4,8.0,12.0,4.0,,,,
11,53,171.10282941930618,171.1026851547599,171.1026679220691,2105966.4579478083,52.19257921890956,1154618.389086137,11.163215456475564,-1,0.10071550041881794,0.9981611476880736,0.0,0.5988966886128442,2.0,0.3333333333333333,1.7777777777777777,O3,de-protonated,,0.0,,C9 H16 O3,9.0,16.0,3.0,,,,
12,56,173.0820844029509,173.08193854787652,173.08193247717907,20140653.413193088,51.184854043952086,1020895.8716739921,105.22746480546904,-1,0.0350741256779514,0.9987466732310005,0.997189797522755,0.9981239229477024,2.0,0.5,1.75,O4,de-protonated,,0.0,,C8 H14 O4,8.0,14.0,4.0,,,,
13,57,174.08545351377455,174.0853068525003,174.08528731224908,1676072.4147089429,80.06203023063837,1000785.2991688146,8.638391476988202,-1,0.11224527662329924,0.9977165386891137,0.997189797522755,0.9975058422225702,2.0,0.5,1.75,13C1 O4,de-protonated,,1.0,56.0,C7 H14 O4 13C1,7.0,14.0,4.0,,,,1.0
14,59,175.06133495756467,175.06118751224574,175.06119703228907,2598603.302953945,44.87580166527336,1033254.8829715945,13.529245474988876,-1,-0.05438123065747934,0.9994635424337703,0.0,0.5996781254602622,2.0,0.7142857142857143,1.7142857142857142,O5,de-protonated,,0.0,,C7 H12 O5,7.0,12.0,5.0,,,,
15,60,175.09772624290616,175.09757876835099,175.0975825416391,4046267.518889026,47.00420217545171,979575.1973913558,21.500702315886077,-1,-0.02154962997884062,0.9999157412201285,0.0,0.5999494447320771,1.0,0.5,2.0,O4,de-protonated,,0.0,,C8 H16 O4,8.0,16.0,4.0,,,,
16,62,179.03513314209314,179.03498250484014,179.03498228379908,9456913.56090302,74.56542472151486,1026243.5232800669,48.7815048112275,-1,0.001234624987625981,0.9999997234180126,0.0,0.5999998340508075,6.0,0.4444444444444444,0.8888888888888888,O4,de-protonated,,0.0,,C9 H8 O4,9.0,8.0,4.0,,,,
17,63,179.07152476585037,179.07137409937118,179.07136779314908,7168874.174396915,40.005070820594675,1047844.7107507922,37.49654731800516,-1,0.03521625027065991,0.999774995508351,0.0,0.5998649973050106,5.0,0.3,1.2,O3,de-protonated,,0.0,,C10 H12 O3,10.0,12.0,3.0,,,,
18,64,181.01439046193147,181.0142382352708,181.01424683890906,20443034.714000903,71.15199252560102,1026218.774630499,106.41312638074193,-1,-0.0475301718748432,0.49979508507403253,0.9203646850869849,0.6680229250792136,6.0,0.625,0.75,O5,de-protonated,,0.0,,C8 H6 O5,8.0,6.0,5.0,,,,
19,65,181.05078695819168,181.05063470230604,181.05063234825906,5732354.937674246,51.26876314559054,913343.6501980128,30.223783905393773,-1,0.01300214726387626,0.999969325511575,0.0,0.599981595306945,5.0,0.4444444444444444,1.1111111111111112,O4,de-protonated,,0.0,,C9 H10 O4,9.0,10.0,4.0,,,,
20,67,181.08717488425427,181.08702259915069,181.08701785760908,2313870.6805155976,36.53031053783374,1052169.8103468374,12.057754769962699,-1,0.026183774287696967,0.9998756083259147,0.0,0.5999253649955488,4.0,0.3,1.4,O3,de-protonated,,0.0,,C10 H14 O3,10.0,14.0,3.0,,,,
