,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,O/C,H/C,Heteroatom Class,Ion Type,Adduct,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,N,P,S,13C
0,4,153.01939824177177,153.0193335182337,153.01933221933908,2303845.332232234,32.244767425284095,1295407.7195111483,12.894962236895626,-1,0.00848843484104013,0.9999869260678186,0.0,0.5999921556406911,5.0,0.5714285714285714,0.8571428571428571,O4,de-protonated,,0.0,,C7 H6 O4,7.0,6.0,4.0,,,,
1,7,159.06636500233358,159.0662982565813,159.0662824127191,5097127.444418877,31.073517447737792,1332390.6439331954,28.959508471896456,-1,0.09960540952212976,0.9982014238498882,0.0,0.5989208543099329,2.0,0.5714285714285714,1.7142857142857142,O4,de-protonated,,0.0,,C7 H12 O4,7.0,12.0,4.0,,,,
2,21,165.019380621297,165.0193118895745,165.01933221933908,3893361.443737773,36.27385040099831,1015239.980311379,21.896352763888636,-1,-0.12319626005923741,0.9972498840142575,0.0,0.5983499304085544,6.0,0.5,0.75,O4,de-protonated,,0.0,,C8 H6 O4,8.0,6.0,4.0,,,,
3,38,171.06636602433062,171.0662952801902,171.0662824127191,3465753.8319169907,43.80081038577368,1017164.3652778354,19.291137139546773,-1,0.07521921279760903,0.9989739028370835,0.0,0.5993843417022501,3.0,0.5,1.5,O4,de-protonated,,0.0,,C8 H12 O4,8.0,12.0,4.0,,,,
4,41,173.07210785788538,173.07203644733124,173.0720364984091,5869426.308244468,57.51804760102375,945530.548070247,33.21222369237574,-1,-0.00029512478597109844,0.9999999841960664,0.0,0.5999999905176399,7.0,0.1,1.0,N2 O1,de-protonated,,0.0,,C10 H10 O1 N2,10.0,10.0,1.0,2.0,,,
5,42,173.08202449193365,173.08195307808603,173.08193247717907,5738416.324931263,72.24294975445407,967931.3894662366,31.8554593190861,-1,0.11902401752438806,0.9974327688455037,0.0,0.5984596613073022,2.0,0.5,1.75,O4,de-protonated,,0.0,,C8 H14 O4,8.0,14.0,4.0,,,,
6,44,175.06127386151465,175.06120179059093,175.06119703228907,1937660.536184969,30.330170132350815,1254168.396919556,10.8313122237408,-1,0.027180791267910405,0.9998659555274491,0.0,0.5999195733164694,2.0,0.7142857142857143,1.7142857142857142,O5,de-protonated,,0.0,,C7 H12 O5,7.0,12.0,5.0,,,,
7,48,177.0193768566053,177.01930413614645,177.01933221933908,2061727.0707227865,20.277406978775204,1198820.9931800438,11.40138128814821,-1,-0.15864477783146574,0.9954436810860836,0.0,0.5972662086516501,7.0,0.4444444444444444,0.6666666666666666,O4,de-protonated,,0.0,,C9 H6 O4,9.0,6.0,4.0,,,,
8,49,177.05580064960168,177.05572791706535,177.05571772868907,1587674.9755605264,21.542903562060502,1090499.8612568127,8.910179476687826,-1,0.05754333387381341,0.9993993611653567,0.0,0.599639616699214,6.0,0.3,1.0,O3,de-protonated,,0.0,,C10 H10 O3,10.0,10.0,3.0,,,,
9,51,179.0350763711723,179.03500298261358,179.03498228379908,2981429.3640990667,60.68714846065758,938986.5147506082,17.033663644493426,-1,0.11561324067091691,0.9975776191042863,0.0,0.5985465714625717,6.0,0.4444444444444444,0.8888888888888888,O4,de-protonated,,0.0,,C9 H8 O4,9.0,8.0,4.0,,,,
10,52,179.0714332557908,179.0713598551867,179.07136779314908,2041560.5749930898,83.11707133810637,967951.892355455,11.384279216215988,-1,-0.044328484657721934,0.9996435142470986,0.0,0.5997861085482592,5.0,0.3,1.2,O3,de-protonated,,0.0,,C10 H12 O3,10.0,12.0,3.0,,,,
11,53,181.01430550781043,181.01423146377402,181.01424683890906,4236107.862547974,53.615377829918955,940046.2877742775,23.834587582873834,-1,-0.08493881174468437,0.9986917764633707,0.0,0.5992150658780224,6.0,0.625,0.75,O5,de-protonated,,0.0,,C8 H6 O5,8.0,6.0,5.0,,,,
12,54,181.0507146977941,181.0506406417047,181.05063234825906,1964419.810334229,65.57785457308053,1147724.1479866272,11.310170237843025,-1,0.045807327618867,0.9996193366484358,0.0,0.5997716019890614,5.0,0.4444444444444444,1.1111111111111112,O4,de-protonated,,0.0,,C9 H10 O4,9.0,10.0,4.0,,,,
13,57,187.0612644420621,187.06118839868233,187.06119703228907,3158583.731119171,57.60377173968508,891903.781422247,17.666440305985653,-1,-0.04615391581322662,0.9996135556104728,0.0,0.5997681333662837,3.0,0.625,1.5,O5,de-protonated,,0.0,,C8 H12 O5,8.0,12.0,5.0,,,,
14,58,187.0976571686311,187.0975811132335,187.0975825416391,10880384.501837166,46.620761047748246,976092.2217489675,61.72707829403441,-1,-0.007634548651385931,0.9999894240773527,0.0,0.5999936544464116,2.0,0.4444444444444444,1.7777777777777777,O4,de-protonated,,0.0,,C9 H16 O4,9.0,16.0,4.0,,,,
15,59,188.03537777346185,188.03530140846692,188.0353166364291,1621677.2545550293,35.97239987275581,1112163.555077726,9.189513318247457,-1,-0.08098458544015265,0.9988106760391666,0.0,0.5992864056235,8.0,0.3,0.7,N1 O3,de-protonated,,0.0,,C10 H7 O3 N1,10.0,7.0,3.0,1.0,,,
16,62,189.07693393947756,189.07685723074223,189.07684709674908,1841968.964182722,53.354375669404455,868126.5391416701,10.26124315933339,-1,0.053597218872274005,0.9994788950996643,0.0,0.5996873370597985,2.0,0.625,1.75,O5,de-protonated,,0.0,,C8 H14 O5,8.0,14.0,5.0,,,,
17,67,193.0143092594105,193.0142312525639,193.01424683890906,1450830.8615268809,31.184497200942992,903548.6690361134,8.109232441195415,-1,-0.08075230417559649,0.9988174847008163,0.0,0.5992904908204898,7.0,0.5555555555555556,0.6666666666666666,O5,de-protonated,,0.0,,C9 H6 O5,9.0,6.0,5.0,,,,
18,68,193.08709656386736,193.08701853304322,193.08701785760908,2457616.4980951287,62.51564612197196,1092796.3463061845,13.675956855133778,-1,0.0034980815621859277,0.9999977796920759,0.0,0.5999986678152456,5.0,0.2727272727272727,1.2727272727272727,O3,de-protonated,,0.0,,C11 H14 O3,11.0,14.0,3.0,,,,
19,72,195.02997797455248,195.02989930397152,195.0298969033691,4228459.6005257005,36.12688266472594,945792.3494934526,23.589457885178646,-1,0.012308894504350945,0.9999725092899249,0.0,0.5999835055739549,6.0,0.5555555555555556,0.8888888888888888,O5,de-protonated,,0.0,,C9 H8 O5,9.0,8.0,5.0,,,,
20,77,197.00925144130713,197.00917211951042,197.00916145847907,3015821.6541422135,102.51143969017104,791763.0710885974,17.124874694798613,-1,0.05411439384237569,0.9994687926827379,0.0,0.5996812756096427,6.0,0.75,0.75,O6,de-protonated,,0.0,,C8 H6 O6,8.0,6.0,6.0,,,,
21,78,197.04563116841237,197.04555183465106,197.04554696782907,1799026.1837772524,71.36921132295689,1104779.4545172488,10.306848684485981,-1,0.024698969710130858,0.9998893153318459,0.0,0.5999335891991076,5.0,0.5555555555555556,1.1111111111111112,O5,de-protonated,,0.0,,C9 H10 O5,9.0,10.0,5.0,,,,
22,81,198.0045017495735,198.00442210052194,198.0044104306791,1825964.1402277253,107.64930586748278,753789.003147856,10.278345231265611,-1,0.05893728742264924,0.999369917730134,0.0,0.5996219506380803,6.0,0.8571428571428571,0.7142857142857143,N1 O6,de-protonated,,0.0,,C7 H5 O6 N1,7.0,5.0,6.0,1.0,,,
23,84,199.06128102579228,199.06120102940054,199.06119703228907,2461300.523650315,74.29274409307651,943784.0694809267,13.789970668015261,-1,0.02007981225241749,0.9999268427726344,0.0,0.5999561056635806,4.0,0.5555555555555556,1.3333333333333333,O5,de-protonated,,0.0,,C9 H12 O5,9.0,12.0,5.0,,,,
24,85,199.09766500659512,199.09758499824744,199.0975825416391,2278440.494345411,33.09504133814903,960005.1842064252,12.661233920488588,-1,0.012338715072109228,0.9999723759277792,0.0,0.5999834255566675,3.0,0.4,1.6,O4,de-protonated,,0.0,,C10 H16 O4,10.0,16.0,4.0,,,,
25,88,201.0769308492501,201.07685019077678,201.07684709674908,3903326.644705947,91.41507509872402,954326.2656627364,21.9932645048379,-1,0.01538728972996023,0.999957039555931,0.0,0.5999742237335586,3.0,0.5555555555555556,1.5555555555555556,O5,de-protonated,,0.0,,C9 H14 O5,9.0,14.0,5.0,,,,
26,89,201.11331965543346,201.11323898501254,201.11323260609907,2684808.6139230877,75.7843335649053,897132.1005656752,15.03842191906749,-1,0.03171801967424931,0.999817473335143,0.0,0.5998904840010858,2.0,0.4,1.8,O4,de-protonated,,0.0,,C10 H18 O4,10.0,18.0,4.0,,,,
27,93,203.05620488435963,203.0561235762872,203.05611165185908,1945789.066413083,74.6458150954768,1026031.2424478151,11.087843302724135,-1,0.058724792990722,0.9993744515594198,0.0,0.5996246709356519,3.0,0.75,1.5,O6,de-protonated,,0.0,,C8 H12 O6,8.0,12.0,6.0,,,,
28,94,203.09257367958966,203.09249235958592,203.09249716120908,3558478.062372148,64.81074802822485,991929.2662858698,20.06643106714085,-1,-0.023642543324798582,0.9998985807974221,0.0,0.5999391484784532,2.0,0.5555555555555556,1.7777777777777777,O5,de-protonated,,0.0,,C9 H16 O5,9.0,16.0,5.0,,,,
29,95,203.12891378226027,203.12883245033478,203.12888267055905,1576698.8475673026,50.3881814566386,986471.8933183283,8.779063591874122,-1,-0.24723330137447214,0.9889703526568152,0.0,0.5933822115940891,1.0,0.4,2.0,O4,de-protonated,,0.0,,C10 H20 O4,10.0,20.0,4.0,,,,
30,96,204.06668629707565,204.0666046575666,204.0666167653491,1610359.2608805797,54.18566190090472,1003566.112659611,9.104002958586346,-1,-0.05933249985641498,0.99936144189161,0.0,0.599616865134966,7.0,0.2727272727272727,1.0,N1 O3,de-protonated,,0.0,,C11 H11 O3 N1,11.0,11.0,3.0,1.0,,,
31,100,205.01431817015106,205.01423621994522,205.01424683890906,3544313.8689753134,106.86994226586499,871346.5640600349,19.85550551331011,-1,-0.051796223946932826,0.9995133190745171,0.0,0.5997079914447102,8.0,0.5,0.6,O5,de-protonated,,0.0,,C10 H6 O5,10.0,6.0,5.0,,,,
32,107,207.02993847182788,207.0298558611711,207.02989690336906,2668606.022126995,109.92502574216974,818138.6905301197,15.141034350660822,-1,-0.19824285570269537,0.9928943899986893,0.0,0.5957366339992135,7.0,0.5,0.8,O5,de-protonated,,0.0,,C10 H8 O5,10.0,8.0,5.0,,,,
33,108,207.10273021834962,207.10264758385168,207.1026679220691,2009069.6485792599,114.66575300270831,953526.7783433413,11.503993719741544,-1,-0.09820355099581218,0.9982516503697478,0.0,0.5989509902218487,5.0,0.25,1.3333333333333333,O3,de-protonated,,0.0,,C12 H16 O3,12.0,16.0,3.0,,,,
34,116,209.0092578113259,209.00917455264687,209.00916145847907,5262514.814249476,114.93773368857886,921010.7239559704,29.290148529252754,-1,0.06264877437272406,0.9992880912160244,0.0,0.5995728547296146,7.0,0.6666666666666666,0.6666666666666666,O6,de-protonated,,0.0,,C9 H6 O6,9.0,6.0,6.0,,,,
35,117,209.04562533573085,209.04554206515016,209.04554696782907,2225739.051016047,84.94132989015968,830976.313143802,12.627029776624143,-1,-0.023452682829506043,0.9999002030617882,0.0,0.5999401218370729,6.0,0.5,1.0,O5,de-protonated,,0.0,,C10 H10 O5,10.0,10.0,5.0,,,,
