,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,O/C,H/C,Heteroatom Class,Ion Type,Adduct,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,N,P,S,13C
0,3,153.01950181383458,153.01933967298862,153.01933221933908,3520795.271382717,34.6682909456064,1103220.2484043315,18.63056773155813,-1,0.048710508904863704,0.9995695668831003,0.0,0.5997417401298601,5.0,0.5714285714285714,0.8571428571428571,O4,de-protonated,,0.0,,C7 H6 O4,7.0,6.0,4.0,,,,
1,5,159.06645671567983,159.06628856588384,159.0662824127191,4870612.500024626,27.841942313046225,1127944.502142532,25.58741556657926,-1,0.038683023543210356,0.999728521341244,0.0,0.5998371128047464,2.0,0.5714285714285714,1.7142857142857142,O4,de-protonated,,0.0,,C7 H12 O4,7.0,12.0,4.0,,,,
2,16,165.01953481504006,165.01936075029525,165.01933221933908,3873334.3442620067,36.975502868170786,984861.1944631794,20.47208627612255,-1,0.17289462869666955,0.9945907187304032,0.0,0.5967544312382419,6.0,0.5,0.75,O4,de-protonated,,0.0,,C8 H6 O4,8.0,6.0,4.0,,,,
3,22,167.03515040928048,167.03497434199065,167.03498228379908,1772286.1236385256,34.41144345906233,1036018.5183512222,9.231823229987404,-1,-0.04754577948530729,0.9995899010052172,0.0,0.5997539406031303,5.0,0.5,1.0,O4,de-protonated,,0.0,,C8 H8 O4,8.0,8.0,4.0,,,,
4,24,169.05083569138486,169.050657621562,169.05063234825906,1699628.3742534374,46.062387644372755,1306680.781955415,9.051440565534456,-1,0.14950138074958558,0.9959527140164985,0.0,0.5975716284098991,4.0,0.5,1.25,O4,de-protonated,,0.0,,C8 H10 O4,8.0,10.0,4.0,,,,
5,27,171.06646900936084,171.06628893713787,171.0662824127191,4609208.035509253,32.83642453108226,1075040.286809836,24.381274765461047,-1,0.03813971220653709,0.9997360927395058,0.0,0.5998416556437035,3.0,0.5,1.5,O4,de-protonated,,0.0,,C8 H12 O4,8.0,12.0,4.0,,,,
6,30,179.07155658671138,179.07136856275866,179.07136779314908,2564754.213358035,14.711536001964094,1161808.4414294574,13.69831338412829,-1,0.004297781350721846,0.9999966484806239,0.0,0.5999979890883743,5.0,0.3,1.2,O3,de-protonated,,0.0,,C10 H12 O3,10.0,12.0,3.0,,,,
7,31,181.01443703674505,181.01424708305538,181.01424683890906,7068082.216673146,67.87840976071976,1032305.0717679876,37.29344280600336,-1,0.0013487685372920836,0.9999996699128562,0.0,0.5999998019477136,6.0,0.625,0.75,O5,de-protonated,,0.0,,C8 H6 O5,8.0,6.0,5.0,,,,
8,34,185.08214825874447,185.08195426510602,185.08193247717907,2733459.0319153992,74.3772277956733,899515.4084656072,14.538304299192761,-1,0.11772044230660877,0.9974886242936053,0.0,0.5984931745761631,3.0,0.4444444444444444,1.5555555555555556,O4,de-protonated,,0.0,,C9 H14 O4,9.0,14.0,4.0,,,,
9,37,187.06139956177626,187.06120360251472,187.06119703228907,3247486.835426942,77.61577536212559,868585.1232184707,17.235967430265198,-1,0.03512340215332981,0.9997761802664231,0.0,0.5998657081598538,3.0,0.625,1.5,O5,de-protonated,,0.0,,C8 H12 O5,8.0,12.0,5.0,,,,
