,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,O/C,H/C,Heteroatom Class,Ion Type,Adduct,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,N,P,S,13C
0,3,154.014705199216,154.0145821915769,154.0145811915391,1808788.1052112018,24.480331500834623,1325211.8815081583,9.567296256366427,-1,0.006493137147223064,0.9999923500020418,0.0,0.599995410001225,5.0,0.6666666666666666,0.8333333333333334,N1 O4,de-protonated,,0.0,,C6 H5 O4 N1,6.0,5.0,4.0,1.0,,,
1,5,155.07149561665102,155.0713718396944,155.07136779314908,1700411.2308300352,18.69126749222152,1577763.2743081565,8.91595131034148,-1,0.02609472897239264,0.9998764528931069,0.0,0.5999258717358641,3.0,0.375,1.5,O3,de-protonated,,0.0,,C8 H12 O3,8.0,12.0,3.0,,,,
2,15,163.04021387138786,163.04008429686698,163.04006766422907,2160218.3646897473,50.367157946841,1234475.6418494815,11.307775374433088,-1,0.10201564650350944,0.9981134105109268,0.0,0.5988680463065561,6.0,0.3333333333333333,0.8888888888888888,O3,de-protonated,,0.0,,C9 H8 O3,9.0,8.0,3.0,,,,
3,25,167.03511033387167,167.03497785520653,167.03498228379908,1769285.077710645,37.040538695596524,1158394.2883493598,9.49789064736377,-1,-0.02651296444823064,0.9998724610870678,0.0,0.5999234766522407,5.0,0.5,1.0,O4,de-protonated,,0.0,,C8 H8 O4,8.0,8.0,4.0,,,,
4,34,171.06642313816235,171.06628773043948,171.0662824127191,6754090.965102685,73.596169882403,1041607.5343667155,35.53567180936102,-1,0.03108573074017692,0.9998246773943837,0.0,0.5998948064366302,3.0,0.5,1.5,O4,de-protonated,,0.0,,C8 H12 O4,8.0,12.0,4.0,,,,
5,36,173.04566497503467,173.04552812981444,173.04554696782907,2177270.740102383,43.76565390904675,1220387.243486846,11.393197662436359,-1,-0.10886159716693662,0.9978519896021586,0.0,0.5987111937612951,3.0,0.7142857142857143,1.4285714285714286,O5,de-protonated,,0.0,,C7 H10 O5,7.0,10.0,5.0,,,,
6,37,173.08207922611717,173.0819423544533,173.08193247717907,7761230.972436003,73.97111109322718,956995.2747582009,41.49387639758922,-1,0.057067043892212156,0.9994092601451362,0.0,0.5996455560870817,2.0,0.5,1.75,O4,de-protonated,,0.0,,C8 H14 O4,8.0,14.0,4.0,,,,
7,39,175.09768826599728,175.09754993081833,175.0975825416391,2150429.9448863175,37.76486366999733,1204981.8239859976,11.665481205446788,-1,-0.1862436950525941,0.9937259061629674,0.0,0.5962355436977804,1.0,0.5,2.0,O4,de-protonated,,0.0,,C8 H16 O4,8.0,16.0,4.0,,,,
8,41,177.05584635211395,177.05570659550963,177.05571772868907,1623965.7803696995,41.425321731313005,1059416.0005970516,8.424773154322668,-1,-0.06287952506858942,0.9992828391755584,0.0,0.599569703505335,6.0,0.3,1.0,O3,de-protonated,,0.0,,C10 H10 O3,10.0,10.0,3.0,,,,
9,42,179.071528052055,179.07138683265518,179.07136779314908,3778199.3522497728,58.72918721331489,1197914.4320424572,19.9033931047623,-1,0.10632356436629943,0.997950879294505,0.0,0.598770527576703,5.0,0.3,1.2,O3,de-protonated,,0.0,,C10 H12 O3,10.0,12.0,3.0,,,,
