,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,O/C,H/C,Heteroatom Class,Ion Type,Adduct,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,N,P,S,13C
0,6,159.06641080778445,159.0662877591342,159.0662824127191,6494864.181372262,27.25072160527885,1009403.8186810483,34.66731017622918,-1,0.033611240805289204,0.9997950356131527,0.0,0.5998770213678917,2.0,0.5714285714285714,1.7142857142857142,O4,de-protonated,,0.0,,C7 H12 O4,7.0,12.0,4.0,,,,
1,14,162.07734101986108,162.07721577991708,162.07718144937908,1777285.877995888,25.59142555656528,1004991.9697555722,9.347581151212369,-1,0.2118159860194234,0.9918921682908898,0.0,0.5951353009745338,1.0,0.6666666666666666,2.1666666666666665,N1 O4,de-protonated,,0.0,,C6 H13 O4 N1,6.0,13.0,4.0,1.0,,,
2,19,163.04019949772754,163.04007355709075,163.04006766422907,1647407.6526121006,21.59212033255719,1350360.284924738,8.771765847136535,-1,0.03614364103214705,0.9997629902796841,0.0,0.5998577941678104,6.0,0.3333333333333333,0.8888888888888888,O3,de-protonated,,0.0,,C9 H8 O3,9.0,8.0,3.0,,,,
3,31,167.0351147323268,167.03498588479414,167.03498228379908,1880430.782000523,57.42311835083511,1047119.5039381474,10.004118226887618,-1,0.0215583287312664,0.9999156731852447,0.0,0.5999494039111468,5.0,0.5,1.0,O4,de-protonated,,0.0,,C8 H8 O4,8.0,8.0,4.0,,,,
4,35,169.0507779623322,169.0506476482816,169.05063234825906,2083160.0942109602,36.257705172476406,1076652.328053522,11.371006892637729,-1,0.09050556231021842,0.9985148111988588,0.0,0.5991088867193153,4.0,0.5,1.25,O4,de-protonated,,0.0,,C8 H10 O4,8.0,10.0,4.0,,,,
5,40,171.06642761817386,171.06629583773412,171.0662824127191,6392550.73388416,35.071980536844634,1178816.0155699756,33.66636020839642,-1,0.07847844027135288,0.9988831061207746,0.0,0.5993298636724648,3.0,0.5,1.5,O4,de-protonated,,0.0,,C8 H12 O4,8.0,12.0,4.0,,,,
6,43,173.04569799683628,173.04556477658912,173.04554696782907,1773219.3200333565,29.854030748129546,1031641.6029315105,9.374488408412175,-1,0.10291371468909312,0.9980800801539181,0.0,0.5988480480923508,3.0,0.7142857142857143,1.4285714285714286,O5,de-protonated,,0.0,,C7 H10 O5,7.0,10.0,5.0,,,,
7,44,173.08208624401416,173.08195299729766,173.08193247717907,5859950.639558031,57.05823997097428,1002767.2855573827,30.781902236577288,-1,0.11855725379671785,0.9974528390192053,0.0,0.5984717034115232,2.0,0.5,1.75,O4,de-protonated,,0.0,,C8 H14 O4,8.0,14.0,4.0,,,,
8,45,175.09770875226366,175.09757403941558,175.0975825416391,2098120.6980327717,32.87829507651015,1018710.8859488216,11.02121254904026,-1,-0.04855705829367044,0.9995722739819706,0.0,0.5997433643891823,1.0,0.5,2.0,O4,de-protonated,,0.0,,C8 H16 O4,8.0,16.0,4.0,,,,
9,47,177.01946689527395,177.0193307846805,177.01933221933908,1732114.749788269,37.19679214788719,1015520.2417988621,9.317983168292583,-1,-0.008104530468569689,0.9999880819018173,0.0,0.5999928491410904,7.0,0.4444444444444444,0.6666666666666666,O4,de-protonated,,0.0,,C9 H6 O4,9.0,6.0,4.0,,,,
10,48,177.05585221637983,177.0557160793234,177.05571772868907,2005300.9377117495,68.84222177207036,1118039.9700601655,10.46692305072427,-1,-0.00931551777579319,0.9999842542117454,0.0,0.5999905525270472,6.0,0.3,1.0,O3,de-protonated,,0.0,,C10 H10 O3,10.0,10.0,3.0,,,,
11,50,179.0351314176504,179.0349938411271,179.03498228379908,3060712.7152238674,76.61301153868246,996950.3035589863,16.02596238820405,-1,0.06455346246284642,0.9992441619842378,0.0,0.5995464971905426,6.0,0.4444444444444444,0.8888888888888888,O4,de-protonated,,0.0,,C9 H8 O4,9.0,8.0,4.0,,,,
12,51,179.07149277811757,179.0713551751509,179.07136779314908,3403324.7623643964,65.40601718687562,1023037.8354498968,17.95252200371011,-1,-0.0704635159491618,0.999099493542468,0.0,0.5994596961254808,5.0,0.3,1.2,O3,de-protonated,,0.0,,C10 H12 O3,10.0,12.0,3.0,,,,
13,52,181.01438356004,181.01424454418412,181.01424683890906,7061108.76052701,55.043308505663745,1059267.7225205752,37.304221381810095,-1,-0.012677040489158931,0.9999708402866051,0.0,0.5999825041719631,6.0,0.625,0.75,O5,de-protonated,,0.0,,C8 H6 O5,8.0,6.0,5.0,,,,
14,53,181.05075492334495,181.05061588104056,181.05063234825906,2273180.0405263402,38.524229395853226,1200494.7535873316,12.199750414391733,-1,-0.09095366465839007,0.9985000792089783,0.0,0.5991000475253869,5.0,0.4444444444444444,1.1111111111111112,O4,de-protonated,,0.0,,C9 H10 O4,9.0,10.0,4.0,,,,
15,54,183.0300287320782,183.02988825054226,183.0298969033691,2487863.5607934417,73.40044096002435,945439.4758507083,13.050019741905581,-1,-0.04727548330563242,0.9995945496069536,0.0,0.5997567297641722,5.0,0.625,1.0,O5,de-protonated,,0.0,,C8 H8 O5,8.0,8.0,5.0,,,,
16,55,183.06642049189148,183.06627998389428,183.0662824127191,2833023.92565937,41.55479185811491,1174734.384368477,15.32637370100911,-1,-0.013267461283145768,0.9999680609090875,0.0,0.5999808365454525,4.0,0.4444444444444444,1.3333333333333333,O4,de-protonated,,0.0,,C9 H12 O4,9.0,12.0,4.0,,,,
17,57,185.0456922461453,185.04555029903486,185.04554696782907,2861438.496695211,34.95400008959463,1112258.4439627752,15.407095472608527,-1,0.018002085670375506,0.9999411987297908,0.0,0.5999647192378744,4.0,0.625,1.25,O5,de-protonated,,0.0,,C8 H10 O5,8.0,10.0,5.0,,,,
18,58,185.08208304414282,185.08194107057398,185.08193247717907,3635438.885330336,62.99651735376151,1076866.5234683228,19.502380018418897,-1,0.046430220359295456,0.999608915700367,0.0,0.5997653494202202,3.0,0.4444444444444444,1.5555555555555556,O4,de-protonated,,0.0,,C9 H14 O4,9.0,14.0,4.0,,,,
19,60,187.06135323435092,187.0612098217867,187.06119703228907,4257412.601511631,33.73676118141769,865306.2229626706,22.634384756476237,-1,0.06837066061967491,0.9991521691572108,0.0,0.5994913014943265,3.0,0.625,1.5,O5,de-protonated,,0.0,,C8 H12 O5,8.0,12.0,5.0,,,,
20,61,187.09772499621712,187.0975815572105,187.0975825416391,10657322.063377997,44.90443925880337,903059.0490805234,56.35455947927227,-1,-0.00526157838148721,0.9999949767496131,0.0,0.5999969860497678,2.0,0.4444444444444444,1.7777777777777777,O4,de-protonated,,0.0,,C9 H16 O4,9.0,16.0,4.0,,,,
21,64,189.07700086034018,189.0768559824508,189.07684709674908,2670922.692135295,65.07713353023595,850516.1690969199,14.045588258298379,-1,0.046995186709431216,0.9995993422288376,0.0,0.5997596053373025,2.0,0.625,1.75,O5,de-protonated,,0.0,,C8 H14 O5,8.0,14.0,5.0,,,,
22,66,191.03513465021908,191.03498834892957,191.03498228379908,1695078.4703026453,40.45090266277415,1003415.7985733373,9.00316825905486,-1,0.03174879500892074,0.9998171189920594,0.0,0.5998902713952357,7.0,0.4,0.8,O4,de-protonated,,0.0,,C10 H8 O4,10.0,8.0,4.0,,,,
23,70,193.0143897336278,193.0142419936988,193.01424683890906,3039580.5495763337,84.36421949448261,937896.7407031949,16.08515835404362,-1,-0.02510286338798653,0.999885665966472,0.0,0.5999313995798832,7.0,0.5555555555555556,0.6666666666666666,O5,de-protonated,,0.0,,C9 H6 O5,9.0,6.0,5.0,,,,
24,71,193.05080094331234,193.0506531769186,193.05063234825906,2173022.0712258806,33.629674412980954,1025238.8446720646,11.392532698397574,-1,0.10789221084754552,0.997890034100096,0.0,0.5987340204600576,6.0,0.4,1.0,O4,de-protonated,,0.0,,C10 H10 O4,10.0,10.0,4.0,,,,
25,72,193.08715765741317,193.0870098645943,193.08701785760908,3233222.6349825887,70.20962955574586,969052.9651550128,17.317510733794705,-1,-0.04139592016574431,0.9996891138369415,0.0,0.5998134683021649,5.0,0.2727272727272727,1.2727272727272727,O3,de-protonated,,0.0,,C11 H14 O3,11.0,14.0,3.0,,,,
26,76,195.03004228007924,195.0298930751727,195.0298969033691,5440394.254804959,85.7705235448651,884869.1002615258,28.973734552750372,-1,-0.019628766895105274,0.9999300923533242,0.0,0.5999580554119945,6.0,0.5555555555555556,0.8888888888888888,O5,de-protonated,,0.0,,C9 H8 O5,9.0,8.0,5.0,,,,
27,77,195.0664229708711,195.06627373952415,195.0662824127191,2680592.026762173,76.46405555883283,992863.0296850634,14.352330990376158,-1,-0.044462809428851946,0.9996413509059757,0.0,0.5997848105435855,5.0,0.4,1.2,O4,de-protonated,,0.0,,C10 H12 O4,10.0,12.0,4.0,,,,
28,80,197.00931226962618,197.00916162630068,197.00916145847907,6402731.486540014,58.45548430561968,964456.5406565672,33.526442470957434,-1,0.0008518467343746202,0.9999998683330652,0.0,0.5999999209998391,6.0,0.75,0.75,O6,de-protonated,,0.0,,C8 H6 O6,8.0,6.0,6.0,,,,
29,81,197.0456897320565,197.04553906229506,197.04554696782907,3637253.53319484,71.7160096119149,948793.2379251902,19.281740509380494,-1,-0.04012033830175503,0.9997079753036607,0.0,0.5998247851821964,5.0,0.5555555555555556,1.1111111111111112,O5,de-protonated,,0.0,,C9 H10 O5,9.0,10.0,5.0,,,,
30,82,197.08208973112883,197.08193903491508,197.08193247717907,2235321.2518386114,52.84797872246725,897629.5653265014,11.72618268767516,-1,0.03327416132077761,0.9997991256701116,0.0,0.599879475402067,4.0,0.4,1.4,O4,de-protonated,,0.0,,C10 H14 O4,10.0,14.0,4.0,,,,
31,88,198.9885786552979,198.98842657367078,198.98842601358908,5017684.284153512,28.22262998750199,956168.5615470277,26.283008832769838,-1,0.0028146446159011927,0.9999985625238388,0.0,0.5999991375143032,6.0,1.0,0.5714285714285714,O7,de-protonated,,0.0,,C7 H4 O7,7.0,4.0,7.0,,,,
32,89,199.02494653866617,199.02479443061216,199.0248115229391,3082560.404068908,80.9451222684976,1005899.9528781115,16.251983348682415,-1,-0.08588038250837565,0.9986626311587535,0.0,0.5991975786952521,5.0,0.75,1.0,O6,de-protonated,,0.0,,C8 H8 O6,8.0,8.0,6.0,,,,
33,90,199.0613485208863,199.06119638638063,199.06119703228907,4107178.4009939576,69.84599741471948,855690.0310278208,21.913270263521454,-1,-0.0032447732295641093,0.9999980896096577,0.0,0.5999988537657946,4.0,0.5555555555555556,1.3333333333333333,O5,de-protonated,,0.0,,C9 H12 O5,9.0,12.0,5.0,,,,
34,91,199.09775484880473,199.09760268784433,199.0975825416391,3260375.322938391,98.70250621554406,797677.8314199097,17.075345418996456,-1,0.10118759340567343,0.998143884489872,0.0,0.5988863306939232,3.0,0.4,1.6,O4,de-protonated,,0.0,,C10 H16 O4,10.0,16.0,4.0,,,,
35,97,201.04061523227506,201.04046165958638,201.04046158739908,2070052.1982458013,35.52297692851233,1013595.2322078821,11.188037543679053,-1,0.0003590685399967151,0.9999999766057819,0.0,0.5999999859634692,4.0,0.75,1.25,O6,de-protonated,,0.0,,C8 H10 O6,8.0,10.0,6.0,,,,
36,98,201.07700517899136,201.07685157986194,201.07684709674908,5227202.210323631,41.10412585531257,978976.8950348138,27.725237818679403,-1,0.02229551997272577,0.9999098077018321,0.0,0.5999458846210992,3.0,0.5555555555555556,1.5555555555555556,O5,de-protonated,,0.0,,C9 H14 O5,9.0,14.0,5.0,,,,
37,99,201.11339060730188,201.11323698173504,201.11323260609907,4287024.416477322,58.13348803003395,907163.8421492111,22.612858950716394,-1,0.021757076402353838,0.9999141112562249,0.0,0.5999484667537349,2.0,0.4,1.8,O4,de-protonated,,0.0,,C10 H18 O4,10.0,18.0,4.0,,,,
38,104,203.05627572378333,203.05612068658488,203.05611165185908,2928350.826294625,29.831648658441534,1039061.3653382597,15.503961598527827,-1,0.044493739779079396,0.9996408518368569,0.0,0.5997845111021142,3.0,0.75,1.5,O6,de-protonated,,0.0,,C8 H12 O6,8.0,12.0,6.0,,,,
39,105,203.09264107479225,203.0924860111731,203.09249716120908,3759240.9927785965,102.23691932201316,978531.2248892791,19.86293726489629,-1,-0.054901269833658915,0.9994532360756002,0.0,0.5996719416453601,2.0,0.5555555555555556,1.7777777777777777,O5,de-protonated,,0.0,,C9 H16 O5,9.0,16.0,5.0,,,,
40,111,205.01439206444275,205.01423560465798,205.01424683890906,4001018.0605276814,95.9720865422876,812058.0381303945,21.014567873047955,-1,-0.054797416517608256,0.9994553021147686,0.0,0.5996731812688612,8.0,0.5,0.6,O5,de-protonated,,0.0,,C10 H6 O5,10.0,6.0,5.0,,,,
41,119,206.993656947767,206.9934990501454,206.9935113940191,1841090.147346574,45.37749544738724,853943.489014601,9.710829123409741,-1,-0.05963410934457705,0.9993549354267779,0.0,0.5996129612560667,8.0,0.6666666666666666,0.4444444444444444,O6,de-protonated,,0.0,,C9 H4 O6,9.0,4.0,6.0,,,,
42,120,207.03005254982463,207.02989462576454,207.02989690336906,4821622.3847976765,160.99889351537854,891158.4206081872,25.28205886493708,-1,-0.011001331483168474,0.9999780396346578,0.0,0.5999868237807947,7.0,0.5,0.8,O5,de-protonated,,0.0,,C10 H8 O5,10.0,8.0,5.0,,,,
43,127,209.00932918567713,209.00916982388844,209.00916145847907,10035475.836652935,47.79853975500859,894273.9758205427,53.27636925561454,-1,0.04002412771316561,0.9997093740008431,0.0,0.5998256244005059,7.0,0.6666666666666666,0.6666666666666666,O6,de-protonated,,0.0,,C9 H6 O6,9.0,6.0,6.0,,,,
44,128,209.0457018531784,209.04554246497003,209.04554696782907,3948439.465882495,55.7474215309644,930059.5947190713,20.71320659241014,-1,-0.02154008591615682,0.9999158158347883,0.0,0.5999494895008729,6.0,0.5,1.0,O5,de-protonated,,0.0,,C10 H10 O5,10.0,10.0,5.0,,,,
45,130,209.0821049845309,209.0819455698807,209.08193247717907,1643894.3613537273,43.54126128747947,1122309.24535982,8.674899721217235,-1,0.06261995706956112,0.9992887457628141,0.0,0.5995732474576885,5.0,0.36363636363636365,1.2727272727272727,O4,de-protonated,,0.0,,C11 H14 O4,11.0,14.0,4.0,,,,
46,131,209.15489279538446,209.15473332786422,209.15470349587906,1797047.717638031,36.36801711671099,995005.2289387275,9.541313403050967,-1,0.14263119433064758,0.9963154746375555,0.0,0.5977892847825333,3.0,0.15384615384615385,1.6923076923076923,O2,de-protonated,,0.0,,C13 H22 O2,13.0,22.0,2.0,,,,
47,137,211.02497035478063,211.0248095289663,211.0248115229391,8792705.548311085,44.9528933206801,928815.6203112024,46.56031785854313,-1,-0.009448996957245447,0.9999837997495485,0.0,0.5999902798497291,6.0,0.6666666666666666,0.8888888888888888,O6,de-protonated,,0.0,,C9 H8 O6,9.0,8.0,6.0,,,,
48,138,211.0613589787318,211.06119812648834,211.06119703228907,4783369.827301154,52.394875470897276,886370.9505467266,25.109852418858328,-1,0.005184274883956199,0.9999951232688821,0.0,0.5999970739613292,5.0,0.5,1.2,O5,de-protonated,,0.0,,C10 H12 O5,10.0,12.0,5.0,,,,
49,139,211.09772163001836,211.09756075136465,211.0975825416391,2066790.4549715235,51.118609547377766,1003737.3589727902,10.940490777440845,-1,-0.10322370433099431,0.9980685078264405,0.0,0.5988411046958643,4.0,0.36363636363636365,1.4545454545454546,O4,de-protonated,,0.0,,C11 H16 O4,11.0,16.0,4.0,,,,
50,142,213.00424220493846,213.00407994163044,213.00407607804908,3882405.8051758683,77.33062666261263,876109.3538279787,20.616340466490836,-1,0.018138532493971543,0.9999403040098787,0.0,0.5999641824059272,6.0,0.875,0.75,O7,de-protonated,,0.0,,C8 H6 O7,8.0,6.0,7.0,,,,
51,143,213.04062687495994,213.04046458522777,213.04046158739908,3901759.2419531667,90.25445811744528,872539.5580369503,20.616340466490836,-1,0.014071640031075668,0.9999640717999615,0.0,0.5999784430799768,5.0,0.6666666666666666,1.1111111111111112,O6,de-protonated,,0.0,,C9 H10 O6,9.0,10.0,6.0,,,,
52,144,213.0770282873028,213.07686597113434,213.07684709674908,5085639.9546665335,77.39634778943869,934752.682506597,26.799628171006102,-1,0.0885801790245866,0.9985772853166096,0.0,0.5991463711899657,4.0,0.5,1.4,O5,de-protonated,,0.0,,C10 H14 O5,10.0,14.0,5.0,,,,
53,145,213.1134111892927,213.11324884670142,213.11323260609907,2055042.8551167166,40.30250784073318,810607.2486487138,10.986233114680513,-1,0.07620644739216653,0.9989468057927292,0.0,0.5993680834756375,3.0,0.36363636363636365,1.6363636363636365,O4,de-protonated,,0.0,,C11 H18 O4,11.0,18.0,4.0,,,,
54,148,215.05628199394997,215.05611824041986,215.05611165185908,3862159.060502021,78.4685155580402,882639.57544003,20.567907403531187,-1,0.030636473100028937,0.9998297079466841,0.0,0.5998978247680105,4.0,0.6666666666666666,1.3333333333333333,O6,de-protonated,,0.0,,C9 H12 O6,9.0,12.0,6.0,,,,
55,149,215.09266533694887,215.09250155699772,215.09249716120908,5814630.0311077265,89.21397632521536,938191.6912107283,31.007923197055653,-1,0.020436736260994178,0.9999242189789077,0.0,0.5999545313873446,3.0,0.5,1.6,O5,de-protonated,,0.0,,C10 H16 O5,10.0,16.0,5.0,,,,
56,150,215.12904538736245,215.12888158099273,215.12888267055905,2563568.1062287423,104.67197386712076,779569.9775739318,13.528968920062116,-1,-0.005064714284932299,0.999995345610558,0.0,0.5999972073663348,2.0,0.36363636363636365,1.8181818181818181,O4,de-protonated,,0.0,,C11 H20 O4,11.0,20.0,4.0,,,,
57,153,217.07193599718187,217.07177077997352,217.0717617163191,4172573.470699823,73.6165624987913,919204.9502729314,21.69801220592301,-1,0.04175418469802709,0.9996837102239848,0.0,0.5998102261343908,3.0,0.6666666666666666,1.5555555555555556,O6,de-protonated,,0.0,,C9 H14 O6,9.0,14.0,6.0,,,,
58,154,217.10832571141773,217.10816046778592,217.1081472256691,3900338.6501545147,58.58108436045951,912006.3499629425,20.9392275528885,-1,0.06099318245385764,0.9993252081225575,0.0,0.5995951248735345,2.0,0.5,1.8,O5,de-protonated,,0.0,,C10 H18 O5,10.0,18.0,5.0,,,,
59,155,219.03005199617678,219.02988535718563,219.02989690336906,2891324.832845318,58.96740894241884,879523.6073936517,15.234889026529773,-1,-0.05271510233552364,0.9994959026089061,0.0,0.5996975415653436,8.0,0.45454545454545453,0.7272727272727273,O5,de-protonated,,0.0,,C11 H8 O5,11.0,8.0,5.0,,,,
60,159,221.00933825399687,221.00917017796533,221.00916145847907,5853325.43361155,59.320368709538904,905420.9182662392,31.266232866173784,-1,0.03945305345078087,0.9997176071204358,0.0,0.5998305642722614,8.0,0.6,0.6,O6,de-protonated,,0.0,,C10 H6 O6,10.0,6.0,6.0,,,,
61,160,221.04572885805956,221.04556075560808,221.04554696782907,2910349.0327646984,76.56091489375245,983240.464835418,15.778415621965841,-1,0.06237528509434689,0.9992942910461314,0.0,0.5995765746276789,7.0,0.45454545454545453,0.9090909090909091,O5,de-protonated,,0.0,,C11 H10 O5,11.0,10.0,5.0,,,,
