,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,O/C,H/C,Heteroatom Class,Ion Type,Adduct,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,N,P,S,13C,18O,34S
10,79,175.09765309200728,175.09756934811142,175.0975825416391,2669814.053840938,55.620587491805665,1030663.9371503472,14.549735864451403,-1,-0.07534957071854725,0.9989703450531894,0.0,0.5993822070319136,1.0,0.5,2.0,O4,de-protonated,,0.0,,C8 H16 O4,8.0,16.0,4.0,,,,,,
11,84,177.0557978845586,177.05571326087892,177.05571772868907,2920758.710964525,44.794056477033024,1114503.8325351274,15.5193571301762,-1,-0.02523392192416996,0.9998844690751993,0.0,0.5999306814451196,6.0,0.3,1.0,O3,de-protonated,,0.0,,C10 H10 O3,10.0,10.0,3.0,,,,,,
12,85,177.09219565082026,177.09211101078725,177.09210323803907,5293081.839051766,52.873700830555215,1016388.924895477,28.525282599479183,-1,0.04389099250914071,0.9996505148467906,0.0,0.5997903089080743,5.0,0.18181818181818182,1.2727272727272727,O2,de-protonated,,0.0,,C11 H14 O2,11.0,14.0,2.0,,,,,,
13,86,178.05101248371142,178.05092741288723,178.0509667008891,1548489.1047121086,24.290988044883377,1015542.2105799838,8.260739833688902,-1,-0.2206559311977257,0.991204347736246,0.0,0.5947226086417475,6.0,0.3333333333333333,1.0,N1 O3,de-protonated,,0.0,,C9 H9 O3 N1,9.0,9.0,3.0,1.0,,,,,
14,88,179.03507678623362,179.03499127327467,179.03498228379908,13488396.773961967,99.45749976298478,996664.1345712823,72.71617805078021,-1,0.05021072124639645,0.9995426513337408,0.0,0.5997255908002445,6.0,0.4444444444444444,0.8888888888888888,O4,de-protonated,,0.0,,C9 H8 O4,9.0,8.0,4.0,,,,,,
15,89,181.01434310145527,181.01425669922273,181.01424683890906,1582892.5052965796,50.109515183630016,995819.675235523,8.434079948231881,-1,0.05447258345671351,0.999461739059356,0.0,0.5996770434356136,6.0,0.625,0.75,O5,de-protonated,,0.0,,C8 H6 O5,8.0,6.0,5.0,,,,,,
16,90,181.05071369025472,181.05062727168107,181.05063234825906,2620044.5601569884,90.68953672415927,1008033.0122695011,14.333060721272679,-1,-0.02803954852802329,0.9998573522636929,0.0,0.5999144113582157,5.0,0.4444444444444444,1.1111111111111112,O4,de-protonated,,0.0,,C9 H10 O4,9.0,10.0,4.0,,,,,,
17,91,183.0663465627421,183.06625923855555,183.0662824127191,5852591.898833723,72.20429306475052,929012.4113949133,31.504565818186656,-1,-0.12658892308926553,0.9970965523559482,0.0,0.5982579314135689,4.0,0.4444444444444444,1.3333333333333333,O4,de-protonated,,0.0,,C9 H12 O4,9.0,12.0,4.0,,,,,,
18,94,185.08202120781786,185.08193297799966,185.08193247717907,15846559.602902053,46.308630143088926,995356.164423864,83.72327532425945,-1,0.0027059399241687087,0.4999993357067418,0.9112932940309506,0.6645169190364253,3.0,0.4444444444444444,1.5555555555555556,O4,de-protonated,,0.0,,C9 H14 O4,9.0,14.0,4.0,,,,,,
19,95,186.1136741885458,186.1135854952115,186.11356695872908,2152792.6643663268,22.76024076889695,1116490.6243661637,11.770877153184252,-1,0.09959769581499434,0.9982017021614985,0.0,0.5989210212968991,2.0,0.3333333333333333,1.8888888888888888,N1 O3,de-protonated,,0.0,,C9 H17 O3 N1,9.0,17.0,3.0,1.0,,,,,
20,99,187.0612966617807,187.06120754268477,187.06119703228907,10808926.339216977,110.21273783160608,950001.1935146329,57.85226322871965,-1,0.056186937021840265,0.9994273356323596,0.0,0.5996564013794158,3.0,0.625,1.5,O5,de-protonated,,0.0,,C8 H12 O5,8.0,12.0,5.0,,,,,,
21,100,187.09768283553146,187.09759370008743,187.0975825416391,29554689.079308324,70.44693999407224,953719.082943158,156.8728036613971,-1,0.059639724784675614,0.4996774069876866,0.9112932940309507,0.6643237618049922,2.0,0.4444444444444444,1.7777777777777777,O4,de-protonated,,0.0,,C9 H16 O4,9.0,16.0,4.0,,,,,,
22,101,187.13404494743938,187.13395579565804,187.13396805098907,3170568.8364306875,51.943671257003025,951017.9442306348,16.998164982370998,-1,-0.06548961237101716,0.9992220893950695,0.0,0.5995332536370417,1.0,0.3,2.0,O3,de-protonated,,0.0,,C10 H20 O3,10.0,20.0,3.0,,,,,,
23,106,189.07694152888737,189.07685150417316,189.07684709674908,10475537.331576142,70.39626617603611,1007787.109915048,56.248867169197084,-1,0.023310226258870824,0.9999014116956377,0.0,0.5999408470173826,2.0,0.625,1.75,O5,de-protonated,,0.0,,C8 H14 O5,8.0,14.0,5.0,,,,,,
24,107,189.11331972039866,189.11322967933995,189.11323260609907,4858810.036868118,45.295950949301606,924321.7042807096,25.93601463849342,-1,-0.015476225977018218,0.9999565415216275,0.0,0.5999739249129765,1.0,0.4444444444444444,2.0,O4,de-protonated,,0.0,,C9 H18 O4,9.0,18.0,4.0,,,,,,
25,108,190.07220037308502,190.07210990120643,190.07209606894907,2435200.827775679,42.69866037360813,1036937.1085953502,13.184682462425434,-1,0.07277374034512485,0.9990395061909267,0.0,0.599423703714556,2.0,0.7142857142857143,1.8571428571428572,N1 O5,de-protonated,,0.0,,C7 H13 O5 N1,7.0,13.0,5.0,1.0,,,,,
26,114,191.09256618235952,191.0924752520361,191.09249716120908,2831408.9974237974,75.39570228939581,886283.0474235282,15.31351574415641,-1,-0.11465218832408014,0.9976176767137499,0.0,0.59857060602825,1.0,0.625,2.0,O5,de-protonated,,0.0,,C8 H16 O5,8.0,16.0,5.0,,,,,,
27,115,191.10781699349272,191.1077260563172,191.10775330249908,2082937.6623493652,67.2900236275569,983681.4760156891,11.039598544956053,-1,-0.1425697356679983,0.9963186433690305,0.0,0.5977911860214183,5.0,0.16666666666666666,1.3333333333333333,O2,de-protonated,,0.0,,C12 H16 O2,12.0,16.0,2.0,,,,,,
28,124,193.0507147288114,193.05062291870252,193.05063234825906,2645161.233216743,99.59637712494862,1011546.0179559923,13.95387922070991,-1,-0.048844991736712695,0.9995671873872926,0.0,0.5997403124323755,6.0,0.4,1.0,O4,de-protonated,,0.0,,C10 H10 O4,10.0,10.0,4.0,,,,,,
29,126,193.0871057801694,193.0870139537102,193.08701785760908,11789195.167537486,88.01581412197137,978648.6359383329,63.07413417932693,-1,-0.020218339530295917,0.9999258299293243,0.0,0.5999554979575946,5.0,0.2727272727272727,1.2727272727272727,O3,de-protonated,,0.0,,C11 H14 O3,11.0,14.0,3.0,,,,,,
30,129,194.0823633395173,194.08227106589428,194.08226682980907,59249366.0615154,94.29524313525732,933869.0003795979,315.652348582767,-1,0.02182623519755333,0.9998918596024525,0.9893353783195448,0.9956692670892895,5.0,0.3,1.3,N1 O3,de-protonated,,0.0,,C10 H13 O3 N1,10.0,13.0,3.0,1.0,,,,,
31,135,195.029986776555,195.02989407716993,195.0298969033691,2581749.044925042,36.02871918160013,1130343.5543449111,13.607198991623948,-1,-0.014491107308918429,0.9999618979187032,0.0,0.5999771387512218,6.0,0.5555555555555556,0.8888888888888888,O5,de-protonated,,0.0,,C9 H8 O5,9.0,8.0,5.0,,,,,,
32,138,195.06636920607448,195.06627649034297,195.0662824127191,5745661.293637377,72.0327340894545,1002906.057781952,31.017046746034527,-1,-0.03036083963437227,0.9998327581105763,0.0,0.5998996548663458,5.0,0.4,1.2,O4,de-protonated,,0.0,,C10 H12 O4,10.0,12.0,4.0,,,,,,
33,140,195.0857196081612,195.08562688373567,195.08562166487906,7193477.164448731,59.14382360924944,967426.6684497638,37.961485084912674,-1,0.026751621005594115,0.9998701548186203,0.9893353783195448,0.99565624421899,5.0,0.3,1.3,13C1 N1 O3,de-protonated,,1.0,129.0,C9 H13 O3 N1 13C1,9.0,13.0,3.0,1.0,,,1.0,,
34,141,195.10272810845854,195.10263537639116,195.1026679220691,1620182.6220693202,81.8076521193198,901123.9127983629,8.629087577092735,-1,-0.16681308498610473,0.9949636243039731,0.0,0.5969781745823839,4.0,0.2727272727272727,1.4545454545454546,O3,de-protonated,,0.0,,C11 H16 O3,11.0,16.0,3.0,,,,,,
35,142,195.1391461529574,195.1390534045276,195.13905343141906,11453275.673403492,76.32679311991625,924627.8921208524,61.53574066275798,-1,-0.00013780663429533615,0.9999999965541682,0.0,0.5999999979325009,3.0,0.16666666666666666,1.6666666666666667,O2,de-protonated,,0.0,,C12 H20 O2,12.0,20.0,2.0,,,,,,
36,152,197.04564866806714,197.04555506305613,197.04554696782907,1914382.995354965,62.50393542239054,857627.4932915907,10.281235543830515,-1,0.04108302463023301,0.9996937950916365,0.0,0.5998162770549819,5.0,0.5555555555555556,1.1111111111111112,O5,de-protonated,,0.0,,C9 H10 O5,9.0,10.0,5.0,,,,,,
37,153,197.05850078176496,197.05840717097956,197.0584341273991,25985239.809226736,99.48294468559482,931894.918253652,138.32541140529824,-1,-0.1367940410744902,0.9982857906925493,0.9990626407198686,0.998596530703477,0.0,0.8333333333333334,2.5,P1 O5,de-protonated,,0.0,,C6 H15 O5 P1,6.0,15.0,5.0,,1.0,,,,
38,154,197.08203495099346,197.08194132963428,197.08193247717907,9684443.748487165,73.13417585596498,928565.0822619685,51.698689162443856,-1,0.044917639575040566,0.9996339771593016,0.0,0.599780386295581,4.0,0.4,1.4,O4,de-protonated,,0.0,,C10 H14 O4,10.0,14.0,4.0,,,,,,
39,155,197.15480441142427,197.15471075737017,197.15470349587906,1934482.4815631148,36.64415085228775,1028058.5465446947,10.373322479681473,-1,0.03683143733034844,0.9997538852092333,0.0,0.5998523311255399,2.0,0.16666666666666666,1.8333333333333333,O2,de-protonated,,0.0,,C12 H22 O2,12.0,22.0,2.0,,,,,,
40,159,198.0618859202956,198.0617918586947,198.06178896246908,1658701.8923741574,51.21647398258551,893961.8173393441,8.807844570215183,-1,0.014622838857225037,0.9999612020488851,0.9990626407198686,0.9996017775172785,0.0,0.8333333333333334,2.5,13C1 P1 O5,de-protonated,,1.0,153.0,C5 H15 O5 P1 13C1,5.0,15.0,5.0,,1.0,,1.0,,
41,164,199.00715658655636,199.0070621002505,199.0070534581991,1848483.581479034,130.4453167826891,941119.1117850231,9.79913335025785,-1,0.04342585475178078,0.9996578817211552,0.0,0.5997947290326932,5.0,0.5,1.0,S1 O4,de-protonated,,0.0,,C8 H8 O4 S1,8.0,8.0,4.0,,,1.0,,,
42,165,199.0613026107616,199.06120810012823,199.06119703228907,10791206.2744903,117.5492914857997,931423.1822458516,58.068938371898376,-1,0.05560018385610293,0.9994392303694905,0.0,0.5996635382216943,4.0,0.5555555555555556,1.3333333333333333,O5,de-protonated,,0.0,,C9 H12 O5,9.0,12.0,5.0,,,,,,
43,166,199.09768446423288,199.09758993725333,199.0975825416391,22199107.155840926,81.40130302648693,923131.2804985752,119.64801406329211,-1,0.03714567569634965,0.9997415780391137,0.9960208143883331,0.9982532725788015,3.0,0.4,1.6,O4,de-protonated,,0.0,,C10 H16 O4,10.0,16.0,4.0,,,,,,
44,167,199.1340633687348,199.1339688254104,199.13396805098907,4271055.370704522,103.76063268816793,878621.2073931603,22.750890033766154,-1,0.003888946376614679,0.9999972557912671,0.0,0.5999983534747603,2.0,0.2727272727272727,1.8181818181818181,O3,de-protonated,,0.0,,C11 H20 O3,11.0,20.0,3.0,,,,,,
45,170,200.10104002386007,200.10094504607832,200.10093737670908,2292995.630519016,38.02943621889625,1159735.203753793,12.101306746531808,-1,0.03832750280824474,0.9997334878592703,0.9960208143883331,0.9982484184708954,3.0,0.4,1.6,13C1 O4,de-protonated,,1.0,166.0,C9 H16 O4 13C1,9.0,16.0,4.0,,,,1.0,,
46,176,201.0405489096552,201.0404535097572,201.04046158739908,3839317.3993420308,73.64513206194351,949519.1815178181,20.24829213005188,-1,-0.04017918483588348,0.9997071181461116,0.0,0.5998242708876669,4.0,0.75,1.25,O6,de-protonated,,0.0,,C8 H10 O6,8.0,10.0,6.0,,,,,,
47,177,201.07694091362842,201.0768454973797,201.07684709674908,19874240.459582154,46.281869243739024,940627.1319170467,105.43412467076773,-1,-0.007954020527374097,0.998589994218839,0.9983439264259732,0.9984915671016927,3.0,0.5555555555555556,1.5555555555555556,O5,de-protonated,,0.0,,C9 H14 O5,9.0,14.0,5.0,,,,,,
48,178,201.11332080441989,201.11322537182588,201.11323260609907,10860230.103320511,29.079809459057373,938316.8902624021,57.873930743037526,-1,-0.03597114473533169,0.9997652468842776,0.0,0.5998591481305665,2.0,0.4,1.8,O4,de-protonated,,0.0,,C10 H18 O4,10.0,18.0,4.0,,,,,,
49,179,201.14969272638942,201.1495972774537,201.14961811544907,3020581.974088573,71.52601703206989,955170.6103589669,16.06104498812301,-1,-0.10359450628952888,0.9980546197545862,0.0,0.5988327718527517,1.0,0.2727272727272727,2.0,O3,de-protonated,,0.0,,C11 H22 O3,11.0,22.0,3.0,,,,,,
50,181,202.08027263994867,202.08017677290846,202.0802019318191,1974294.3327815947,71.32330463919487,923228.3022450868,10.503327565588709,-1,-0.12449963128872311,0.9971914679846758,0.9983439264259732,0.9976524513611948,3.0,0.5555555555555556,1.5555555555555556,13C1 O5,de-protonated,,1.0,177.0,C8 H14 O5 13C1,8.0,14.0,5.0,,,,1.0,,
51,188,203.05621895540838,203.0561226498808,203.05611165185908,7826510.076612848,75.06693045697085,943356.0466016837,42.13248159110314,-1,0.05416247567283594,0.9994678485358951,0.0,0.599680709121537,3.0,0.75,1.5,O6,de-protonated,,0.0,,C8 H12 O6,8.0,12.0,6.0,,,,,,
52,189,203.0925912501286,203.09249492825913,203.09249716120908,11749941.037300676,36.97574764898685,935006.8003093608,62.315771178201395,-1,-0.010994743696356698,0.999978065926985,0.0,0.599986839556191,2.0,0.5555555555555556,1.7777777777777777,O5,de-protonated,,0.0,,C9 H16 O5,9.0,16.0,5.0,,,,,,
53,190,203.12897706976554,203.12888073154812,203.12888267055905,3722284.986127816,42.11807386191828,1004932.5772175932,20.09661952982677,-1,-0.00954571749332905,0.9999834664012949,0.0,0.5999900798407769,1.0,0.4,2.0,O4,de-protonated,,0.0,,C10 H20 O4,10.0,20.0,4.0,,,,,,
54,197,205.0718699129506,205.071772701802,205.0717617163191,5879560.281507327,45.230578801692985,887717.9120794568,31.775409747160065,-1,0.05356896927238358,0.999479444131667,0.0,0.5996876664790002,2.0,0.75,1.75,O6,de-protonated,,0.0,,C8 H14 O6,8.0,14.0,6.0,,,,,,
55,206,207.01224250473598,207.0121444217885,207.01213883862906,2195040.148253533,26.728318241850012,1068826.882598706,11.754626517445846,-1,0.026970203131762644,0.9998680244126635,0.0,0.599920814647598,7.0,0.3,0.8,S1 O3,de-protonated,,0.0,,C10 H8 O3 S1,10.0,8.0,3.0,,,1.0,,,
56,207,207.02999586204848,207.02989777112452,207.02989690336906,1891764.8737552718,70.01865331121859,930566.3380465105,10.078102597100461,-1,0.004191449995173658,0.9999968122686419,0.0,0.5999980873611851,7.0,0.5,0.8,O5,de-protonated,,0.0,,C10 H8 O5,10.0,8.0,5.0,,,,,,
57,209,207.06638658539424,207.06628847812013,207.0662824127191,3340473.262845723,51.451841159604825,932014.6160568901,17.756527983496536,-1,0.029292074825701526,0.999844324492112,0.0,0.5999065946952672,6.0,0.36363636363636365,1.0909090909090908,O4,de-protonated,,0.0,,C11 H12 O4,11.0,12.0,4.0,,,,,,
58,211,207.0875123020022,207.0874141852364,207.0874117807791,13584605.06969435,44.89866629415636,902490.6873048447,73.1928633657734,-1,0.011610832830422416,0.9999755389406674,0.0,0.5999853233644004,1.0,0.75,2.0,O6,de-protonated,,0.0,,C8 H16 O6,8.0,16.0,6.0,,,,,,
59,212,207.10275124603348,207.10265312242092,207.1026679220691,3276843.7837571166,90.51003157380238,858654.4880492495,17.33401145429802,-1,-0.07146044190822266,0.9990738442369274,0.0,0.5994443065421564,5.0,0.25,1.3333333333333333,O3,de-protonated,,0.0,,C12 H16 O3,12.0,16.0,3.0,,,,,,
60,214,207.1391366770248,207.13903853706447,207.13905343141906,4406621.8735406445,60.062535057013584,926645.4950466648,23.325079163189777,-1,-0.07190510116564922,0.9990622878778336,0.0,0.5994373727267002,4.0,0.15384615384615385,1.5384615384615385,O2,de-protonated,,0.0,,C13 H20 O2,13.0,20.0,2.0,,,,,,
61,225,209.00925503772496,209.0091560575306,209.00916145847907,2850531.1880989135,43.45236667449584,1135788.309786331,15.221428808305452,-1,-0.02584072604114387,0.9998788462273702,0.0,0.5999273077364221,7.0,0.6666666666666666,0.6666666666666666,O6,de-protonated,,0.0,,C9 H6 O6,9.0,6.0,6.0,,,,,,
62,226,209.04564789622574,209.04554889968028,209.04554696782907,3183702.838178258,47.88949642948016,947307.8128436854,16.813991110669082,-1,0.009241293315774038,0.9999845041296884,0.0,0.599990702477813,6.0,0.5,1.0,O5,de-protonated,,0.0,,C10 H10 O5,10.0,10.0,5.0,,,,,,
63,230,209.11841273821133,209.118313708973,209.1183179865291,2024106.3534660481,60.13111361151611,1033317.6423337172,10.720002708767433,-1,-0.02045519554816486,0.9999240820253117,0.0,0.599954449215187,4.0,0.25,1.5,O3,de-protonated,,0.0,,C12 H18 O3,12.0,18.0,3.0,,,,,,
64,231,209.1548101281116,209.15471108252012,209.15470349587906,16882667.932008117,99.37799425452684,934060.000583781,91.00356013506462,-1,0.03627286852433589,0.4998806463248839,0.8767281105990785,0.6506196320345617,3.0,0.15384615384615385,1.6923076923076923,O2,de-protonated,,0.0,,C13 H22 O2,13.0,22.0,2.0,,,,,,
65,233,210.07731839611102,210.07721893604162,210.07718144937905,2235244.1696260986,46.850014964769464,879998.7809585276,11.879214724773615,-1,0.1784423339307651,0.9942390298350461,0.0,0.5965434179010276,5.0,0.4,1.3,N1 O4,de-protonated,,0.0,,C10 H13 O4 N1,10.0,13.0,4.0,1.0,,,,,
66,239,211.02492735169886,211.0248274658739,211.0248115229391,2487527.246240113,67.24214212300166,945814.5625808822,13.525945812931926,-1,0.07555004873364404,0.9989648615243638,0.0,0.5993789169146183,6.0,0.6666666666666666,0.8888888888888888,O6,de-protonated,,0.0,,C9 H8 O6,9.0,8.0,6.0,,,,,,
67,240,211.06129219877013,211.06119229660663,211.06119703228907,5087875.302052186,92.87027756894987,881809.168705056,27.192730468930023,-1,-0.022437484979631352,0.9999086555126663,0.0,0.5999451933075998,5.0,0.5,1.2,O5,de-protonated,,0.0,,C10 H12 O5,10.0,12.0,5.0,,,,,,
68,241,211.09767678943211,211.09757687092122,211.0975825416391,7194000.043687698,53.87315919092736,865783.9788060595,38.28649779968076,-1,-0.026863016688992002,0.9998690712686715,0.0,0.5999214427612028,4.0,0.36363636363636365,1.4545454545454546,O4,de-protonated,,0.0,,C11 H16 O4,11.0,16.0,4.0,,,,,,
69,242,211.13406587781105,211.13396594295074,211.13396805098907,24362284.37907086,153.17783232037178,866167.7867492295,131.73848705266496,-1,-0.009984363719496424,0.9996559668906131,0.9968636811536383,0.9985390525958231,3.0,0.25,1.6666666666666667,O3,de-protonated,,0.0,,C12 H20 O3,12.0,20.0,3.0,,,,,,
70,244,212.13741037903463,212.13730999337707,212.1373228860591,3259825.7507183566,48.60877250042042,887399.2245825954,17.214840125549724,-1,-0.06077517082442272,0.9993300217869794,0.9968636811536383,0.998343485533643,3.0,0.25,1.6666666666666667,13C1 O3,de-protonated,,1.0,242.0,C11 H20 O3 13C1,11.0,20.0,3.0,,,,1.0,,
71,248,213.04056546592722,213.040464674487,213.04046158739908,3011498.254730721,68.41503282309836,875582.1930868346,16.06646186670248,-1,0.014490617864921791,0.9999619004924423,0.0,0.5999771402954653,5.0,0.6666666666666666,1.1111111111111112,O6,de-protonated,,0.0,,C9 H10 O6,9.0,10.0,6.0,,,,,,
72,249,213.07695382787017,213.07685302008085,213.07684709674908,14443146.740272626,48.249605415422934,915057.6930397499,78.43640183069856,-1,0.02779903988007713,0.49992989435692,0.9023989783818297,0.660917527966884,4.0,0.5,1.4,O5,de-protonated,,0.0,,C10 H14 O5,10.0,14.0,5.0,,,,,,
73,250,213.11332555234554,213.11322472821462,213.11323260609907,6985391.352282307,155.11256197964335,900361.9611026633,36.97561318344947,-1,-0.03696572174537795,0.9997520875316894,0.0,0.5998512525190136,3.0,0.36363636363636365,1.6363636363636365,O4,de-protonated,,0.0,,C11 H18 O4,11.0,18.0,4.0,,,,,,
74,251,213.14968602396422,213.14958518349673,213.14961811544907,2567023.8261256707,34.894001189142024,874417.8042845788,13.802206620484801,-1,-0.15450157799245443,0.9956780526330689,0.0,0.5974068315798413,2.0,0.25,1.8333333333333333,O3,de-protonated,,0.0,,C12 H22 O3,12.0,22.0,3.0,,,,,,
75,252,214.144950176203,214.14484888856873,214.1448670876491,1606738.8461316351,58.47015953656097,903482.7018848237,8.504499369764968,-1,-0.08498490113621665,0.9986903572752833,0.0,0.59921421436517,2.0,0.2727272727272727,1.9090909090909092,N1 O3,de-protonated,,0.0,,C11 H21 O3 N1,11.0,21.0,3.0,1.0,,,,,
76,257,215.05621265570252,215.05611095864296,215.05611165185908,9143672.676635718,73.85079110477476,886875.4891107128,48.25355438590212,-1,-0.003223419773575582,0.9999981146709896,0.0,0.5999988688025938,4.0,0.6666666666666666,1.3333333333333333,O6,de-protonated,,0.0,,C9 H12 O6,9.0,12.0,6.0,,,,,,
77,258,215.09260576012755,215.09250404671678,215.09249716120908,24335117.87187708,59.783018013267586,887430.8726692575,131.56514693812198,-1,0.03201184510225354,0.9998488978726241,0.9914881987524681,0.9965046182245617,3.0,0.5,1.6,O5,de-protonated,,0.0,,C10 H16 O5,10.0,16.0,5.0,,,,,,
78,259,215.12898321943305,215.12888148967807,215.12888267055905,9699804.956721766,47.81422325025741,921793.6300972207,52.95540499288046,-1,-0.0054891791898218955,0.9999945327685783,0.0,0.599996719661147,2.0,0.36363636363636365,1.8181818181818181,O4,de-protonated,,0.0,,C11 H20 O4,11.0,20.0,4.0,,,,,,
79,260,215.16537775570788,215.16527600960103,215.16526817990908,3312694.02178267,63.0968991652924,948246.6820993786,17.929868098039517,-1,0.03638919988712494,0.9997597592535571,0.0,0.5998558555521343,1.0,0.25,2.0,O3,de-protonated,,0.0,,C12 H24 O3,12.0,24.0,3.0,,,,,,
80,262,216.09595963109936,216.09585746688714,216.0958519962791,2380031.8618638506,33.84215909983079,965801.9671058988,12.664662118796493,-1,0.025315655040351274,0.9998837194933344,0.9914881987524681,0.996525511196988,3.0,0.5,1.6,13C1 O5,de-protonated,,1.0,258.0,C9 H16 O5 13C1,9.0,16.0,5.0,,,,1.0,,
81,267,217.07186655879013,217.07176395610824,217.0717617163191,14180085.07584745,68.57475314440042,866272.377335942,75.57628994073939,-1,0.01031819678633735,0.9999806822186488,0.0,0.5999884093311892,3.0,0.6666666666666666,1.5555555555555556,O6,de-protonated,,0.0,,C9 H14 O6,9.0,14.0,6.0,,,,,,
82,268,217.10825138008602,217.1081487610566,217.1081472256691,14997982.11073796,52.169583089948524,873833.8053602899,78.50140437365218,-1,0.007071994050818445,0.9988347729079698,0.9993593672683155,0.999044610652108,2.0,0.5,1.8,O5,de-protonated,,0.0,,C10 H18 O5,10.0,18.0,5.0,,,,,,
83,269,218.11158044590712,218.1114773760874,218.1115020607391,1633948.3649648083,79.93241042048025,1009617.3018170277,8.79159393447678,-1,-0.11317446103650465,0.9976786205860306,0.9993593672683155,0.9983509192589446,2.0,0.5,1.8,13C1 O5,de-protonated,,1.0,268.0,C9 H18 O5 13C1,9.0,18.0,5.0,,,,1.0,,
84,274,219.05111186258372,219.05100837063767,219.05102627142907,2056821.8226217101,25.18046262304976,1019338.9085354554,10.893342823310414,-1,-0.08171973305083206,0.9987889987025612,0.0,0.5992733992215367,3.0,0.875,1.5,O7,de-protonated,,0.0,,C8 H12 O7,8.0,12.0,7.0,,,,,,
85,275,219.0663977757533,219.06629427693937,219.0662824127191,1550524.5799252419,56.000479237069314,991609.5797429485,8.271573590847838,-1,0.05415813037439341,0.9994679338956907,0.0,0.5996807603374144,7.0,0.3333333333333333,1.0,O4,de-protonated,,0.0,,C12 H12 O4,12.0,12.0,4.0,,,,,,
