,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,O/C,H/C,Heteroatom Class,Ion Type,Adduct,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,N,P,S,13C,18O
12,31,185.08208599620878,185.08194383314026,185.08193247717907,5703167.013555858,51.978864683345755,896203.7897740211,29.74571643560777,-1,0.06135640059431099,0.999317150091363,0.0,0.5995902900548178,3.0,0.4444444444444444,1.5555555555555556,O4,de-protonated,,0.0,,C9 H14 O4,9.0,14.0,4.0,,,,,
13,32,185.1548407782529,185.15469856184325,185.15470349587906,12742710.497553404,34.543944369481494,977553.1739911814,65.64861755198775,-1,-0.02664817971904953,0.9998711569650901,0.0,0.5999226941790541,1.0,0.18181818181818182,2.0,O2,de-protonated,,0.0,,C11 H22 O2,11.0,22.0,2.0,,,,,
14,34,187.09772639571716,187.09758275499914,187.0975825416391,9869068.858522335,78.63516310315595,948698.8708708572,51.10673427862811,-1,0.0011403676951426338,0.9999997640371739,0.0,0.5999998584223043,2.0,0.4444444444444444,1.7777777777777777,O4,de-protonated,,0.0,,C9 H16 O4,9.0,16.0,4.0,,,,,
15,35,189.07700081719076,189.07685572577327,189.07684709674908,4294234.600616583,55.57960443197725,924579.2436586096,22.107024860656566,-1,0.04563765646798607,0.9996221508615497,0.0,0.5997732905169298,2.0,0.625,1.75,O5,de-protonated,,0.0,,C8 H14 O5,8.0,14.0,5.0,,,,,
16,36,193.08717664281818,193.0870286130444,193.08701785760908,3457808.0730788647,42.448141776401684,934206.6467089737,17.809604153428175,-1,0.05570252952003306,0.999437164585195,0.0,0.599662298751117,5.0,0.2727272727272727,1.2727272727272727,O3,de-protonated,,0.0,,C11 H14 O3,11.0,14.0,3.0,,,,,
17,38,193.1599463871845,193.15979830410143,193.15978887630908,24189020.917756293,104.33103065927457,961169.3102829071,126.8422072803451,-1,0.048808255612182556,0.9995708210515376,0.9768265527161594,0.9904731137173863,3.0,0.07692307692307693,1.6923076923076923,O1,de-protonated,,0.0,,C13 H22 O1,13.0,22.0,1.0,,,,,
18,39,194.16328311833277,194.1631343002699,194.1631437113791,4150137.6122964183,91.82383235346477,978066.4616119512,21.26645357317913,-1,-0.04847011139213878,0.9995738040679474,0.9768265527161594,0.9904749035272322,3.0,0.07692307692307693,1.6923076923076923,13C1 O1,de-protonated,,1.0,38.0,C12 H22 O1 13C1,12.0,22.0,1.0,,,,1.0,
19,40,195.0664196468066,195.06627016722737,195.0662824127191,1946248.7852815937,41.91066222509925,1063385.5882118372,10.207687572304113,-1,-0.06277605522625891,0.9992851966030142,0.0,0.5995711179618085,5.0,0.4,1.2,O4,de-protonated,,0.0,,C10 H12 O4,10.0,12.0,4.0,,,,,
20,42,195.13920444119762,195.13905490830865,195.13905343141906,6706272.806969386,67.84396565203508,1009534.1939705149,34.45291564548141,-1,0.007568395806794843,0.9999896065616533,0.0,0.5999937639369919,3.0,0.16666666666666666,1.6666666666666667,O2,de-protonated,,0.0,,C12 H20 O2,12.0,20.0,2.0,,,,,
21,45,197.08208470338326,197.08193374761507,197.08193247717907,2028255.6407698023,47.277078740975526,901811.7630593881,10.370548259252867,-1,0.00644623272039149,0.999992460124904,0.0,0.5999954760749423,4.0,0.4,1.4,O4,de-protonated,,0.0,,C10 H14 O4,10.0,14.0,4.0,,,,,
22,46,197.1548590489279,197.1547080398684,197.15470349587906,8519933.58180061,61.253293053232234,914221.0748296652,43.53108555023772,-1,0.023047836383188115,0.9999036186016652,0.0,0.5999421711609991,2.0,0.16666666666666666,1.8333333333333333,O2,de-protonated,,0.0,,C12 H22 O2,12.0,22.0,2.0,,,,,
23,48,199.0613600254964,199.06120762048008,199.06119703228907,3850059.256573383,44.934151519606644,969195.4741450486,19.658860985878533,-1,0.05319063263425873,0.9994867692497901,0.0,0.599692061549874,4.0,0.5555555555555556,1.3333333333333333,O5,de-protonated,,0.0,,C9 H12 O5,9.0,12.0,5.0,,,,,
24,49,199.09773637478202,199.09758394313317,199.0975825416391,4779205.605723217,79.33497768970683,888230.7068293806,24.723302992930087,-1,0.007039232002115906,0.9999910091151788,0.0,0.5999946054691072,3.0,0.4,1.6,O4,de-protonated,,0.0,,C10 H16 O4,10.0,16.0,4.0,,,,,
25,50,199.13411536865482,199.13396291037165,199.13396805098907,2043378.8396803953,53.12886035456358,1060708.04757904,10.564930369482024,-1,-0.025814869598984744,0.9998790885463327,0.0,0.5999274531277996,2.0,0.2727272727272727,1.8181818181818181,O3,de-protonated,,0.0,,C11 H20 O3,11.0,20.0,3.0,,,,,
26,51,199.170504997887,199.17035251296184,199.17035356033907,26460266.90619136,107.08212991914868,961499.7526285327,139.03049094876792,-1,-0.005258700435215306,0.9999858501254895,0.9863601320962604,0.9945355629137977,1.0,0.16666666666666666,2.0,O2,de-protonated,,0.0,,C12 H24 O2,12.0,24.0,2.0,,,,,
27,53,200.17385934740776,200.17370612793297,200.17370839540908,3902134.429802775,62.824438087847966,928240.3598530284,20.436389426795163,-1,-0.011327542081925697,0.9999767180077083,0.9863601320962604,0.9945300836431292,1.0,0.16666666666666666,2.0,13C1 O2,de-protonated,,1.0,51.0,C11 H24 O2 13C1,11.0,24.0,2.0,,,,1.0,
28,56,201.07700185959592,201.07684797899924,201.07684709674908,4313320.998118174,68.53273205576791,938880.1454371909,22.20158913049778,-1,0.004387626797625357,0.9999965068886464,0.0,0.5999979041331878,3.0,0.5555555555555556,1.5555555555555556,O5,de-protonated,,0.0,,C9 H14 O5,9.0,14.0,5.0,,,,,
29,57,201.11336741739495,201.11321351017907,201.11323260609907,3066400.1719847284,26.142243724187864,939097.1545259296,15.844768768949669,-1,-0.09495108681936101,0.9983654488023771,0.0,0.5990192692814262,2.0,0.4,1.8,O4,de-protonated,,0.0,,C10 H18 O4,10.0,18.0,4.0,,,,,
30,60,202.07225442825793,202.07209981918203,202.07209606894907,1971590.420374193,56.470272375758086,925892.4192314027,10.110496517189535,-1,0.018558885844410417,0.9999375051747247,0.0,0.5999625031048348,3.0,0.625,1.625,N1 O5,de-protonated,,0.0,,C8 H13 O5 N1,8.0,13.0,5.0,1.0,,,,
31,62,203.09265081611738,203.09249546023366,203.09249716120908,2744436.419820755,83.75828934634016,924568.4006766357,14.24768332274254,-1,-0.008375373000887839,0.9999872720230641,0.0,0.5999923632138384,2.0,0.5555555555555556,1.7777777777777777,O5,de-protonated,,0.0,,C9 H16 O5,9.0,16.0,5.0,,,,,
32,63,203.1290258570146,203.1288704745101,203.12888267055905,5790967.102602153,74.40732807808726,870619.7339841316,30.34462347793544,-1,-0.0600409394369311,0.9993461068976546,0.0,0.5996076641385927,1.0,0.4,2.0,O4,de-protonated,,0.0,,C10 H20 O4,10.0,20.0,4.0,,,,,
33,64,204.08791094074937,204.08775485652828,204.0877461334091,2597262.549588075,55.98528081692537,1011357.1589261363,13.470154881825913,-1,0.042742003599639325,0.9996685701636843,0.0,0.5998011420982106,2.0,0.625,1.875,N1 O5,de-protonated,,0.0,,C8 H15 O5 N1,8.0,15.0,5.0,1.0,,,,
34,65,205.15996810153322,205.15981123285565,205.15978887630908,2993265.631286727,59.35898261321104,938171.6757904913,15.345679567009942,-1,0.10897138610088254,0.9978476594693082,0.0,0.5987085956815849,4.0,0.07142857142857142,1.5714285714285714,O1,de-protonated,,0.0,,C14 H22 O1,14.0,22.0,1.0,,,,,
35,66,207.13921272096488,207.1390544042363,207.13905343141906,4728794.382553591,40.290851065759604,863869.3037823908,24.66026014636928,-1,0.0046964453640530686,0.999995997867085,0.0,0.599997598720251,4.0,0.15384615384615385,1.5384615384615385,O2,de-protonated,,0.0,,C13 H20 O2,13.0,20.0,2.0,,,,,
36,69,209.08546507538682,209.08530533502562,209.0853037804991,20565807.806587633,69.00119720833973,945093.3899174762,107.97138187647666,-1,0.007434891434532816,0.49999498500023354,0.9203646850869849,0.6681428650349341,0.0,0.5,2.25,S1 O4,de-protonated,,0.0,,C8 H18 O4 S1,8.0,18.0,4.0,,,1.0,,
37,71,209.15486566989014,209.1547058787694,209.15470349587906,27780496.254952405,83.07138876717788,942455.5944751677,146.0492611992045,-1,0.011392955977902438,0.9999469928927452,0.9969446477662077,0.9987460548421302,3.0,0.15384615384615385,1.6923076923076923,O2,de-protonated,,0.0,,C13 H22 O2,13.0,22.0,2.0,,,,,
38,72,210.15822333617945,210.15806281124267,210.15805833094907,4016874.086469255,35.284241793519044,958184.76940006,20.951239340375093,-1,0.021318685721761172,0.9999175374470909,0.9969446477662077,0.9987283815747376,3.0,0.15384615384615385,1.6923076923076923,13C1 O2,de-protonated,,1.0,71.0,C12 H22 O2 13C1,12.0,22.0,2.0,,,,1.0,
39,75,211.09775959860025,211.097598386591,211.0975825416391,3399998.059759554,57.43891597363765,923559.505554839,17.531164914451274,-1,0.07505984530209278,0.9989782440104195,0.0,0.5993869464062517,4.0,0.36363636363636365,1.4545454545454546,O4,de-protonated,,0.0,,C11 H16 O4,11.0,16.0,4.0,,,,,
40,76,211.13412820555163,211.13396696694772,211.13396805098907,6340312.519385121,116.85164275251375,933680.1573523697,32.96090161020896,-1,-0.005134376783654269,0.9999952166929329,0.0,0.5999971300157597,3.0,0.25,1.6666666666666667,O3,de-protonated,,0.0,,C12 H20 O3,12.0,20.0,3.0,,,,,
41,79,213.07699918563313,213.07683652644002,213.07684709674908,2733410.233949762,72.9989917173539,786870.6953358179,14.23192261110234,-1,-0.049607966338393296,0.999553563479043,0.0,0.5997321380874258,4.0,0.5,1.4,O5,de-protonated,,0.0,,C10 H14 O5,10.0,14.0,5.0,,,,,
42,80,213.11338998638945,213.11322730059075,213.11323260609907,5419790.0079061,19.548374403623797,953814.864888221,27.770373910035794,-1,-0.024895255256313965,0.999887549193171,0.0,0.5999325295159026,3.0,0.36363636363636365,1.6363636363636365,O4,de-protonated,,0.0,,C11 H18 O4,11.0,18.0,4.0,,,,,
43,81,213.1497690225984,213.14960631020278,213.14961811544907,3117157.6955762934,36.13295211155686,899156.5942093885,16.117954437379836,-1,-0.05538478742046239,0.999443565616517,0.0,0.5996661393699102,2.0,0.25,1.8333333333333333,O3,de-protonated,,0.0,,C12 H22 O3,12.0,22.0,3.0,,,,,
44,82,213.18617134421248,213.18600860520306,213.18600362479907,6828301.665624811,36.14650886494384,891370.2780893273,35.07283696999602,-1,0.023361777515542085,0.9999009751731531,0.0,0.5999405851038918,1.0,0.15384615384615385,2.0,O2,de-protonated,,0.0,,C13 H26 O2,13.0,26.0,2.0,,,,,
45,83,214.10865450313244,214.1084910897259,214.10848157829906,2079476.145095109,72.27517888107405,944763.0988087694,10.659494639323235,-1,0.044423400553367895,0.9996419862758371,0.0,0.5997851917655023,3.0,0.4,1.7,N1 O4,de-protonated,,0.0,,C10 H17 O4 N1,10.0,17.0,4.0,1.0,,,,
46,84,214.14502927762146,214.1448658376238,214.1448670876491,2726496.4926495505,87.7386751813895,797654.2312067163,14.384276156957624,-1,-0.005837288136604337,0.9999938173487705,0.0,0.5999962904092623,2.0,0.2727272727272727,1.9090909090909092,N1 O3,de-protonated,,0.0,,C11 H21 O3 N1,11.0,21.0,3.0,1.0,,,,
47,88,215.0926798532095,215.09251572048328,215.09249716120908,3240634.823227785,38.86220680859728,902561.6175656667,16.564507933852223,-1,0.08628508404821444,0.9986500055948911,0.0,0.5991900033569346,3.0,0.5,1.6,O5,de-protonated,,0.0,,C10 H16 O5,10.0,16.0,5.0,,,,,
48,89,215.12903122447042,215.12886706517284,215.12888267055905,2113459.5991548593,26.593556413559565,866917.837603665,11.111301706342358,-1,-0.07253970743586564,0.9990456710133191,0.0,0.5994274026079914,2.0,0.36363636363636365,1.8181818181818181,O4,de-protonated,,0.0,,C11 H20 O4,11.0,20.0,4.0,,,,,
49,90,215.1654391018424,215.1652749159322,215.16526817990908,3721115.250080317,76.13193502454591,926141.5883207378,19.264843194873485,-1,0.03130627531644253,0.9998221810616639,0.0,0.5998933086369983,1.0,0.25,2.0,O3,de-protonated,,0.0,,C12 H24 O3,12.0,24.0,3.0,,,,,
50,93,217.10834949356598,217.10818388761328,217.1081472256691,2660636.295796231,58.418360046151065,1050754.2902554472,13.654029850961601,-1,0.1688648936572424,0.9948392892444377,0.0,0.5969035735466626,2.0,0.5,1.8,O5,de-protonated,,0.0,,C10 H18 O5,10.0,18.0,5.0,,,,,
51,94,221.15488682695258,221.15471826433998,221.15470349587906,11669529.92686831,69.17423980478044,931801.5636037295,59.65954712871102,-1,0.06677886873391013,0.9995513580718957,0.9834064979910604,0.9930934140395615,4.0,0.14285714285714285,1.5714285714285714,O2,de-protonated,,0.0,,C14 H22 O2,14.0,22.0,2.0,,,,,
52,95,222.1582227212658,222.1580534257377,222.15805833094907,2028722.6012582232,93.62629990788587,1026767.1818594115,10.570183940028757,-1,-0.02207982643701892,0.9999115442783314,0.9834064979910604,0.993309525763423,4.0,0.14285714285714285,1.5714285714285714,13C1 O2,de-protonated,,1.0,94.0,C13 H22 O2 13C1,13.0,22.0,2.0,,,,1.0,
53,99,223.09774736924493,223.09757738748118,223.0975825416391,3442341.480216532,76.4387341956022,919051.597170753,17.688772030853293,-1,-0.023102706266569597,0.9999031591681031,0.0,0.5999418955008619,5.0,0.3333333333333333,1.3333333333333333,O4,de-protonated,,0.0,,C12 H16 O4,12.0,16.0,4.0,,,,,
54,100,223.1341384482891,223.13396843994636,223.13396805098907,5351574.536286661,140.73973202277196,890514.5942581905,27.612766793633774,-1,0.0017431558847143022,0.9999994486515458,0.0,0.5999996691909274,4.0,0.23076923076923078,1.5384615384615385,O3,de-protonated,,0.0,,C13 H20 O3,13.0,20.0,3.0,,,,,
55,106,225.07701504512497,225.0768436179019,225.07684709674908,1567300.2798240772,50.97237912254226,1023159.5038002824,8.108886138883891,-1,-0.015456264096625679,0.9999566535560062,0.0,0.5999739921336037,5.0,0.45454545454545453,1.2727272727272727,O5,de-protonated,,0.0,,C11 H14 O5,11.0,14.0,5.0,,,,,
56,107,225.11342713455176,225.11325568073963,225.11323260609907,1841825.4033686928,68.68923138716094,885359.668753171,9.485321622128192,-1,0.10250237307214821,0.9980953825574379,0.0,0.5988572295344627,4.0,0.3333333333333333,1.5,O4,de-protonated,,0.0,,C12 H18 O4,12.0,18.0,4.0,,,,,
57,108,225.14979019514834,225.1496187147831,225.14961811544907,12113305.193248773,69.79013966975059,906482.779165602,62.39140381301269,-1,0.002661936628282942,0.49999935713619015,0.8767281105990785,0.6506908585213456,3.0,0.23076923076923078,1.6923076923076923,O3,de-protonated,,0.0,,C13 H22 O3,13.0,22.0,3.0,,,,,
58,109,225.1861822749859,225.18601076804637,225.18600362479907,3248023.8361936966,26.34094249372399,1067984.535669528,16.685340056427105,-1,0.03172154213461872,0.9998174327954149,0.0,0.599890459677249,2.0,0.14285714285714285,1.8571428571428572,O2,de-protonated,,0.0,,C14 H26 O2,14.0,26.0,2.0,,,,,
59,110,227.09266605701052,227.09249315805317,227.09249716120908,29739744.812611856,73.84091549017448,888557.4126066692,153.1941171427627,-1,-0.01762786511283392,0.999799264085815,0.997314005455846,0.9988051606338274,4.0,0.45454545454545453,1.4545454545454546,O5,de-protonated,,0.0,,C11 H16 O5,11.0,16.0,5.0,,,,,
60,111,227.1290547866857,227.12888186116177,227.12888267055905,4118741.6178227575,76.94521334376637,872251.9662443581,21.471342824501757,-1,-0.0035636034861485024,0.9999976957368313,0.0,0.5999986174420987,3.0,0.3333333333333333,1.6666666666666667,O4,de-protonated,,0.0,,C12 H20 O4,12.0,20.0,4.0,,,,,
61,112,227.20182221792547,227.20164923927592,227.20165368925908,21729884.97192439,74.58257640575856,902198.0769953906,111.24960989763866,-1,-0.019586050891294792,0.99994877639293,0.9999888836877453,0.9999648193108561,1.0,0.14285714285714285,2.0,O2,de-protonated,,0.0,,C14 H28 O2,14.0,28.0,2.0,,,,,
62,113,228.09601567953626,228.09584204809116,228.0958519962791,3638547.299479269,91.41527960605833,969217.4981280997,18.67644329363928,-1,-0.04361406772792839,0.9996549102423633,0.997314005455846,0.9987185483277564,4.0,0.45454545454545453,1.4545454545454546,13C1 O5,de-protonated,,1.0,110.0,C10 H16 O5 13C1,10.0,16.0,5.0,,,,1.0,
63,114,228.16071037254252,228.16053669387009,228.1605171521091,1655716.4153063039,118.53558867131848,732205.0153904752,8.51866464152914,-1,0.08564917907591718,0.9986698174935323,0.0,0.5992018904961194,2.0,0.25,1.9166666666666667,N1 O3,de-protonated,,0.0,,C12 H23 O3 N1,12.0,23.0,3.0,1.0,,,,
64,115,228.19709472686208,228.19692102162907,228.19690266145906,1950547.587536481,96.951174609602,958961.3605881234,10.107869731916168,-1,0.08045757759580506,0.998826095685174,0.0,0.5992956574111044,1.0,0.15384615384615385,2.076923076923077,N1 O2,de-protonated,,0.0,,C13 H27 O2 N1,13.0,27.0,2.0,1.0,,,,
65,116,228.20517916519432,228.20500545405972,228.2050085243291,3290663.6953157606,118.02946023349135,764296.4964155101,16.974286436497472,-1,-0.013453996439113144,0.9999671565089877,0.9999888836877453,0.9999758473804907,1.0,0.14285714285714285,2.0,13C1 O2,de-protonated,,1.0,112.0,C13 H28 O2 13C1,13.0,28.0,2.0,,,,1.0,
66,119,229.10832468429422,229.10815031389555,229.1081472256691,10359244.826315222,51.66549802001172,891218.0574527583,53.229176779508634,-1,0.013479339348180193,0.9999670326618002,0.0,0.5999802195970801,3.0,0.45454545454545453,1.6363636363636365,O5,de-protonated,,0.0,,C11 H18 O5,11.0,18.0,5.0,,,,,
67,120,229.14468576944043,229.14451137250072,229.14453273501908,2345377.1655995445,97.50633081516844,863658.1558974091,12.356397925918309,-1,-0.09322726626997156,0.998424213684454,0.0,0.5990545282106724,2.0,0.3333333333333333,1.8333333333333333,O4,de-protonated,,0.0,,C12 H22 O4,12.0,22.0,4.0,,,,,
68,121,230.17635274182317,230.17617759187945,230.1761672165691,2522037.3810818614,37.419117061927714,963374.269535377,12.997333532619855,-1,0.045075519670642154,0.9996314000599806,0.0,0.5997788400359884,1.0,0.25,2.0833333333333335,N1 O3,de-protonated,,0.0,,C12 H25 O3 N1,12.0,25.0,3.0,1.0,,,,
69,123,231.12397284128951,231.12379699975568,231.12379729012906,1720682.2478352818,131.2134341090757,716094.3698013488,8.852266371246747,-1,-0.0012563543091614572,0.9999997135966896,0.0,0.5999998281580138,2.0,0.45454545454545453,1.8181818181818181,O5,de-protonated,,0.0,,C11 H20 O5,11.0,20.0,5.0,,,,,
70,124,232.08284854939492,232.0826720081236,232.08266075297908,4855002.727395883,78.57990264883082,825657.6484322355,25.064785078467796,-1,0.04849627495591604,0.999573343931426,0.0,0.5997440063588556,3.0,0.6666666666666666,1.6666666666666667,N1 O6,de-protonated,,0.0,,C9 H15 O6 N1,9.0,15.0,6.0,1.0,,,,
71,127,233.15487798738175,233.15470066387923,233.15470349587906,1813682.7798459087,37.26518003578711,897224.7418433538,9.319834149906072,-1,-0.012146440942234105,0.9999732301399341,0.0,0.5999839380839604,5.0,0.13333333333333333,1.4666666666666666,O2,de-protonated,,0.0,,C15 H22 O2,15.0,22.0,2.0,,,,,
72,131,235.17050725401967,235.17032845999506,235.17035356033907,2929201.7350112814,112.66793536367206,791434.4122192479,15.109268892406913,-1,-0.10673260308603681,0.9979350988914854,0.0,0.5987610593348912,4.0,0.13333333333333333,1.6,O2,de-protonated,,0.0,,C15 H24 O2,15.0,24.0,2.0,,,,,
73,139,237.11336420728335,237.1131839961109,237.11323260609907,2083892.846561469,57.12612381480791,944285.6347364415,10.780326761898117,-1,-0.20500748792267381,0.9924030655837563,0.0,0.5954418393502537,5.0,0.3076923076923077,1.3846153846153846,O4,de-protonated,,0.0,,C13 H18 O4,13.0,18.0,4.0,,,,,
74,140,237.14979481127733,237.14961457353454,237.14961811544907,2899461.5094189625,63.507987973421464,867567.1488319241,15.2773831499024,-1,-0.014935358386026758,0.9999595259805629,0.0,0.5999757155883377,4.0,0.21428571428571427,1.5714285714285714,O3,de-protonated,,0.0,,C14 H22 O3,14.0,22.0,3.0,,,,,
75,141,238.14505358413751,238.14487262054874,238.1448670876491,4088305.161833282,60.929599854577916,785609.1964070762,21.466089253955023,-1,0.02323333573053857,0.9999020609929613,0.0,0.5999412365957768,4.0,0.23076923076923078,1.6153846153846154,N1 O3,de-protonated,,0.0,,C13 H21 O3 N1,13.0,21.0,3.0,1.0,,,,
76,146,239.09267893645273,239.0924972818248,239.09249716120908,5772675.992561805,64.3327902747816,848082.9716328135,29.661659306860024,-1,0.0005044730004175319,0.9999999538225791,0.0,0.5999999722935474,5.0,0.4166666666666667,1.3333333333333333,O5,de-protonated,,0.0,,C12 H16 O5,12.0,16.0,5.0,,,,,
77,147,239.129061059973,239.12887937881538,239.12888267055905,68150344.7478638,103.22340101082821,870716.3674009067,348.7530271743882,-1,-0.0137655628639082,0.9999115282012337,0.9775718104746028,0.9909756411105813,4.0,0.3076923076923077,1.5384615384615385,O4,de-protonated,,0.0,,C13 H20 O4,13.0,20.0,4.0,,,,,
78,150,240.132426649559,240.13224423678926,240.13223750562906,11622979.662856812,100.33806690103727,836476.4562989897,61.04648975304879,-1,0.02803105600495146,0.9998574386537707,0.9775718104746028,0.9909431873821035,4.0,0.3076923076923077,1.5384615384615385,13C1 O4,de-protonated,,1.0,147.0,C12 H20 O4 13C1,12.0,20.0,4.0,,,,1.0,
79,152,241.07194044797706,241.0717573502203,241.0717617163191,1608189.7312776332,95.90945111546357,816137.9948404002,8.261239684739175,-1,-0.018111199534255662,0.9999404837807827,0.0,0.5999642902684696,5.0,0.5454545454545454,1.2727272727272727,O6,de-protonated,,0.0,,C11 H14 O6,11.0,14.0,6.0,,,,,
80,153,241.10833029872884,241.10814717444205,241.1081472256691,6702803.583476708,49.233947972585355,888303.4088338016,34.60001562078996,-1,-0.00021246496176683958,0.9999999918091595,0.0,0.5999999950854957,4.0,0.4166666666666667,1.5,O5,de-protonated,,0.0,,C12 H18 O5,12.0,18.0,5.0,,,,,
81,155,241.1447115344603,241.14452838364983,241.14453273501908,21699205.072576296,39.43142120497342,858031.9321084288,111.37569559076027,-1,-0.018044652336404746,0.9999702789331347,0.9800964436106907,0.9920207448041571,3.0,0.3076923076923077,1.6923076923076923,O4,de-protonated,,0.0,,C13 H22 O4,13.0,22.0,4.0,,,,,
82,156,241.18111322787118,241.18093005052222,241.18091824436908,1824252.3559891847,54.5412659898892,809002.4689233052,9.590393033062872,-1,0.048951439547955715,0.9995652992865963,0.0,0.5997391795719578,2.0,0.21428571428571427,1.8571428571428572,O3,de-protonated,,0.0,,C14 H26 O3,14.0,26.0,3.0,,,,,
83,157,241.21748228506993,241.2172990812064,241.21730375371908,9503885.31313669,73.96431396478316,875263.3226537228,49.467620268047106,-1,-0.019370553501609877,0.9999319194421765,0.0,0.5999591516653059,1.0,0.13333333333333333,2.0,O2,de-protonated,,0.0,,C15 H30 O2,15.0,30.0,2.0,,,,,
84,158,242.14807111011294,242.14788722784334,242.14788757008907,2501596.517958341,58.053922574037415,714433.2623979853,12.918529974418846,-1,-0.001413374819430309,0.9999996375330203,0.9800964436106907,0.9920383599640885,3.0,0.3076923076923077,1.6923076923076923,13C1 O4,de-protonated,,1.0,155.0,C12 H22 O4 13C1,12.0,22.0,4.0,,,,1.0,
85,159,242.17635549659713,242.17617159370897,242.1761672165691,4479435.327907233,69.00895364972673,884726.8437771475,23.42041749734006,-1,0.018074197490101262,0.9999407267141063,0.0,0.5999644360284637,2.0,0.23076923076923078,1.9230769230769231,N1 O3,de-protonated,,0.0,,C13 H25 O3 N1,13.0,25.0,3.0,1.0,,,,
