,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,O/C,H/C,Heteroatom Class,Ion Type,Adduct,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,N,P,S,13C,18O,34S
16,368,167.10786087745797,167.1077284766254,167.10775330249908,2720384.6635360033,28.746087338269938,1053655.3578484964,13.888725179751827,-1,-0.1485620696211294,0.9960033106674304,0.0,0.5976019864004583,3.0,0.2,1.6,O2,de-protonated,,0.0,,C10 H16 O2,10.0,16.0,2.0,,,,,,
17,404,169.05078885093022,169.05065425801544,169.05063234825906,30061479.561868805,36.926984110670986,890818.32350742,154.8498590176855,-1,0.12960469937278413,0.9971829854607255,0.9775992545634521,0.9893494931018161,4.0,0.5,1.25,O4,de-protonated,,0.0,,C8 H10 O4,8.0,10.0,4.0,,,,,,
18,422,170.05414324450365,170.05400751668324,170.05398718332907,1825009.471967726,39.341760904026145,893383.6337835828,9.401860437009603,-1,0.11956999367519903,0.997409193094362,0.9775992545634521,0.989485217681998,4.0,0.5,1.25,13C1 O4,de-protonated,,1.0,404.0,C7 H10 O4 13C1,7.0,10.0,4.0,,,,1.0,,
19,443,170.9936512608648,170.993514468575,170.9935113940191,2304654.1027184348,86.13166686077837,915468.0708432564,11.856739746213474,-1,0.017980541371444295,0.9999413393842661,0.0,0.5999648036305596,5.0,1.0,0.6666666666666666,O6,de-protonated,,0.0,,C6 H4 O6,6.0,4.0,6.0,,,,,,
20,448,171.0234687989938,171.02333197289232,171.02337222791905,2183559.087857687,50.43785220945206,1116408.4263361574,11.144497429303124,-1,-0.2353773417518142,0.9899976500184318,0.0,0.593998590011059,4.0,0.3333333333333333,1.3333333333333333,N2 S1 O2,de-protonated,,0.0,,C6 H8 O2 N2 S1,6.0,8.0,2.0,2.0,,1.0,,,
21,454,171.04530723832895,171.0451703874626,171.04515304465906,1591834.2776982049,36.885782467031255,1107104.6657305218,8.138415885872677,-1,0.10139313062401428,0.9981363434032128,0.0,0.5988818060419276,8.0,0.18181818181818182,0.7272727272727273,O2,de-protonated,,0.0,,C11 H8 O2,11.0,8.0,2.0,,,,,,
22,460,171.06640901137504,171.0662721365783,171.0662824127191,59812379.0939031,74.26242339329902,1003613.0441894935,308.3590266153045,-1,-0.06007110600401043,0.49967272493619935,0.9203646850869849,0.6679495089965135,3.0,0.5,1.5,O4,de-protonated,,0.0,,C8 H12 O4,8.0,12.0,4.0,,,,,,
23,463,171.10280996017948,171.10267304410038,171.1026679220691,8130725.64963134,48.634471729806485,1190372.2644198886,41.456692504870084,-1,0.029935426250693786,0.9998374116539575,0.0,0.5999024469923745,2.0,0.3333333333333333,1.7777777777777777,O3,de-protonated,,0.0,,C9 H16 O3,9.0,16.0,3.0,,,,,,
24,502,173.02454591359069,173.02440681439597,173.0244175997691,2328413.8307960657,47.899656833993475,853412.6784656745,11.89339927723092,-1,-0.06233439921626162,0.9992952155759962,0.0,0.5995771293455977,8.0,0.3,0.6,O3,de-protonated,,0.0,,C10 H6 O3,10.0,6.0,3.0,,,,,,
25,508,173.06093226169136,173.06079312109182,173.06080310911906,3048742.1368505675,18.220547875780333,1073432.5988099691,15.596011909992813,-1,-0.05771397719732091,0.9993957946023128,0.0,0.5996374767613877,7.0,0.18181818181818182,0.9090909090909091,O2,de-protonated,,0.0,,C11 H10 O2,11.0,10.0,2.0,,,,,,
26,511,173.08208318301638,173.08194401834749,173.08193247717907,8591483.594212085,61.52860404140124,860317.8759389499,44.55704141377396,-1,0.06668037647830752,0.9991935550281015,0.0,0.5995161330168609,2.0,0.5,1.75,O4,de-protonated,,0.0,,C8 H14 O4,8.0,14.0,4.0,,,,,,
27,546,175.00378350579,175.0036421506231,175.00368215487907,3057892.8215501606,96.24172615584813,1044167.2633065421,15.74265003406259,-1,-0.22859093861423915,0.9905634201347161,0.0,0.5943380520808297,8.0,0.4444444444444444,0.4444444444444444,O4,de-protonated,,0.0,,C9 H4 O4,9.0,4.0,4.0,,,,,,
28,549,175.0249602681716,175.0248188888257,175.0248115229391,77436608.76766738,38.42709473003513,1130701.5494130726,400.02880246235424,-1,0.04208481379748969,0.49983934107009104,0.9390602752728997,0.6755277147512145,3.0,1.0,1.3333333333333333,O6,de-protonated,,0.0,,C6 H8 O6,6.0,8.0,6.0,,,,,,
29,557,175.0531242075488,175.05298279604474,175.05295482379907,1983292.31210406,34.63065309324686,1101681.7823759846,10.35369897449825,-1,0.15979305064262606,0.9953776382293578,0.0,0.5972265829376147,2.0,0.42857142857142855,1.8571428571428572,P1 O3,de-protonated,,0.0,,C7 H13 O3 P1,7.0,13.0,3.0,,1.0,,,,
30,559,175.06130381980677,175.0611623989628,175.06119703228907,21782742.753127813,68.78595275371873,908275.7358884563,112.45049285808115,-1,-0.1978355389580297,0.9937858625611483,0.9995878429157165,0.9961066547029755,2.0,0.7142857142857143,1.7142857142857142,O5,de-protonated,,0.0,,C7 H12 O5,7.0,12.0,5.0,,,,,,
31,561,175.07661506384954,175.07647362552203,175.07645317357907,5162280.594987798,62.93241217312116,1135624.5302045983,27.23279447010162,-1,0.11681721092708286,0.997526966907749,0.0,0.5985161801446494,6.0,0.18181818181818182,1.0909090909090908,O2,de-protonated,,0.0,,C11 H12 O2,11.0,12.0,2.0,,,,,,
32,562,175.09768688932834,175.09754542693864,175.0975825416391,6336920.549809832,67.7163492759508,1013961.3178139756,33.087845281173465,-1,-0.2119658074239248,0.9918807412982815,0.0,0.5951284447789689,1.0,0.5,2.0,O4,de-protonated,,0.0,,C8 H16 O4,8.0,16.0,4.0,,,,,,
33,582,176.03543852354295,176.03529598944525,176.0353166364291,1594324.506830345,35.38173876058611,1114789.6760164925,8.143652961732311,-1,-0.11728887268903075,0.9975069812939228,0.0,0.5985041887763537,7.0,0.3333333333333333,0.7777777777777778,N1 O3,de-protonated,,0.0,,C9 H7 O3 N1,9.0,7.0,3.0,1.0,,,,,
34,585,176.06466415707354,176.0645215895478,176.06455186735909,1659567.008117571,46.98477219295979,1207138.4342896102,8.709257154572883,-1,-0.17196994486236347,0.99464826969986,0.9995878429157165,0.9966240989862025,2.0,0.7142857142857143,1.7142857142857142,13C1 O5,de-protonated,,1.0,559.0,C6 H12 O5 13C1,6.0,12.0,5.0,,,,1.0,,
35,599,177.01943467309272,177.01929101259137,177.01933221933908,24232192.55626175,76.32869411150614,858211.0130237057,126.67439089284962,-1,-0.2327810595227129,0.49510800689977535,0.9112932940309507,0.6615821217522455,7.0,0.4444444444444444,0.6666666666666666,O4,de-protonated,,0.0,,C9 H6 O4,9.0,6.0,4.0,,,,,,
36,607,177.0558706617752,177.05572695952844,177.05571772868907,14507228.575680425,66.83941105769921,892718.8064559543,74.19889077930765,-1,0.0521352232278175,0.49975346464084647,0.9023989783818297,0.6608116701372397,6.0,0.3,1.0,O3,de-protonated,,0.0,,C10 H10 O3,10.0,10.0,3.0,,,,,,
37,611,177.092238448002,177.09209470408538,177.09210323803907,6786060.993015521,38.42332542447095,865005.6254399059,34.52280406671344,-1,-0.048189351944296195,0.9995787261462993,0.0,0.5997472356877795,5.0,0.18181818181818182,1.2727272727272727,O2,de-protonated,,0.0,,C11 H14 O2,11.0,14.0,2.0,,,,,,
38,643,178.9986980249276,178.99855209299358,178.99859677444908,10869578.83641493,54.08486260334585,834066.1033692939,55.11498634679797,-1,-0.2496190266926002,0.9887576670180093,0.0,0.5932546002108056,7.0,0.625,0.5,O5,de-protonated,,0.0,,C8 H4 O5,8.0,4.0,5.0,,,,,,
39,646,179.03512649313132,179.03498051931982,179.03498228379908,43968325.791322045,122.27718247725899,847924.8353877672,226.07409070872052,-1,-0.009855499983370599,0.9996714625974144,0.9996228379766049,0.9996520127490907,6.0,0.4444444444444444,0.8888888888888888,O4,de-protonated,,0.0,,C9 H8 O4,9.0,8.0,4.0,,,,,,
40,653,179.07153980413892,179.07139378846475,179.07136779314908,15095010.183765404,75.6718179995759,827377.7044585857,77.71820575698231,-1,0.14516734856902394,0.9932656634771397,0.9987727546898748,0.9954684999622339,5.0,0.3,1.2,O3,de-protonated,,0.0,,C10 H12 O3,10.0,12.0,3.0,,,,,,
41,672,180.03849493674315,180.03834780845924,180.03833711886907,4299922.235442898,60.67859317585673,1099938.4286061113,22.802228292850472,-1,0.05937396634817442,0.9993605493100842,0.9996228379766049,0.9994654647766925,6.0,0.4444444444444444,0.8888888888888888,13C1 O4,de-protonated,,1.0,646.0,C8 H8 O4 13C1,8.0,8.0,4.0,,,,1.0,,
42,675,180.07491143178672,180.07476426156518,180.07472262821906,1609916.9066543134,22.218097194660942,1205228.670031848,8.494537044327851,-1,0.23120039007683618,0.9903477952692683,0.9987727546898748,0.9937177790375109,5.0,0.3,1.2,13C1 O3,de-protonated,,1.0,653.0,C9 H12 O3 13C1,9.0,12.0,3.0,,,,1.0,,
43,699,181.05075519380014,181.050606898822,181.05063234825906,37318105.91661675,97.88620870212968,920300.0510397691,191.46749342825294,-1,-0.14056530336712408,0.9959108141095414,0.9864362695036454,0.992120996267183,5.0,0.4444444444444444,1.1111111111111112,O4,de-protonated,,0.0,,C9 H10 O4,9.0,10.0,4.0,,,,,,
44,703,181.07191258983664,181.07176427045192,181.0717617163191,1628765.184202398,42.85318594825016,842010.9993072309,8.52595949948566,-1,0.014105638614827406,0.9999638979806361,0.0,0.5999783387883817,0.0,1.0,2.3333333333333335,O6,de-protonated,,0.0,,C6 H14 O6,6.0,14.0,6.0,,,,,,
45,705,181.0871595066785,181.08701116970482,181.08701785760908,14696104.672590902,58.05289615028084,972847.2028304774,74.74354666870967,-1,-0.03693199181111277,0.99977062866041,0.9874441167063905,0.9948400238788022,4.0,0.3,1.4,O3,de-protonated,,0.0,,C10 H14 O3,10.0,14.0,3.0,,,,,,
46,726,182.05410761756917,182.05395816419022,182.05398718332907,3032029.2144755865,67.20625583303872,998891.698699535,15.564589454835003,-1,-0.15939853501200554,0.9954003819922159,0.9864362695036454,0.9918147369967877,5.0,0.4444444444444444,1.1111111111111112,13C1 O4,de-protonated,,1.0,699.0,C8 H10 O4 13C1,8.0,10.0,4.0,,,,1.0,,
47,729,182.09051597422402,182.09036647877357,182.09037269267907,1819284.1119160026,51.849303765832055,1185570.1585282055,9.416262395623598,-1,-0.03412539280017873,0.9997887176285037,0.9874441167063905,0.9948508772596585,4.0,0.3,1.4,13C1 O3,de-protonated,,1.0,705.0,C9 H14 O3 13C1,9.0,14.0,3.0,,,,1.0,,
48,745,182.99363445678452,182.99348391691214,182.9935113940191,6379068.00729163,56.538762468385926,864903.8801407887,32.585085998648516,-1,-0.1501534494029266,0.995917403875283,0.0,0.5975504423251699,6.0,0.8571428571428571,0.5714285714285714,O6,de-protonated,,0.0,,C7 H4 O6,7.0,4.0,6.0,,,,,,
49,752,183.04864307496678,183.0484924714276,183.04852434797905,5733592.422041454,59.148238546441654,1121159.4101536302,29.20193499332435,-1,-0.1741426299937405,0.9945125609339341,0.0,0.5967075365603605,4.0,0.2222222222222222,1.3333333333333333,S1 O2,de-protonated,,0.0,,C9 H12 O2 S1,9.0,12.0,2.0,,,1.0,,,
50,756,183.08501577916908,183.08486513352904,183.08490985732908,4808448.331761315,42.88545986203073,1153345.2323739768,24.897058636704443,-1,-0.24427900737189612,0.989230957466198,0.0,0.5935385744797188,3.0,0.1,1.6,S1 O1,de-protonated,,0.0,,C10 H16 O1 S1,10.0,16.0,1.0,,,1.0,,,
51,773,184.02532215651652,184.02517042158905,184.02514587556908,3015543.014598427,47.39315634822073,1228002.5180123306,15.627434365150622,-1,0.13338405387678012,0.996776995994016,0.0,0.5980661975964096,5.0,0.7142857142857143,1.0,N1 O5,de-protonated,,0.0,,C7 H7 O5 N1,7.0,7.0,5.0,1.0,,,,,
52,796,185.00933169886582,185.00917882217578,185.00916145847907,25761174.1721824,81.52801409208993,826485.2937069122,133.98534879289997,-1,0.09385317233191727,0.9991460815075792,0.9948421409622634,0.9974245052894529,5.0,0.8571428571428571,0.8571428571428571,O6,de-protonated,,0.0,,C7 H6 O6,7.0,6.0,6.0,,,,,,
53,804,185.04570890199338,185.04555598305805,185.04554696782907,61558168.885524385,45.470770581361656,920656.8610486656,316.2355887081954,-1,0.048718972872428254,0.999386737609505,0.978566607978408,0.9910586857570662,4.0,0.625,1.25,O5,de-protonated,,0.0,,C8 H10 O5,8.0,10.0,5.0,,,,,,
54,812,185.1184403715883,185.11828736818126,185.1183179865291,14990527.851491341,98.18501953185017,836475.8704723514,77.78105066729793,-1,-0.16539880098751789,0.4975242253815104,0.9023989783818296,0.6594741265816382,2.0,0.3,1.8,O3,de-protonated,,0.0,,C10 H18 O3,10.0,18.0,3.0,,,,,,
55,813,185.15482360348753,185.15467055782045,185.15470349587906,4516026.287744967,40.39369049831392,796624.9514762671,23.137401147867106,-1,-0.17789479817466047,0.9942742284755121,0.0,0.5965645370853072,1.0,0.18181818181818182,2.0,O2,de-protonated,,0.0,,C11 H22 O2,11.0,22.0,2.0,,,,,,
56,827,186.0126749338729,186.01252089104133,186.0125162935491,2104992.5766723207,25.01620969312561,1274620.2690667463,11.018807608671885,-1,0.02471603692698034,0.9998891623192133,0.9948421409622634,0.9978703537764334,5.0,0.8571428571428571,0.8571428571428571,13C1 O6,de-protonated,,1.0,796.0,C6 H6 O6 13C1,6.0,6.0,6.0,,,,1.0,,
57,832,186.040964990168,186.04081091442768,186.04079594002908,2929401.881676249,101.5345082664625,982622.5534026816,14.967562806836622,-1,0.08048986524759594,0.9988251538735513,0.0,0.5992950923241308,4.0,0.7142857142857143,1.2857142857142858,N1 O5,de-protonated,,0.0,,C7 H9 O5 N1,7.0,9.0,5.0,1.0,,,,,
58,834,186.0490435633081,186.04888947817,186.04890180289908,3804216.515085794,80.77878778602525,1004758.8034434114,19.607612018473166,-1,-0.06624456777212703,0.9992040579013328,0.978566607978408,0.9909490779321629,4.0,0.625,1.25,13C1 O5,de-protonated,,1.0,804.0,C7 H10 O5 13C1,7.0,10.0,5.0,,,,1.0,,
59,838,186.11376127665028,186.1136071162216,186.11356695872908,1853819.2396190313,51.30376433659053,819534.1782776652,9.500055609377757,-1,0.2157687544053437,0.9915880270854583,0.0,0.5949528162512749,2.0,0.3333333333333333,1.8888888888888888,N1 O3,de-protonated,,0.0,,C9 H17 O3 N1,9.0,17.0,3.0,1.0,,,,,
60,857,187.02498784522066,187.02483262383151,187.0248115229391,86078881.97009626,112.98580041726271,1011829.4987812659,442.09299576694195,-1,0.11282402714012639,0.9983523865259107,0.9992696065604779,0.9987192745397375,4.0,0.8571428571428571,1.1428571428571428,O6,de-protonated,,0.0,,C7 H8 O6,7.0,8.0,6.0,,,,,,
61,863,187.06137863390654,187.06122337011314,187.06119703228907,46848561.51133406,54.15045767047422,1014260.1052501111,240.82169632945246,-1,0.14079790189155095,0.9964556184144118,0.997413034639194,0.9968385849043246,3.0,0.625,1.5,O5,de-protonated,,0.0,,C8 H12 O5,8.0,12.0,5.0,,,,,,
62,868,187.0977470948857,187.09759178871153,187.0975825416391,9544243.953950457,36.17799456998483,863786.6520399699,48.956185135867294,-1,0.04942379426431052,0.9995568714287477,0.0,0.5997341228572486,2.0,0.4444444444444444,1.7777777777777777,O4,de-protonated,,0.0,,C9 H16 O4,9.0,16.0,4.0,,,,,,
63,870,187.13413320449388,187.13397785591576,187.13396805098907,2692965.478938396,53.14809066846795,1078826.7876493086,13.904436407330731,-1,0.052395226762531284,0.9995020002610289,0.0,0.5997012001566173,1.0,0.3,2.0,O3,de-protonated,,0.0,,C10 H20 O3,10.0,20.0,3.0,,,,,,
64,887,188.02830887000724,188.02815247855563,188.0281663580091,6589849.637777742,83.25506297144884,920177.8796776728,33.74771683948747,-1,-0.0738158209534889,0.9990118154337474,0.9992696065604779,0.9991149318844397,4.0,0.8571428571428571,1.1428571428571428,13C1 O6,de-protonated,,1.0,857.0,C6 H8 O6 13C1,6.0,8.0,6.0,,,,1.0,,
65,891,188.064682165737,188.06452573183032,188.06455186735909,3910935.4662209563,40.222111819299315,919889.7586497447,20.2727206526468,-1,-0.13897105281671218,0.9965018228832825,0.997413034639194,0.9968663075856471,3.0,0.625,1.5,13C1 O5,de-protonated,,1.0,863.0,C7 H12 O5 13C1,7.0,12.0,5.0,,,,1.0,,
66,907,189.0042454888074,189.0040879573439,189.00407607804908,5671739.089600328,61.824819676730854,879149.5745008027,28.929607048623335,-1,0.06285205622897548,0.9992834653957761,0.0,0.5995700792374656,4.0,1.1666666666666667,1.0,O7,de-protonated,,0.0,,C6 H6 O7,6.0,6.0,7.0,,,,,,
67,912,189.0406284940346,189.0404709200354,189.04046158739908,53413566.75999037,70.63623166744435,982584.6014754073,271.40621934972046,-1,0.049368459248465245,0.9963861552556595,0.9980416957602242,0.9970483714574854,3.0,0.8571428571428571,1.4285714285714286,O6,de-protonated,,0.0,,C7 H10 O6,7.0,10.0,6.0,,,,,,
68,919,189.07702295006197,189.0768653335111,189.07684709674908,19224407.96461242,73.609434030446,1034942.1680765542,99.96530400871148,-1,0.09645158733704502,0.4991567116546051,0.9203646850869849,0.6676399010275571,2.0,0.625,1.75,O5,de-protonated,,0.0,,C8 H14 O5,8.0,14.0,5.0,,,,,,
69,920,189.1134052003979,189.11324754130706,189.11323260609907,5559919.379101909,92.57057388446516,1000650.8744942654,28.50016682813327,-1,0.07897494945268206,0.9988689369408676,0.0,0.5993213621645206,1.0,0.4444444444444444,2.0,O4,de-protonated,,0.0,,C9 H18 O4,9.0,18.0,4.0,,,,,,
70,938,190.04393835686713,190.04377960887183,190.0438164224691,3923162.6774047674,94.80280922439043,921007.8789885162,19.858991659735644,-1,-0.1937111028138695,0.9932144476013721,0.9980416957602242,0.995145346864913,3.0,0.8571428571428571,1.4285714285714286,13C1 O6,de-protonated,,1.0,912.0,C6 H10 O6 13C1,6.0,10.0,6.0,,,,1.0,,
71,959,190.99877261054093,190.99861274344747,190.99859677444908,15046049.388038429,100.2950691370263,810915.0387557893,76.81742870912511,-1,0.08360793562292303,0.9987324256770804,0.0,0.5992394554062482,8.0,0.5555555555555556,0.4444444444444444,O5,de-protonated,,0.0,,C9 H4 O5,9.0,4.0,5.0,,,,,,
72,965,191.035144817986,191.03498490822793,191.03498228379908,34825671.409634136,155.41046944689822,858524.8879309595,178.98230457888326,-1,0.013737949005652986,0.49998287777513384,0.9023989783818297,0.6609493180178122,7.0,0.4,0.8,O4,de-protonated,,0.0,,C10 H8 O4,10.0,8.0,4.0,,,,,,
73,987,192.03042274327672,192.03026166505458,192.03023125599907,4560558.966970915,53.309313595636006,1117759.4005492008,23.985807437127963,-1,0.15835556366821749,0.9954602408225836,0.0,0.5972761444935502,7.0,0.4444444444444444,0.7777777777777778,N1 O4,de-protonated,,0.0,,C9 H7 O4 N1,9.0,7.0,4.0,1.0,,,,,
74,992,192.066774302277,192.06661318134127,192.0666167653491,2199936.2284057345,49.810377377291516,1094366.7516331193,11.301609705092172,-1,-0.018660233041294882,0.9999368207836039,0.0,0.5999620924701623,6.0,0.3,1.1,N1 O3,de-protonated,,0.0,,C10 H11 O3 N1,10.0,11.0,3.0,1.0,,,,,
75,1017,193.03555170914188,193.03538944892853,193.0353762069691,7893223.225651994,82.02049473921917,911482.8171423516,40.3045358157504,-1,0.0685986149105105,0.9991465086524016,0.0,0.5994879051914409,2.0,1.1666666666666667,1.6666666666666667,O7,de-protonated,,0.0,,C6 H10 O7,6.0,10.0,7.0,,,,,,
76,1047,194.04606249286581,194.04589904234493,194.0458813204591,4175445.7797971806,71.61157543294352,809599.5284945405,21.157786472925103,-1,0.0913283276351927,0.9984877059590007,0.0,0.5990926235754004,6.0,0.4444444444444444,1.0,N1 O4,de-protonated,,0.0,,C9 H9 O4 N1,9.0,9.0,4.0,1.0,,,,,
77,1050,194.08243841418718,194.08227492078097,194.08226682980907,1630177.4284856427,22.55415103548877,1239207.338418979,8.374084299556248,-1,0.04168836254486179,0.9996847064922534,0.0,0.599810823895352,5.0,0.3,1.3,N1 O3,de-protonated,,0.0,,C10 H13 O3 N1,10.0,13.0,3.0,1.0,,,,,
78,1072,195.05117638978646,195.0510117533383,195.05102627142907,3453658.932076691,89.73644932412299,842323.9943478573,17.74321301244313,-1,-0.07443227065693221,0.9989952498169211,0.0,0.5993971498901527,1.0,1.1666666666666667,2.0,O7,de-protonated,,0.0,,C6 H12 O7,6.0,12.0,7.0,,,,,,
79,1090,196.02530367606883,196.0251378883729,196.02514587556908,7717857.048491353,96.75519019645819,841534.6078596103,39.58181934712078,-1,-0.040745773377992206,0.9996988009857023,0.0,0.5998192805914213,6.0,0.625,0.875,N1 O5,de-protonated,,0.0,,C8 H7 O5 N1,8.0,7.0,5.0,1.0,,,,,
80,1097,196.06170345519314,196.06153762444316,196.06153138491908,3261319.9959500623,107.17952067488301,957350.4611437124,16.748168599112496,-1,0.03182431576000979,0.9998162480004503,0.0,0.5998897488002701,5.0,0.4444444444444444,1.2222222222222223,N1 O4,de-protonated,,0.0,,C9 H11 O4 N1,9.0,11.0,4.0,1.0,,,,,
81,1114,197.009319302747,197.00915235023686,197.00916145847907,185333994.70589724,158.74425224617977,929250.1458897648,939.1543397566121,-1,-0.04623258199163182,0.9986825923356905,0.9811868074154493,0.9916842783675941,6.0,0.75,0.75,O6,de-protonated,,0.0,,C8 H6 O6,8.0,6.0,6.0,,,,,,
82,1122,197.0457301273048,197.0455631316576,197.04554696782907,68873390.14521642,97.64711110538175,933245.5334331767,353.4397756150419,-1,0.08203092517411813,0.4993898818478673,0.9112932940309507,0.6641512467211007,5.0,0.5555555555555556,1.1111111111111112,O5,de-protonated,,0.0,,C9 H10 O5,9.0,10.0,5.0,,,,,,
83,1127,197.08211479654898,197.08194775779313,197.08193247717907,35641199.671629846,171.13003160680643,910452.4746483328,184.34507025914942,-1,0.0775343222622363,0.9983190117711022,0.9910664837458131,0.9954180005609865,4.0,0.4,1.4,O4,de-protonated,,0.0,,C10 H14 O4,10.0,14.0,4.0,,,,,,
84,1129,197.11848644946312,197.1183193676115,197.1183179865291,3773609.168458427,56.05683267564184,1061453.7659898354,19.39812898408777,-1,0.007006362537855813,0.9999910928840561,0.0,0.5999946557304336,3.0,0.2727272727272727,1.6363636363636365,O3,de-protonated,,0.0,,C11 H18 O3,11.0,18.0,3.0,,,,,,
