,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,O/C,H/C,Heteroatom Class,Ion Type,Adduct,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,N,P,S,13C
0,10,159.06641195951198,159.06627998393893,159.0662824127191,3652956.3495170893,40.30381285394125,1182775.7889689486,19.932983904249067,-1,-0.01526898175285737,0.9999576976207527,0.0,0.5999746185724516,2.0,0.5714285714285714,1.7142857142857142,O4,de-protonated,,0.0,,C7 H12 O4,7.0,12.0,4.0,,,,
1,22,165.01947297285142,165.01933707506777,165.01933221933908,4662584.4693721095,44.58561143282293,1096562.222706554,25.08692670380076,-1,0.02942521112490619,0.9998429062565863,0.0,0.5999057437539518,6.0,0.5,0.75,O4,de-protonated,,0.0,,C8 H6 O4,8.0,6.0,4.0,,,,
2,40,171.06643171730198,171.06629184813977,171.0662824127191,2749942.1496779732,31.209625140341345,1014124.0333034976,14.861636341869678,-1,0.055156519136095226,0.9994481415875546,0.0,0.5996688849525327,3.0,0.5,1.5,O4,de-protonated,,0.0,,C8 H12 O4,8.0,12.0,4.0,,,,
3,42,173.0820707864782,173.08192959637586,173.08193247717907,4245831.91080567,46.49646044018399,943078.2071102563,23.203755296272256,-1,-0.016644159024552903,0.9999497348912842,0.0,0.5999698409347706,2.0,0.5,1.75,O4,de-protonated,,0.0,,C8 H14 O4,8.0,14.0,4.0,,,,
4,48,179.0715188838874,179.07137377701636,179.07136779314908,2339956.338041051,44.85536270815823,1107398.3345318881,12.758210968548367,-1,0.033416103067233124,0.9997974083992871,0.0,0.5998784450395722,5.0,0.3,1.2,O3,de-protonated,,0.0,,C10 H12 O3,10.0,12.0,3.0,,,,
5,50,185.08208079185746,185.08193176703116,185.08193247717907,1876228.846627139,104.96949330519199,1036779.1242488637,10.41250623285497,-1,-0.003836938008307513,0.9999973286990826,0.0,0.5999983972194496,3.0,0.4444444444444444,1.5555555555555556,O4,de-protonated,,0.0,,C9 H14 O4,9.0,14.0,4.0,,,,
6,54,187.09771588884624,187.09756555296886,187.0975825416391,8928176.424094923,35.54985903359502,976472.3645580364,48.147516922307695,-1,-0.09080112104436046,0.9985051024372068,0.0,0.5991030614623241,2.0,0.4444444444444444,1.7777777777777777,O4,de-protonated,,0.0,,C9 H16 O4,9.0,16.0,4.0,,,,
7,67,193.0871627000677,193.08700847680004,193.08701785760908,3925667.4645308093,47.15170467076097,1049247.5517687595,21.14438071610951,-1,-0.04858332347235349,0.9995718112301942,0.0,0.5997430867381165,5.0,0.2727272727272727,1.2727272727272727,O3,de-protonated,,0.0,,C11 H14 O3,11.0,14.0,3.0,,,,
8,81,199.09774466261814,199.09758655086344,199.0975825416391,4037548.9565263125,83.66664327116678,962698.9092113421,21.80514261348793,-1,0.020136981523234974,0.9999264256228132,0.0,0.5999558553736879,3.0,0.4,1.6,O4,de-protonated,,0.0,,C10 H16 O4,10.0,16.0,4.0,,,,
9,88,201.07697811865523,201.07681872922188,201.07684709674908,2355695.808901493,36.40615166174161,982045.278754681,12.703147477100165,-1,-0.14107803858388238,0.9963951376166729,0.0,0.5978370825700037,3.0,0.5555555555555556,1.5555555555555556,O5,de-protonated,,0.0,,C9 H14 O5,9.0,14.0,5.0,,,,
