,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,O/C,H/C,Heteroatom Class,Ion Type,Adduct,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,N,P,S,13C
0,7,159.06640581060793,159.06629131239683,159.0662824127191,2612847.422323871,20.6880780448822,1296955.95052197,14.136648473756766,-1,0.055949492267513085,0.9994321641675801,0.0,0.599659298500548,2.0,0.5714285714285714,1.7142857142857142,O4,de-protonated,,0.0,,C7 H12 O4,7.0,12.0,4.0,,,,
1,17,165.0194870798215,165.01936830466232,165.01933221933908,2385207.456125191,50.58788734947931,908079.1848166988,12.9808218689842,-1,0.21867330790732603,0.9913610162264603,0.0,0.5948166097358761,6.0,0.5,0.75,O4,de-protonated,,0.0,,C8 H6 O4,8.0,6.0,4.0,,,,
2,30,171.06642355178886,171.06630043225204,171.0662824127191,2165118.13482063,27.366572745835978,868939.1284063814,11.741642384059768,-1,0.10533655546109467,0.9979887088582919,0.0,0.5987932253149751,3.0,0.5,1.5,O4,de-protonated,,0.0,,C8 H12 O4,8.0,12.0,4.0,,,,
3,33,173.08206707119717,173.08194250353586,173.08193247717907,3047350.7929723496,51.160773354761034,1125563.507598399,16.626121160959215,-1,0.05792838482128268,0.9993912983823797,0.0,0.5996347790294279,2.0,0.5,1.75,O4,de-protonated,,0.0,,C8 H14 O4,8.0,14.0,4.0,,,,
4,37,181.01438662655684,181.01425635997808,181.01424683890906,2782450.1046965607,115.41928660502771,1024007.3499193205,15.181337904993509,-1,0.052598451137994724,0.9994981305761367,0.0,0.599698878345682,6.0,0.625,0.75,O5,de-protonated,,0.0,,C8 H6 O5,8.0,6.0,5.0,,,,
5,39,187.0613355857435,187.0612009747781,187.06119703228907,1986846.14945693,23.314530999668982,1149679.809417679,10.974795886662585,-1,0.021075931796107606,0.9999194046667123,0.0,0.5999516428000273,3.0,0.625,1.5,O5,de-protonated,,0.0,,C8 H12 O5,8.0,12.0,5.0,,,,
6,40,187.097719256953,187.09758461984802,187.0975825416391,4717788.757098924,66.83557954961256,994281.7274161828,25.71714195618959,-1,0.011107620387464486,0.9999776132512634,0.0,0.599986567950758,2.0,0.4444444444444444,1.7777777777777777,O4,de-protonated,,0.0,,C9 H16 O4,9.0,16.0,4.0,,,,
7,42,189.07700410452745,189.07686804541962,189.07684709674908,1507638.9031556982,98.58573237314472,1185323.6886058848,8.22415084165095,-1,0.11079447780288769,0.9977751205578502,0.0,0.5986650723347101,2.0,0.625,1.75,O5,de-protonated,,0.0,,C8 H14 O5,8.0,14.0,5.0,,,,
8,47,193.0871231119914,193.08698417184263,193.08701785760908,1833762.925567806,55.98235220571989,1005775.4738077567,9.985675042193755,-1,-0.17445899174026383,0.9944926600153348,0.0,0.5966955960092009,5.0,0.2727272727272727,1.2727272727272727,O3,de-protonated,,0.0,,C11 H14 O3,11.0,14.0,3.0,,,,
9,50,195.03001965396643,195.02987931795775,195.0298969033691,2470099.7617969015,65.57438739719935,812207.0190587483,13.4864960085722,-1,-0.09016777233358064,0.9985258685617491,0.0,0.5991155211370495,6.0,0.5555555555555556,0.8888888888888888,O5,de-protonated,,0.0,,C9 H8 O5,9.0,8.0,5.0,,,,
10,53,197.0093223491471,197.00918059112277,197.00916145847907,1937896.1117238724,67.12881200360968,877690.7496724615,10.491349181781752,-1,0.09711550244068934,0.9982901445544693,0.0,0.5989740867326816,6.0,0.75,0.75,O6,de-protonated,,0.0,,C8 H6 O6,8.0,6.0,6.0,,,,
11,57,199.0613594259704,199.0612161936749,199.06119703228907,1708970.7611992364,27.153585434171656,1061037.7386729138,9.318852000978813,-1,0.09625876927251423,0.9983201542377104,0.0,0.5989920925426262,4.0,0.5555555555555556,1.3333333333333333,O5,de-protonated,,0.0,,C9 H12 O5,9.0,12.0,5.0,,,,
12,60,201.0769856819889,201.07684100158133,201.07684709674908,2033295.0938337496,55.07713557002777,1099629.351663761,11.035921332107288,-1,-0.030312628411993513,0.9998332887851353,0.0,0.5998999732710811,3.0,0.5555555555555556,1.5555555555555556,O5,de-protonated,,0.0,,C9 H14 O5,9.0,14.0,5.0,,,,
13,64,203.092661803006,203.09251567445054,203.09249716120908,2242247.7245782577,77.58445233713867,961225.7064253852,12.480704588072994,-1,0.0911566981348901,0.9984933803199163,0.0,0.5990960281919497,2.0,0.5555555555555556,1.7777777777777777,O5,de-protonated,,0.0,,C9 H16 O5,9.0,16.0,5.0,,,,
14,67,205.01439272446373,205.01424521525462,205.01424683890906,2399273.011711424,57.07244711068574,955780.8255843925,13.091959042520026,-1,-0.00791971517176733,0.9999886192605076,0.0,0.5999931715563046,8.0,0.5,0.6,O5,de-protonated,,0.0,,C10 H6 O5,10.0,6.0,5.0,,,,
15,71,207.03006875162583,207.0299197942689,207.02989690336906,1881910.067097516,42.43321018929143,1096763.455039261,10.324643421478017,-1,0.11056808784860117,0.9977841935347467,0.0,0.598670516120848,7.0,0.5,0.8,O5,de-protonated,,0.0,,C10 H8 O5,10.0,8.0,5.0,,,,
16,77,209.00930474696094,209.00915436763626,209.00916145847907,3484403.413145287,109.84845945527698,929156.3556537277,18.94888808785793,-1,-0.03392599044352823,0.9997911792985348,0.0,0.5998747075791209,7.0,0.6666666666666666,0.6666666666666666,O6,de-protonated,,0.0,,C9 H6 O6,9.0,6.0,6.0,,,,
17,78,209.04571263567667,209.045562230195,209.04554696782907,2063371.1251105173,70.9604430208305,934537.1082111419,11.274866255209309,-1,0.07300976345112296,0.9990332688707195,0.0,0.5994199613224317,6.0,0.5,1.0,O5,de-protonated,,0.0,,C10 H10 O5,10.0,10.0,5.0,,,,
18,82,211.02496214528543,211.0248103178263,211.0248115229391,3366645.9656142723,78.98316757271397,866849.6491324207,18.265394470612616,-1,-0.00571076351939664,0.9999940824641674,0.0,0.5999964494785004,6.0,0.6666666666666666,0.8888888888888888,O6,de-protonated,,0.0,,C9 H8 O6,9.0,8.0,6.0,,,,
19,84,213.0770006436839,213.0768473419526,213.07684709674908,1732695.0167638438,45.986292972579136,741872.3739473831,9.591138076141581,-1,0.0011507750682658161,0.9999997597105714,0.0,0.5999998558263429,4.0,0.5,1.4,O5,de-protonated,,0.0,,C10 H14 O5,10.0,14.0,5.0,,,,
20,88,215.09265830157938,215.09250355171346,215.09249716120908,2319432.7573057353,92.9412818640048,1058672.2883611247,12.97526501030741,-1,0.029710494164195436,0.9998398456277429,0.0,0.5999039073766457,3.0,0.5,1.6,O5,de-protonated,,0.0,,C10 H16 O5,10.0,16.0,5.0,,,,
21,90,217.10830198475,217.10814578675948,217.1081472256691,2357322.3409575536,49.665563729050824,1100867.3708028675,12.830786684710839,-1,-0.0066276168120091355,0.9999920298429451,0.0,0.599995217905767,2.0,0.5,1.8,O5,de-protonated,,0.0,,C10 H18 O5,10.0,18.0,5.0,,,,
22,92,221.04569688172194,221.04553785493863,221.04554696782907,1767589.6271505558,14.057088052983959,972762.5375223458,9.607808652171954,-1,-0.041226301835552696,0.999691655915674,0.0,0.5998149935494044,7.0,0.45454545454545453,0.9090909090909091,O5,de-protonated,,0.0,,C11 H10 O5,11.0,10.0,5.0,,,,
23,95,223.0249678550312,223.024807406255,223.02481152293907,3680158.2035095114,44.50782281173622,966993.6597207873,20.088044116600123,-1,-0.01845841294204551,0.9999381799831636,0.0,0.5999629079898982,7.0,0.6,0.8,O6,de-protonated,,0.0,,C10 H8 O6,10.0,8.0,6.0,,,,
24,96,223.06137216580518,223.06121169087456,223.06119703228907,1566861.1696232327,43.71290753154648,974545.2450479307,8.565897650273607,-1,0.06571553313628391,0.9992167150975614,0.0,0.5995300290585368,6.0,0.45454545454545453,1.0909090909090908,O5,de-protonated,,0.0,,C11 H12 O5,11.0,12.0,5.0,,,,
25,100,225.00424242756108,225.0040805567894,225.00407607804908,5094299.368213296,116.56217649897877,910399.809479835,27.717611079834416,-1,0.019905151945146964,0.9999281098795518,0.0,0.5999568659277311,7.0,0.7777777777777778,0.6666666666666666,O7,de-protonated,,0.0,,C9 H6 O7,9.0,6.0,7.0,,,,
26,101,225.04064617311215,225.04048427618648,225.04046158739908,1965748.3090971631,81.96621105019281,857447.4790177621,10.721958816868586,-1,0.10082092454119465,0.9981572995805618,0.0,0.598894379748337,6.0,0.6,1.0,O6,de-protonated,,0.0,,C10 H10 O6,10.0,10.0,6.0,,,,
27,104,227.0562980692192,227.05613472416303,227.05611165185908,1709310.2989027032,108.69976073930565,797292.1405209333,9.279953990241275,-1,0.10161498749643125,0.9981281864454331,0.0,0.5988769118672599,5.0,0.6,1.2,O6,de-protonated,,0.0,,C10 H12 O6,10.0,12.0,6.0,,,,
28,106,229.10832826615388,229.1081634468315,229.1081472256691,2532773.572877961,43.75442210673155,1072890.7501012536,13.742111507704593,-1,0.07080133381522195,0.9990908423213382,0.0,0.5994545053928029,3.0,0.45454545454545453,1.6363636363636365,O5,de-protonated,,0.0,,C11 H18 O5,11.0,18.0,5.0,,,,
29,108,231.08760173547012,231.08743549415308,231.0874117807791,2247328.502844055,70.26130745264759,689277.6138440425,12.197304795556645,-1,0.10261646797981534,0.9980911442079233,0.0,0.5988546865247539,3.0,0.6,1.6,O6,de-protonated,,0.0,,C10 H16 O6,10.0,16.0,6.0,,,,
30,110,233.0093487962029,233.0091811742206,233.0091614584791,2120110.8082025186,44.90777669142681,728178.3954580146,11.58882877044801,-1,0.08461358934647221,0.9987017689106842,0.0,0.5992210613464105,9.0,0.5454545454545454,0.5454545454545454,O6,de-protonated,,0.0,,C11 H6 O6,11.0,6.0,6.0,,,,
31,111,233.15486895806382,233.15470123153364,233.15470349587906,3011302.3167963903,53.818331020489204,905445.0226369366,16.348278227119657,-1,-0.009711772449268529,0.9999828861741492,0.0,0.5999897317044895,5.0,0.13333333333333333,1.4666666666666666,O2,de-protonated,,0.0,,C15 H22 O2,15.0,22.0,2.0,,,,
32,113,235.02500709695477,235.0248380268374,235.02481152293907,2056762.8465736464,74.69478722122415,797765.1247757274,11.18595651638065,-1,0.11277063957571122,0.9976951379376102,0.0,0.5986170827625661,8.0,0.5454545454545454,0.7272727272727273,O6,de-protonated,,0.0,,C11 H8 O6,11.0,8.0,6.0,,,,
33,114,235.06136500813057,235.06119591189213,235.06119703228907,2041906.8913412446,74.58424717365986,785055.2546381947,11.11649578292076,-1,-0.00476640534100611,0.9999958777447654,0.0,0.5999975266468592,7.0,0.4166666666666667,1.0,O5,de-protonated,,0.0,,C12 H12 O5,12.0,12.0,5.0,,,,
34,117,237.0406449857081,237.0404744674703,237.04046158739908,2959775.5256129215,88.50891927721827,856431.5422603906,16.553881998160932,-1,0.05433701539484156,0.9994644141911269,0.0,0.5996786485146761,7.0,0.5454545454545454,0.9090909090909091,O6,de-protonated,,0.0,,C11 H10 O6,11.0,10.0,6.0,,,,
35,118,237.11339632722974,237.11322575672426,237.11323260609907,1761628.614611506,77.00641244103058,884110.4074752587,9.655041950924678,-1,-0.028886514421060862,0.9998486051042371,0.0,0.5999091630625423,5.0,0.3076923076923077,1.3846153846153846,O4,de-protonated,,0.0,,C13 H18 O4,13.0,18.0,4.0,,,,
36,120,239.0198988911093,239.01972695089088,239.01972614250906,5340996.751344207,128.02612030075824,818916.8947220262,29.37911182419498,-1,0.00338207159844754,0.9999979245179949,0.0,0.5999987547107969,7.0,0.7,0.8,O7,de-protonated,,0.0,,C10 H8 O7,10.0,8.0,7.0,,,,
37,121,239.05629166279525,239.0561196964307,239.05611165185908,2493503.325493417,46.72321722566042,775675.6093852186,13.63097433416877,-1,0.033651394894219915,0.9997945456444324,0.0,0.5998767273866594,6.0,0.5454545454545454,1.0909090909090908,O6,de-protonated,,0.0,,C11 H12 O6,11.0,12.0,6.0,,,,
38,122,239.12905479224227,239.1288827736016,239.12888267055905,2560186.6315235454,53.03059162623663,890777.48262841,13.953272137422658,-1,0.0004309079560233042,0.9999999663083061,0.0,0.5999999797849837,4.0,0.3076923076923077,1.5384615384615385,O4,de-protonated,,0.0,,C13 H20 O4,13.0,20.0,4.0,,,,
39,125,241.03553246730627,241.03535907897054,241.0353762069691,1515558.696734248,113.02632370665688,827677.8279244906,8.304725292464422,-1,-0.07106010252983437,0.9990841875447294,0.0,0.5994505125268376,6.0,0.7,1.0,O7,de-protonated,,0.0,,C10 H10 O7,10.0,10.0,7.0,,,,
40,126,241.07197662721535,241.07180321269658,241.0717617163191,1826226.6687863935,127.05350841229952,682312.3935681483,9.945387816787019,-1,0.17213288356992662,0.994638150791562,0.0,0.5967828904749372,5.0,0.5454545454545454,1.2727272727272727,O6,de-protonated,,0.0,,C11 H14 O6,11.0,14.0,6.0,,,,
41,130,242.13999747401797,242.13982329218737,242.13978170721907,1815415.5925377551,69.00864355984368,778046.3522331782,10.121818079775139,-1,0.17173951346478616,0.9946625638920682,0.0,0.5967975383352409,3.0,0.3333333333333333,1.75,N1 O4,de-protonated,,0.0,,C12 H21 O4 N1,12.0,21.0,4.0,1.0,,,
