,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,O/C,H/C,Heteroatom Class,Ion Type,Adduct,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,N,P,S,13C,18O,34S
24,442,173.06096354852687,173.0607767543738,173.06080310911906,2607287.516610294,29.94069631610102,1045371.7290169296,13.351622337469596,-1,-0.15228604513421165,0.995800857498535,0.0,0.597480514499121,7.0,0.18181818181818182,0.9090909090909091,O2,de-protonated,,0.0,,C11 H10 O2,11.0,10.0,2.0,,,,,,
25,445,173.08213145174847,173.08194463076012,173.08193247717907,10059620.21648088,40.269232656681496,1051919.252951855,50.976089017736896,-1,0.07021865817887034,0.9991057383187738,0.0,0.5994634429912643,2.0,0.5,1.75,O4,de-protonated,,0.0,,C8 H14 O4,8.0,14.0,4.0,,,,,,
26,446,173.11851009461182,173.1183232275038,173.11831798652906,2777133.652856453,44.17726580102845,1302180.2363610088,14.042313030150833,-1,0.030273946689839237,0.999833713956216,0.0,0.5999002283737296,1.0,0.3333333333333333,2.0,O3,de-protonated,,0.0,,C9 H18 O3,9.0,18.0,3.0,,,,,,
27,459,174.01270801850447,174.0125200172516,174.0125162935491,3146469.896115176,29.886121781912575,1036055.4982431227,16.223441533354734,-1,0.021399049738245284,0.9999169145909731,0.9916473316097645,0.9966090813984897,4.0,1.0,1.0,13C1 O6,de-protonated,,1.0,435.0,C5 H6 O6 13C1,5.0,6.0,6.0,,,,1.0,,
28,465,174.04908944490336,174.04890139748585,174.04890180289908,6516096.350393716,48.501680281788424,934647.651626766,34.21255852168405,-1,-0.0023293064631535083,0.9999990155200449,0.9907637545162618,0.9963049111185316,3.0,0.7142857142857143,1.4285714285714286,13C1 O5,de-protonated,,1.0,440.0,C6 H10 O5 13C1,6.0,10.0,5.0,,,,1.0,,
29,477,175.01675986271616,175.0165705868209,175.0165693144491,2403458.5796228033,76.78616594648102,1040900.090509326,12.25586492276478,-1,0.007270007687532918,0.9999904099364304,0.0,0.5999942459618582,3.0,0.6666666666666666,1.5,P1 O4,de-protonated,,0.0,,C6 H9 O4 P1,6.0,9.0,4.0,,1.0,,,,
30,479,175.02499572038133,175.02480643402555,175.0248115229391,92313056.08754426,96.85862641206373,976159.3899692373,473.6164749814186,-1,-0.029075383709221275,0.9964684522229423,0.9996896288983429,0.9977569228931025,3.0,1.0,1.3333333333333333,O6,de-protonated,,0.0,,C6 H8 O6,6.0,8.0,6.0,,,,,,
31,485,175.05315585084776,175.05296652872468,175.05295482379907,2069744.3630559412,62.96988695456742,1089685.3370961004,10.635598034670453,-1,0.06686505591206893,0.9991890835608591,0.0,0.5995134501365155,2.0,0.42857142857142855,1.8571428571428572,P1 O3,de-protonated,,0.0,,C7 H13 O3 P1,7.0,13.0,3.0,,1.0,,,,
32,487,175.0613554458258,175.0611661132879,175.06119703228907,34860132.483880855,67.6826670490199,983628.7522283877,180.1404417122308,-1,-0.17661824379357507,0.49717793859763715,0.929618492764518,0.6701541602643895,2.0,0.7142857142857143,1.7142857142857142,O5,de-protonated,,0.0,,C7 H12 O5,7.0,12.0,5.0,,,,,,
33,488,175.0766314703008,175.07644211835967,175.07645317357907,4024803.8806947814,51.77927350986588,972509.2648965028,20.429903646676543,-1,-0.06314509577180358,0.9992767707433895,0.0,0.5995660624460337,6.0,0.18181818181818182,1.0909090909090908,O2,de-protonated,,0.0,,C11 H12 O2,11.0,12.0,2.0,,,,,,
34,489,175.0977346271411,175.09754524839477,175.0975825416391,6952254.279522206,59.658448266418844,997367.7153292308,35.61471255945799,-1,-0.2129854895271926,0.9918027582568477,0.0,0.5950816549541086,1.0,0.5,2.0,O4,de-protonated,,0.0,,C8 H16 O4,8.0,16.0,4.0,,,,,,
35,499,176.02832250908986,176.02813194777022,176.0281663580091,6023098.9174898695,76.9446925997972,1084156.9591005815,30.556571697266087,-1,-0.19548143674968796,0.9930902853980811,0.9996896288983429,0.9957300227981858,3.0,1.0,1.3333333333333333,13C1 O6,de-protonated,,1.0,479.0,C5 H8 O6 13C1,5.0,8.0,6.0,,,,1.0,,
36,519,177.09230649814268,177.0921145834345,177.09210323803907,4832206.067761917,82.88274241338132,929135.6644386394,24.719456369644217,-1,0.06406494255764923,0.9992555543339304,0.0,0.5995533326003583,5.0,0.18181818181818182,1.2727272727272727,O2,de-protonated,,0.0,,C11 H14 O2,11.0,14.0,2.0,,,,,,
37,546,178.99876505135077,178.9985707081622,178.99859677444908,7126045.962137585,73.9974449107125,961977.323344842,36.1236425435389,-1,-0.14562285605705827,0.996159589528746,0.0,0.5976957537172476,7.0,0.625,0.5,O5,de-protonated,,0.0,,C8 H4 O5,8.0,4.0,5.0,,,,,,
38,548,179.0351759784756,179.03498158886285,179.03498228379908,41028400.21319512,123.5575647020952,940098.4070945176,210.46851423297076,-1,-0.0038815667426477197,0.9997948674220418,0.9893780325250638,0.9956281334632506,6.0,0.4444444444444444,0.8888888888888888,O4,de-protonated,,0.0,,C9 H8 O4,9.0,8.0,4.0,,,,,,
39,553,179.0715768778131,179.0713824417874,179.07136779314908,13256502.280613339,49.08231519781012,1025935.3737850707,67.34493911797189,-1,0.08180335300694551,0.9987865206184133,0.0,0.5992719123710479,5.0,0.3,1.2,O3,de-protonated,,0.0,,C10 H12 O3,10.0,12.0,3.0,,,,,,
40,556,179.10795485350135,179.10776037109025,179.10775330249908,2554166.2556518,27.985919767597778,1038124.2504599009,13.05561204060621,-1,0.039465578923218086,0.9997174278103177,0.0,0.5998304566861906,4.0,0.18181818181818182,1.4545454545454546,O2,de-protonated,,0.0,,C11 H16 O2,11.0,16.0,2.0,,,,,,
41,569,180.03039474802037,180.03019908886992,180.03023125599907,3779154.540602446,34.12697223145932,1035952.5533776437,19.2147034806058,-1,-0.17867626411607318,0.9942239589041912,0.0,0.5965343753425147,6.0,0.5,0.875,N1 O4,de-protonated,,0.0,,C8 H7 O4 N1,8.0,7.0,4.0,1.0,,,,,
