,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,O/C,H/C,Heteroatom Class,Ion Type,Adduct,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,N,P,S,13C
0,10,159.06642260702205,159.06629731944767,159.0662824127191,2993652.4159919596,32.486724553829355,1062793.7464612394,15.55437589079964,-1,0.09371394335929659,0.9984077316317319,0.0,0.5990446389790391,2.0,0.5714285714285714,1.7142857142857142,O4,de-protonated,,0.0,,C7 H12 O4,7.0,12.0,4.0,,,,
1,25,165.01947497262245,165.01934566742656,165.01933221933908,4092090.2987075155,53.9302419540407,1072197.344974704,20.917591869341216,-1,0.08149401227968034,0.9987956753322008,0.0,0.5992774051993205,6.0,0.5,0.75,O4,de-protonated,,0.0,,C8 H6 O4,8.0,6.0,4.0,,,,
2,45,171.0664185480889,171.06628517105636,171.0662824127191,3461470.1487140055,83.98636980471325,1004970.7763205311,17.905374675913755,-1,0.01612437726032891,0.999952825263214,0.0,0.5999716951579284,3.0,0.5,1.5,O4,de-protonated,,0.0,,C8 H12 O4,8.0,12.0,4.0,,,,
3,47,173.08207630584607,173.08194157357735,173.08193247717907,4569778.681056618,75.96775280162959,1060483.0167700688,24.087242017128997,-1,0.05255544675788492,0.9994989506898246,0.0,0.5996993704138948,2.0,0.5,1.75,O4,de-protonated,,0.0,,C8 H14 O4,8.0,14.0,4.0,,,,
4,54,179.0715194795088,179.07138072625844,179.07136779314908,2459962.9279707978,60.036122671802445,922829.9934006335,12.704839416877844,-1,0.07222321200609971,0.9990539765127322,0.0,0.5994323859076393,5.0,0.3,1.2,O3,de-protonated,,0.0,,C10 H12 O3,10.0,12.0,3.0,,,,
5,57,185.08205697518824,185.0819141958902,185.08193247717907,2179856.2400377365,66.78775506055034,972765.6404663366,11.298438357925649,-1,-0.09877403282503952,0.9982312964499213,0.0,0.5989387778699528,3.0,0.4444444444444444,1.5555555555555556,O4,de-protonated,,0.0,,C9 H14 O4,9.0,14.0,4.0,,,,
6,62,187.09772566164222,187.0975815342258,187.0975825416391,9283419.495120237,119.37115562414786,955611.7703327952,47.31385055042158,-1,-0.005384427073317161,0.9999947394435603,0.0,0.5999968436661361,2.0,0.4444444444444444,1.7777777777777777,O4,de-protonated,,0.0,,C9 H16 O4,9.0,16.0,4.0,,,,
7,74,193.08716004738324,193.087011920163,193.08701785760908,4654883.712508955,23.462437441886898,996844.4451665478,24.192197320035877,-1,-0.03075010501488208,0.9998284424723526,0.0,0.5998970654834115,5.0,0.2727272727272727,1.2727272727272727,O3,de-protonated,,0.0,,C11 H14 O3,11.0,14.0,3.0,,,,
8,87,199.09774616289658,199.0975940308428,199.0975825416391,4522676.139376503,84.48440325957299,913278.9650811737,23.1216532303857,-1,0.057706394792705305,0.9993959533037302,0.0,0.5996375719822381,3.0,0.4,1.6,O4,de-protonated,,0.0,,C10 H16 O4,10.0,16.0,4.0,,,,
9,94,201.07699029279107,201.07683684396773,201.07684709674908,2871197.070774678,45.173564386272474,994108.4719189329,14.68849464181788,-1,-0.0509893679907097,0.9995283599782716,0.0,0.5997170159869629,3.0,0.5555555555555556,1.5555555555555556,O5,de-protonated,,0.0,,C9 H14 O5,9.0,14.0,5.0,,,,
10,101,203.0926095955723,203.09245480679476,203.09249716120908,1806597.1357446543,94.07929152045429,872975.4469920328,9.440729496473871,-1,-0.20854741022392112,0.9921394863785715,0.0,0.5952836918271429,2.0,0.5555555555555556,1.7777777777777777,O5,de-protonated,,0.0,,C9 H16 O5,9.0,16.0,5.0,,,,
11,126,211.134128775919,211.13396865145606,211.13396805098907,2019013.392661088,26.86657747095871,1097876.0360674325,10.469291464961296,-1,0.002844009400531142,0.9999985323734332,0.0,0.5999991194240599,3.0,0.25,1.6666666666666667,O3,de-protonated,,0.0,,C12 H20 O3,12.0,20.0,3.0,,,,
12,129,213.0770221609312,213.07686074977153,213.07684709674908,1897596.772161144,45.06757869518442,1024781.933707099,9.839559647520016,-1,0.06407557947058329,0.9992553071999645,0.0,0.5995531843199786,4.0,0.5,1.4,O5,de-protonated,,0.0,,C10 H14 O5,10.0,14.0,5.0,,,,
13,132,215.09264838600532,215.0924856409872,215.09249716120908,3450224.366204272,48.476357801152446,885293.2527989333,17.952604562221854,-1,-0.05355938504206503,0.9994796303358404,0.0,0.5996877782015042,3.0,0.5,1.6,O5,de-protonated,,0.0,,C10 H16 O5,10.0,16.0,5.0,,,,
