,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,O/C,H/C,Heteroatom Class,Ion Type,Adduct,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,N,P,S,13C,18O,33S,34S
10,263,163.0765230107346,163.07641322121978,163.07645317357907,9494220.181989916,72.66419683003346,1239362.1821207574,48.7392585863792,-1,-0.24499158836272034,0.9891683795439667,0.0,0.59350102772638,5.0,0.2,1.2,O2,de-protonated,,0.0,,C10 H12 O2,10.0,12.0,2.0,,,,,,,
11,280,164.03544295897635,164.03533209784243,164.0353166364291,2065714.367269663,37.15226182085417,1084264.5864692717,10.496087669987844,-1,0.09425661289156331,0.9983892524383464,0.0,0.5990335514630079,6.0,0.375,0.875,N1 O3,de-protonated,,0.0,,C8 H7 O3 N1,8.0,7.0,3.0,1.0,,,,,,
12,294,165.01947314900718,165.0193611866793,165.01933221933908,49537916.78220328,23.204380558353574,1163209.6968816223,253.90139995360695,-1,0.17553907071526734,0.9963273680776488,0.9901073053497302,0.9938393429864814,6.0,0.5,0.75,O4,de-protonated,,0.0,,C8 H6 O4,8.0,6.0,4.0,,,,,,,
13,316,166.0146693180141,166.01455624043763,166.0145811915391,2160688.5066767237,24.15211642525447,1042487.7019986546,11.213147124670183,-1,-0.1502946384995166,0.9959097382765364,0.0,0.5975458429659218,6.0,0.5714285714285714,0.7142857142857143,N1 O4,de-protonated,,0.0,,C7 H5 O4 N1,7.0,5.0,4.0,1.0,,,,,,
14,317,166.0228165445296,166.0227034578166,166.0226870544091,3713922.828244054,92.75795590531885,1077010.941131653,18.98648730006712,-1,0.09880220463176587,0.9982302882789195,0.9901073053497302,0.9949810951072438,6.0,0.5,0.75,13C1 O4,de-protonated,,1.0,294.0,C7 H6 O4 13C1,7.0,6.0,4.0,,,,1.0,,,
15,321,166.0623143950703,166.06220126406188,166.06220009017906,1722104.7452897544,29.588778322585238,1422226.0356097133,8.698242950277056,-1,0.007068934540317956,0.9999909330800917,0.0,0.5999945598480549,5.0,0.2857142857142857,1.2857142857142858,N3 O2,de-protonated,,0.0,,C7 H9 O2 N3,7.0,9.0,2.0,3.0,,,,,,
16,333,166.99872914244116,166.99861496055397,166.99859677444908,6792146.200689115,71.5503693878544,1044128.2489769385,34.855324797167555,-1,0.10889974666159292,0.9978504854588849,0.0,0.5987102912753309,6.0,0.7142857142857143,0.5714285714285714,O5,de-protonated,,0.0,,C7 H4 O5,7.0,4.0,5.0,,,,,,,
17,339,167.03506302784962,167.03494880515922,167.03498228379908,37038920.49717451,86.55041380049923,888515.2659314278,189.2205587080581,-1,-0.20042891259169748,0.49636869502890263,0.9203646850869849,0.6659670910521356,5.0,0.5,1.0,O4,de-protonated,,0.0,,C8 H8 O4,8.0,8.0,4.0,,,,,,,
18,346,167.0714921204056,167.07137785680302,167.07136779314908,15548700.422429472,80.51101867296627,904537.9423903611,79.35457965151207,-1,0.06023565904000557,0.9993418601188279,0.0,0.5996051160712967,4.0,0.3333333333333333,1.3333333333333333,O3,de-protonated,,0.0,,C9 H12 O3,9.0,12.0,3.0,,,,,,,
19,382,169.05077472744247,169.05065823782053,169.05063234825906,32564468.864726294,84.6480964701284,1109250.0156360494,168.02054004788462,-1,0.15314678869295298,0.9938006267036398,0.988958976342684,0.9918639665592575,4.0,0.5,1.25,O4,de-protonated,,0.0,,C8 H10 O4,8.0,10.0,4.0,,,,,,,
20,402,170.0460063596573,170.04588874839501,170.0458813204591,2019355.9467535082,22.818505580467324,1442537.4225738065,10.496087669987844,-1,0.043681951335096905,0.9996538353547727,0.0,0.5997923012128636,4.0,0.5714285714285714,1.2857142857142858,N1 O4,de-protonated,,0.0,,C7 H9 O4 N1,7.0,9.0,4.0,1.0,,,,,,
21,404,170.05414092252732,170.05402330209083,170.05398718332907,2398242.399550733,49.2446473837461,1232451.1612895275,12.39265796679258,-1,0.2123958535400268,0.9918478972058223,0.988958976342684,0.9906923288605671,4.0,0.5,1.25,13C1 O4,de-protonated,,1.0,382.0,C7 H10 O4 13C1,7.0,10.0,4.0,,,,1.0,,,
22,426,171.02998183347142,171.0298631117131,171.0298969033691,41475961.226591215,96.1990551716278,900995.786819141,213.16410919484224,-1,-0.19757747976282905,0.4964709197939749,0.929618492764518,0.6697299489821922,4.0,0.7142857142857143,1.1428571428571428,O5,de-protonated,,0.0,,C7 H8 O5,7.0,8.0,5.0,,,,,,,
23,433,171.0598381392875,171.05971938380995,171.05975773726908,4598862.66295636,35.89731372165364,1204937.1147298827,23.47590301633915,-1,-0.2242108818549529,0.9909199551295939,0.0,0.5945519730777563,3.0,0.14285714285714285,1.7142857142857142,N2 S1 O1,de-protonated,,0.0,,C7 H12 O1 N2 S1,7.0,12.0,1.0,2.0,,1.0,,,,
24,435,171.06639695630597,171.0662781934208,171.0662824127191,57538671.55323453,80.08971310156637,990127.7162609362,292.1445708699983,-1,-0.024664698564789516,0.49994481113181594,0.9203646850869849,0.6681127607138835,3.0,0.5,1.5,O4,de-protonated,,0.0,,C8 H12 O4,8.0,12.0,4.0,,,,,,,
25,438,171.1027956227753,171.10267681877977,171.1026679220691,6994979.5552644,45.17628819438298,934995.3395401945,36.08160038633445,-1,0.05199632939674748,0.9995095523252865,0.0,0.5997057313951719,2.0,0.3333333333333333,1.7777777777777777,O3,de-protonated,,0.0,,C9 H16 O3,9.0,16.0,3.0,,,,,,,
26,439,171.13913130411743,171.13901245908062,171.13905343141906,19205125.63777358,90.33163787686279,858119.1285783108,99.55695037473619,-1,-0.23940963571928975,0.9943378617836367,0.9658582948416086,0.9829460350068254,1.0,0.2,2.0,O2,de-protonated,,0.0,,C10 H20 O2,10.0,20.0,2.0,,,,,,,
27,458,172.142515604005,172.1423956248158,172.1424082664891,2914039.0730198235,59.61354337274319,1022814.9996780405,14.850405228131317,-1,-0.07343729776561396,0.9990219192081277,0.9658582948416086,0.9857564694615201,1.0,0.2,2.0,13C1 O2,de-protonated,,1.0,439.0,C9 H20 O2 13C1,9.0,20.0,2.0,,,,1.0,,,
28,472,173.0092497419263,173.00912878176095,173.00916145847907,26181399.412985343,87.77119391213482,859162.1511764055,132.7703129423413,-1,-0.18887276168045855,0.9925884383174943,0.9889180510044389,0.9911202833922721,4.0,1.0,1.0,O6,de-protonated,,0.0,,C6 H6 O6,6.0,6.0,6.0,,,,,,,
29,493,174.01267584591014,174.01255374857416,174.0125162935491,2031974.403636193,77.22992502942529,1105691.8508398852,10.402558175898845,-1,0.21524328162736261,0.991628777651601,0.9889180510044389,0.990544486992736,4.0,1.0,1.0,13C1 O6,de-protonated,,1.0,472.0,C5 H6 O6 13C1,5.0,6.0,6.0,,,,1.0,,,
30,514,175.01671929510664,175.0165960583049,175.0165693144491,2029696.6219155265,58.94342706967899,969794.9841104524,10.241479602745565,-1,0.15280756511992305,0.9957721084071619,0.0,0.5974632650442971,3.0,0.6666666666666666,1.5,P1 O4,de-protonated,,0.0,,C6 H9 O4 P1,6.0,9.0,4.0,,1.0,,,,,
31,516,175.024950290182,175.02482704403252,175.0248115229391,67078009.7074559,88.35750638393658,1155090.1717499918,338.5351999381426,-1,0.08867938940590092,0.4992870494534209,0.9390602752728997,0.6751963397812124,3.0,1.0,1.3333333333333333,O6,de-protonated,,0.0,,C6 H8 O6,6.0,8.0,6.0,,,,,,,
32,520,175.04015543949734,175.0400321760794,175.04006766422907,9388480.13935443,128.74585622504918,916641.3356646043,47.92866963760786,-1,-0.2027430070791065,0.9925693461346583,0.0,0.595541607680795,7.0,0.3,0.8,O3,de-protonated,,0.0,,C10 H8 O3,10.0,8.0,3.0,,,,,,,
33,525,175.0612911463752,175.06116785895293,175.06119703228907,19560899.013218433,110.93074109066463,970341.5712302056,100.51302964764598,-1,-0.16664650213530088,0.9949736528210513,0.0,0.5969841916926307,2.0,0.7142857142857143,1.7142857142857142,O5,de-protonated,,0.0,,C7 H12 O5,7.0,12.0,5.0,,,,,,,
34,530,175.07659034586874,175.07646704107032,175.07645317357907,4391889.454300611,20.4161125532061,975607.5237422073,22.260019593182143,-1,0.07920820302440411,0.9988622496623547,0.0,0.5993173497974128,6.0,0.18181818181818182,1.0909090909090908,O2,de-protonated,,0.0,,C11 H12 O2,11.0,12.0,2.0,,,,,,,
35,532,175.09767539067394,175.09755206192747,175.0975825416391,5774789.432031005,25.79161956462734,985582.7081323594,29.492967136064856,-1,-0.17407271524426818,0.994516954141995,0.0,0.596710172485197,1.0,0.5,2.0,O4,de-protonated,,0.0,,C8 H16 O4,8.0,16.0,4.0,,,,,,,
36,574,177.05585390494707,177.05572834906627,177.05571772868907,14862940.604693426,92.05059652650522,983795.8947159922,76.36163584066405,-1,0.059983248960197744,0.9952651078249835,0.9845625756068868,0.9909840949377448,6.0,0.3,1.0,O3,de-protonated,,0.0,,C10 H10 O3,10.0,10.0,3.0,,,,,,,
37,579,177.0922472262823,177.0921216289521,177.09210323803907,6124048.335929372,68.69933175641115,933198.9526161607,31.01022337350864,-1,0.10384942462630825,0.9980450432314203,0.0,0.5988270259388522,5.0,0.18181818181818182,1.2727272727272727,O2,de-protonated,,0.0,,C11 H14 O2,11.0,14.0,2.0,,,,,,,
38,600,178.0592386011735,178.0591119017408,178.05907256375906,1894201.278011566,45.33313171389787,1171052.103613526,9.690694804221451,-1,0.22092657891737605,0.9911828531765258,0.9845625756068868,0.9885347421486702,6.0,0.3,1.0,13C1 O3,de-protonated,,1.0,574.0,C9 H10 O3 13C1,9.0,10.0,3.0,,,,1.0,,,
39,615,178.99868801414647,178.99856024258378,178.99859677444908,10596832.078379644,96.15397141613067,894705.9170749044,54.35102823171923,-1,-0.20409023290451225,0.9924706386874599,0.0,0.5954823832124759,7.0,0.625,0.5,O5,de-protonated,,0.0,,C8 H4 O5,8.0,4.0,5.0,,,,,,,
40,621,179.03512070084133,179.03499288767233,179.03498228379908,42521069.19695554,75.92466527917794,842582.8759519475,217.32097559879784,-1,0.059227940341200255,0.9986944146053914,0.9964639555286212,0.9978022309746835,6.0,0.4444444444444444,0.8888888888888888,O4,de-protonated,,0.0,,C9 H8 O4,9.0,8.0,4.0,,,,,,,
41,627,179.0715195357753,179.07139168103654,179.07136779314908,14494082.927019782,66.49354103933526,813628.8701810392,74.11692798252803,-1,0.13339869885300887,0.9967762893542048,0.0,0.5980657736125229,5.0,0.3,1.2,O3,de-protonated,,0.0,,C10 H12 O3,10.0,12.0,3.0,,,,,,,
42,630,179.10789606095088,179.10776816466577,179.10775330249908,4070619.9882144243,53.82926308382116,910808.6347777435,20.960998841946022,-1,0.08297891308297094,0.9987514151988646,0.0,0.5992508491193187,4.0,0.18181818181818182,1.4545454545454546,O2,de-protonated,,0.0,,C11 H16 O2,11.0,16.0,2.0,,,,,,,
43,646,180.0303210531273,180.03019210262195,180.03023125599907,4642309.075029192,66.62205193009414,850719.2002207175,23.49668734835893,-1,-0.21748223530740185,0.9914544676162186,0.0,0.5948726805697311,6.0,0.5,0.875,N1 O4,de-protonated,,0.0,,C8 H7 O4 N1,8.0,7.0,4.0,1.0,,,,,,
44,647,180.03848487061944,180.03835591077785,180.03833711886907,4320825.172476407,75.11897891175667,1132456.2502881256,22.197666597122808,-1,0.10437726257152799,0.998025139402182,0.9964639555286212,0.9974006658527577,6.0,0.4444444444444444,0.8888888888888888,13C1 O4,de-protonated,,1.0,621.0,C8 H8 O4 13C1,8.0,8.0,4.0,,,,1.0,,,
45,667,181.05073456014352,181.05060444185963,181.05063234825906,36263550.99894835,99.39793402223954,897308.7510253446,184.3154563513905,-1,-0.15413588487502858,0.9928937075878048,0.9922770331092922,0.9926470377963997,5.0,0.4444444444444444,1.1111111111111112,O4,de-protonated,,0.0,,C9 H10 O4,9.0,10.0,4.0,,,,,,,
46,668,181.05708134863312,181.0569512230807,181.05699483237908,3237310.787399496,39.576504874663755,1046823.2934134018,16.798936354985496,-1,-0.24085950630026753,0.9895287716583899,0.0,0.5937172629950339,0.0,0.2,3.0,N2 S1 P1 O1,de-protonated,,0.0,,C5 H15 O1 N2 P1 S1,5.0,15.0,1.0,2.0,1.0,1.0,,,,
47,671,181.07185368595702,181.07172354348663,181.0717617163191,4158743.5953708463,56.77284092277484,888444.3728944663,21.231195158203136,-1,-0.21081604386783703,0.9919682310761808,0.0,0.5951809386457084,0.0,1.0,2.3333333333333335,O6,de-protonated,,0.0,,C6 H14 O6,6.0,14.0,6.0,,,,,,,
48,673,181.08714766488953,181.0870175049034,181.08701785760908,13637969.068549473,69.37002197251144,882025.3794338544,69.75221825837467,-1,-0.0019477137980354032,0.9999993116584893,0.0,0.5999995869950936,4.0,0.3,1.4,O3,de-protonated,,0.0,,C10 H14 O3,10.0,14.0,3.0,,,,,,,
49,693,182.05407579712434,182.05394452899233,182.05398718332907,3195545.146511075,84.04395270877735,802925.7263831564,16.18579856040205,-1,-0.2342949879766744,0.9900889713494792,0.9922770331092922,0.9909641960534044,5.0,0.4444444444444444,1.1111111111111112,13C1 O4,de-protonated,,1.0,667.0,C8 H10 O4 13C1,8.0,10.0,4.0,,,,1.0,,,
50,711,182.99361206040004,182.99347971409665,182.9935113940191,6302380.731811797,62.46732893147349,832901.4124363606,32.24689112868543,-1,-0.17312046860153354,0.9945766164001154,0.0,0.5967459698400692,6.0,0.8571428571428571,0.5714285714285714,O6,de-protonated,,0.0,,C7 H4 O6,7.0,4.0,6.0,,,,,,,
51,714,183.02999068311937,183.02985829504132,183.0298969033691,50362976.257947855,143.9031498743498,873296.4185999533,256.3123824679012,-1,-0.21094000719863412,0.4959794103813508,0.9203646850869849,0.6657335202636044,5.0,0.625,1.0,O5,de-protonated,,0.0,,C8 H8 O5,8.0,8.0,5.0,,,,,,,
52,719,183.04863734046504,183.04850493097368,183.04852434797905,4313116.989492118,60.8089430921121,1095261.7620395117,21.698842628648137,-1,-0.10607572743436525,0.99796041129719,0.0,0.598776246778314,4.0,0.2222222222222222,1.3333333333333333,S1 O2,de-protonated,,0.0,,C9 H12 O2 S1,9.0,12.0,2.0,,,1.0,,,,
53,723,183.08500364725137,183.08487119599636,183.08490985732908,3784963.0441745725,38.31115000485483,1118536.803798723,19.360605276423122,-1,-0.21116613463012654,0.991941640941793,0.0,0.5951649845650758,3.0,0.1,1.6,S1 O1,de-protonated,,0.0,,C10 H16 O1 S1,10.0,16.0,1.0,,,1.0,,,,
54,738,184.06167728062945,184.06154370696296,184.06153138491908,4379740.261141719,40.991236660988484,866671.9694442695,22.4886472453997,-1,0.06694524267975147,0.9991871382306394,0.0,0.5995122829383837,4.0,0.5,1.375,N1 O4,de-protonated,,0.0,,C8 H11 O4 N1,8.0,11.0,4.0,1.0,,,,,,
55,757,185.009318336346,185.00918367218935,185.00916145847907,25560479.436269812,67.41619721648978,939816.0600285684,130.10991844380973,-1,0.12006816368377075,0.9970970860389988,0.9924236056512001,0.9952276938838793,5.0,0.8571428571428571,0.8571428571428571,O6,de-protonated,,0.0,,C7 H6 O6,7.0,6.0,6.0,,,,,,,
56,765,185.0456971470285,185.0455624409809,185.04554696782907,58691846.29852133,111.85059345061781,896630.8483764273,307.7743885488713,-1,0.08361807172840827,0.999357233293251,0.9843404285983852,0.9933505114153047,4.0,0.625,1.25,O5,de-protonated,,0.0,,C8 H10 O5,8.0,10.0,5.0,,,,,,,
57,772,185.08206015247984,185.08192540455735,185.08193247717907,15272605.182326626,94.11269941964602,821661.6822753401,78.29457871850339,-1,-0.03821346372666528,0.9997350712425885,0.0,0.599841042745553,3.0,0.4444444444444444,1.5555555555555556,O4,de-protonated,,0.0,,C9 H14 O4,9.0,14.0,4.0,,,,,,,
58,773,185.11841627902442,185.1182814892329,185.1183179865291,15383497.307749767,64.39378954558804,820322.0886193436,78.9388930111165,-1,-0.19715658923449073,0.9959343460624166,0.9734468672640626,0.9869393545430749,2.0,0.3,1.8,O3,de-protonated,,0.0,,C10 H18 O3,10.0,18.0,3.0,,,,,,,
59,774,185.15479637882245,185.15466154713224,185.15470349587906,4945778.203785547,67.73951156770282,917559.2459412344,24.993159253782938,-1,-0.2265605249791887,0.9907295367188454,0.0,0.5944377220313073,1.0,0.18181818181818182,2.0,O2,de-protonated,,0.0,,C11 H22 O2,11.0,22.0,2.0,,,,,,,
60,786,186.01267681063322,186.01254099032042,186.0125162935491,1712908.188580995,19.016229335229326,1210209.3628714173,8.770988112346279,-1,0.1327694060456088,0.9968065840717022,0.9924236056512001,0.9950533927035015,5.0,0.8571428571428571,0.8571428571428571,13C1 O6,de-protonated,,1.0,757.0,C6 H6 O6 13C1,6.0,6.0,6.0,,,,1.0,,,
61,791,186.04096488377448,186.0408290308426,186.04079594002908,2581708.1409332105,113.02440783596879,1006227.3480152333,13.120109587484807,-1,0.17786858702396896,0.9942759107920509,0.0,0.5965655464752305,4.0,0.7142857142857143,1.2857142857142858,N1 O5,de-protonated,,0.0,,C7 H9 O5 N1,7.0,9.0,5.0,1.0,,,,,,
62,793,186.0490395001929,186.04890363794993,186.04890180289908,4011492.735338595,64.60065759119648,867444.383499598,20.602469114604855,-1,0.009863271617424278,0.9999823480787541,0.9843404285983852,0.9937255802866065,4.0,0.625,1.25,13C1 O5,de-protonated,,1.0,765.0,C7 H10 O5 13C1,7.0,10.0,5.0,,,,1.0,,,
63,796,186.12179425185633,186.12165830571288,186.12167282159908,2180663.536565492,30.60640358384395,1115551.3447293332,11.03648030250207,-1,-0.0779913804370636,0.9988969190059209,0.9734468672640626,0.9887168983091776,2.0,0.3,1.8,13C1 O3,de-protonated,,1.0,773.0,C9 H18 O3 13C1,9.0,18.0,3.0,,,,1.0,,,
64,811,187.02497377922253,187.02483679083866,187.0248115229391,74441771.93374059,129.47498887746147,949891.424904851,387.4199488486602,-1,0.1351045316052504,0.9983451727595891,0.9988343374041312,0.998540838617406,4.0,0.8571428571428571,1.1428571428571428,O6,de-protonated,,0.0,,C7 H8 O6,7.0,8.0,6.0,,,,,,,
65,817,187.06136011878453,187.06122308838493,187.06119703228907,41541453.700089894,91.13277706848258,873752.0609150291,213.82920781947513,-1,0.13929182682264937,0.9979630773087891,0.9946543068611712,0.9966395691297419,3.0,0.625,1.5,O5,de-protonated,,0.0,,C8 H12 O5,8.0,12.0,5.0,,,,,,,
66,822,187.0977425201108,187.09760544769793,187.0975825416391,11662867.202737391,68.5284445778558,1012796.9112119854,60.004366541098825,-1,0.12242840618179845,0.9972840124052165,0.0,0.5983704074431299,2.0,0.4444444444444444,1.7777777777777777,O4,de-protonated,,0.0,,C9 H16 O4,9.0,16.0,4.0,,,,,,,
67,838,188.0283037275543,188.02816557984536,188.0281663580091,5535708.887167628,73.81305074540569,846691.4974206769,28.121201222759513,-1,-0.004138548701255206,0.9999968922269672,0.9988343374041312,0.9995318702978329,4.0,0.8571428571428571,1.1428571428571428,13C1 O6,de-protonated,,1.0,811.0,C6 H8 O6 13C1,6.0,8.0,6.0,,,,1.0,,,
68,843,188.05658582458565,188.0564476441743,188.0564460044891,1804117.8624509103,65.91212835128457,1090564.8799698378,9.124321756682503,-1,0.008719112043171223,0.9999862058371164,0.0,0.5999917235022698,3.0,0.7142857142857143,1.5714285714285714,N1 O5,de-protonated,,0.0,,C7 H11 O5 N1,7.0,11.0,5.0,1.0,,,,,,
69,845,188.0647005020012,188.06456231220668,188.06455186735909,3858099.82354187,62.054666008831205,1070518.5411751242,19.713938920759347,-1,0.05553863014473682,0.9994404709658203,0.9946543068611712,0.9975260053239607,3.0,0.625,1.5,13C1 O5,de-protonated,,1.0,817.0,C7 H12 O5 13C1,7.0,12.0,5.0,,,,1.0,,,
70,864,189.040619884815,189.04048056578242,189.04046158739908,44417096.199449055,99.3773890950396,920711.3925642162,224.886472453997,-1,0.10039323422292314,0.9964411653434575,0.9992484911694836,0.9975640956738678,3.0,0.8571428571428571,1.4285714285714286,O6,de-protonated,,0.0,,C7 H10 O6,7.0,10.0,6.0,,,,,,,
71,872,189.0770140903432,189.07687472916967,189.07684709674908,18111761.80962721,126.66235224249152,1065682.5671392456,93.15537611264459,-1,0.14614386172232946,0.9961321134372175,0.0,0.5976792680623305,2.0,0.625,1.75,O5,de-protonated,,0.0,,C8 H14 O5,8.0,14.0,5.0,,,,,,,
72,874,189.0922010441061,189.09206166534693,189.09210323803907,5344484.712667157,70.65980364279638,768629.7566764535,27.321004439998063,-1,-0.21985419501099354,0.9912678688821965,0.0,0.5947607213293179,6.0,0.16666666666666666,1.1666666666666667,O2,de-protonated,,0.0,,C12 H14 O2,12.0,14.0,2.0,,,,,,,
73,875,189.11338901352738,189.11324961023314,189.11323260609907,5199204.764332554,73.24305157733951,780733.163412255,26.85335696955306,-1,0.08991509388802885,0.9985341128948868,0.0,0.5991204677369321,1.0,0.4444444444444444,2.0,O4,de-protonated,,0.0,,C9 H18 O4,9.0,18.0,4.0,,,,,,,
74,889,190.04392441000167,190.04378392847175,190.0438164224691,3401479.514514536,96.72533700371051,772632.7827011284,17.531584058682668,-1,-0.1709816080831821,0.9947094447657469,0.9992484911694836,0.9965250633272416,3.0,0.8571428571428571,1.4285714285714286,13C1 O6,de-protonated,,1.0,864.0,C6 H10 O6 13C1,6.0,10.0,6.0,,,,1.0,,,
75,906,190.99874003843212,190.9985984491074,190.99859677444908,15000789.067103164,116.36739098084065,874660.2833346196,77.21379345347493,-1,0.008767908955455301,0.9999860510068085,0.0,0.5999916306040851,8.0,0.5555555555555556,0.4444444444444444,O5,de-protonated,,0.0,,C9 H4 O5,9.0,4.0,5.0,,,,,,,
76,912,191.03513464389277,191.0349930123138,191.03498228379908,34445255.09732921,60.974609441709276,897324.3290634048,176.91623415234957,-1,0.05615994827473719,0.4997139427441567,0.9023989783818296,0.6607879569992259,7.0,0.4,0.8,O4,de-protonated,,0.0,,C10 H8 O4,10.0,8.0,4.0,,,,,,,
77,916,191.05620665554343,191.0560649994988,191.05611165185908,32965341.262380764,109.09566654208652,819760.4470750921,167.72955939960775,-1,-0.24418145998627072,0.9927601119699969,0.9921095918090104,0.9924999039056024,2.0,0.8571428571428571,1.7142857142857142,O6,de-protonated,,0.0,,C7 H12 O6,7.0,12.0,6.0,,,,,,,
78,919,191.07151834424292,191.07137667042025,191.07136779314908,13603908.293431079,106.186030970925,771126.790738111,70.54202287512622,-1,0.04646049940990957,0.9996522931246727,0.9794105965537158,0.9915556144962899,6.0,0.2727272727272727,1.0909090909090908,O3,de-protonated,,0.0,,C11 H12 O3,11.0,12.0,3.0,,,,,,,
79,922,191.10787344919723,191.10773173316196,191.10775330249908,6099173.257277305,129.87620173399247,826601.3890068613,31.571400338042647,-1,-0.11286479354700484,0.9976912920482098,0.0,0.5986147752289259,5.0,0.16666666666666666,1.3333333333333333,O2,de-protonated,,0.0,,C12 H16 O2,12.0,16.0,2.0,,,,,,,
80,939,192.0304144274625,192.0302716395477,192.03023125599907,3804156.388335916,60.52168070384275,1228841.5724443893,19.568448596620904,-1,0.2102978700714155,0.9920075077975676,0.0,0.5952045046785406,7.0,0.4444444444444444,0.7777777777777778,N1 O4,de-protonated,,0.0,,C9 H7 O4 N1,9.0,7.0,4.0,1.0,,,,,,
81,944,192.05963683164595,192.05949400975626,192.0594664869291,2197355.5704520107,111.6119165899395,791218.8428180828,11.18716670964546,-1,0.14330367396616622,0.9962807138679126,0.9921095918090104,0.9946122650443516,2.0,0.8571428571428571,1.7142857142857142,13C1 O6,de-protonated,,1.0,916.0,C6 H12 O6 13C1,6.0,12.0,6.0,,,,1.0,,,
82,947,192.0748733280305,192.07473048842587,192.0747226282191,1977477.26993845,18.051988861697456,1321904.1641700866,10.121969693631842,-1,0.04092265068111654,0.9996961806996003,0.9794105965537158,0.9915819470412465,6.0,0.2727272727272727,1.0909090909090908,13C1 O3,de-protonated,,1.0,919.0,C10 H12 O3 13C1,10.0,12.0,3.0,,,,1.0,,,
83,967,193.03554307659107,193.0353991193062,193.0353762069691,5857171.5059330575,71.21056917559035,793642.3889858227,29.95022244049997,-1,0.11869501617580294,0.9974469235946225,0.0,0.5984681541567735,2.0,1.1666666666666667,1.6666666666666667,O7,de-protonated,,0.0,,C6 H10 O7,6.0,10.0,7.0,,,,,,,
