,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,O/C,H/C,Heteroatom Class,Ion Type,Adduct,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,N,P,S,13C
0,9,159.06642011794466,159.06629621107234,159.0662824127191,4806369.610615264,33.14496178433785,1163874.491729785,24.848704169825677,-1,0.08674593409621935,0.998635556268695,0.0,0.599181333761217,2.0,0.5714285714285714,1.7142857142857142,O4,de-protonated,,0.0,,C7 H12 O4,7.0,12.0,4.0,,,,
1,22,165.01948426033408,165.01935607733915,165.01933221933908,4520772.58778161,48.588671399190034,1039171.5794230131,23.002263935543922,-1,0.14457700050051883,0.9962144505147003,0.0,0.5977286703088202,6.0,0.5,0.75,O4,de-protonated,,0.0,,C8 H6 O4,8.0,6.0,4.0,,,,
2,29,167.0351138778156,167.03498424794995,167.03498228379908,1583567.3396435732,55.486193256458385,988805.5594842156,8.18379866550304,-1,0.011758919250095605,0.9999749110089693,0.0,0.5999849466053816,5.0,0.5,1.0,O4,de-protonated,,0.0,,C8 H8 O4,8.0,8.0,4.0,,,,
3,37,171.06643240872506,171.06629988654512,171.0662824127191,3100769.545900529,67.4475183467585,1059264.7787392896,15.887731507407434,-1,0.10214652348592136,0.9981085713372141,0.0,0.5988651428023284,3.0,0.5,1.5,O4,de-protonated,,0.0,,C8 H12 O4,8.0,12.0,4.0,,,,
4,41,173.08207029045838,173.08193632287148,173.08193247717907,4812097.277351476,58.71805593001317,959345.4043600162,24.806976706904056,-1,0.022218913110661254,0.9999104264063836,0.0,0.5999462558438301,2.0,0.5,1.75,O4,de-protonated,,0.0,,C8 H14 O4,8.0,14.0,4.0,,,,
5,47,179.07150804386268,179.0713697841615,179.07136779314908,1717336.9100212175,30.241807277812086,892885.889458571,8.77971899535245,-1,0.011118541449076686,0.9999775692086151,0.0,0.5999865415251691,5.0,0.3,1.2,O3,de-protonated,,0.0,,C10 H12 O3,10.0,12.0,3.0,,,,
6,48,181.01438081100727,181.0142411599457,181.01424683890906,3819428.020727113,58.35372902029124,875749.3555933585,19.596259774566555,-1,-0.03137301875935821,0.9998214221187104,0.0,0.5998928532712262,6.0,0.625,0.75,O5,de-protonated,,0.0,,C8 H6 O5,8.0,6.0,5.0,,,,
7,49,181.0507322920722,181.05059261498238,181.05063234825906,1648441.3214315546,48.05288900587285,1149058.285676908,8.376788181515542,-1,-0.21945947475659813,0.9912990589140928,0.0,0.5947794353484557,5.0,0.4444444444444444,1.1111111111111112,O4,de-protonated,,0.0,,C9 H10 O4,9.0,10.0,4.0,,,,
8,50,182.00964049772,182.00950013409377,182.00949581110908,1612863.0400166719,30.383760896028463,922339.5313667208,8.301157154970102,-1,0.023751423927125443,0.9998976445661234,0.0,0.599938586739674,6.0,0.7142857142857143,0.7142857142857143,N1 O5,de-protonated,,0.0,,C7 H5 O5 N1,7.0,5.0,5.0,1.0,,,
9,52,185.08207233543902,185.08192977283267,185.08193247717907,2033429.452044115,65.60269038149634,874710.5647734719,10.455337428298819,-1,-0.01461161748181053,0.9999612615709659,0.0,0.5999767569425795,3.0,0.4444444444444444,1.5555555555555556,O4,de-protonated,,0.0,,C9 H14 O4,9.0,14.0,4.0,,,,
10,55,187.06135987263906,187.0612158940333,187.06119703228907,2921210.537750088,44.714467710295345,1012443.7612634817,14.985375121727365,-1,0.10083194442581536,0.9981568971099438,0.0,0.5988941382659663,3.0,0.625,1.5,O5,de-protonated,,0.0,,C8 H12 O5,8.0,12.0,5.0,,,,
11,56,187.0977303874637,187.0975863828426,187.0975825416391,9293633.189814575,111.16128226483768,912369.2951767489,47.78837691098717,-1,0.02053048169712974,0.9999235221801451,0.0,0.599954113308087,2.0,0.4444444444444444,1.7777777777777777,O4,de-protonated,,0.0,,C9 H16 O4,9.0,16.0,4.0,,,,
12,59,189.0770030941274,189.07685767399852,189.07684709674908,2898564.602684106,48.77776313128157,988642.7061271383,14.703714747006421,-1,0.05594153701613794,0.9994323255872153,0.0,0.5996593953523291,2.0,0.625,1.75,O5,de-protonated,,0.0,,C8 H14 O5,8.0,14.0,5.0,,,,
13,63,193.0871596522761,193.0870113656693,193.08701785760908,3186040.1473795916,49.74110435696098,922833.2132528245,16.393676995332097,-1,-0.03362183464107372,0.9997949064017057,0.0,0.5998769438410234,5.0,0.2727272727272727,1.2727272727272727,O3,de-protonated,,0.0,,C11 H14 O3,11.0,14.0,3.0,,,,
14,67,195.0300400588969,195.02989038420782,195.0298969033691,3718509.376324237,76.8713734141791,930047.7723469377,18.881676972033784,-1,-0.033426471419607424,0.9997972826722373,0.0,0.5998783696033424,6.0,0.5555555555555556,0.8888888888888888,O5,de-protonated,,0.0,,C9 H8 O5,9.0,8.0,5.0,,,,
15,72,197.0093221116966,197.0091710233863,197.00916145847907,2937851.999048973,53.057842138922055,801180.7747179092,14.946255625238345,-1,0.04855057074446146,0.9995723882440359,0.0,0.5997434329464215,6.0,0.75,0.75,O6,de-protonated,,0.0,,C8 H6 O6,8.0,6.0,6.0,,,,
16,75,198.00457580320744,198.0044240042564,198.0044104306791,2384774.853917689,21.44627338679334,1062838.220676751,12.200066971709122,-1,0.06855189382084563,0.9991476703514722,0.0,0.5994886022108833,6.0,0.8571428571428571,0.7142857142857143,N1 O6,de-protonated,,0.0,,C7 H5 O6 N1,7.0,5.0,6.0,1.0,,,
17,78,199.06135824163334,199.06120568823894,199.06119703228907,2298387.7975822426,42.46114705312374,1155323.6751098128,11.746280812436487,-1,0.04348386324813684,0.9996569672606086,0.0,0.5997941803563651,4.0,0.5555555555555556,1.3333333333333333,O5,de-protonated,,0.0,,C9 H12 O5,9.0,12.0,5.0,,,,
18,79,199.09775628255412,199.09760370317733,199.0975825416391,2251579.4874559133,59.48548352971094,920304.5319511298,11.464620437715542,-1,0.10628726857581182,0.9979522766436892,0.0,0.5987713659862135,3.0,0.4,1.6,O4,de-protonated,,0.0,,C10 H16 O4,10.0,16.0,4.0,,,,
19,82,201.0770124647929,201.07685847278418,201.07684709674908,3788445.7669954337,58.98851863678262,940578.549549539,19.726658096196623,-1,0.05657555938638506,0.9994193887680564,0.0,0.5996516332608338,3.0,0.5555555555555556,1.5555555555555556,O5,de-protonated,,0.0,,C9 H14 O5,9.0,14.0,5.0,,,,
20,83,201.11339789197524,201.113243874002,201.11323260609907,2875344.9427093174,25.4390869084141,1080542.3257452918,14.573316425376353,-1,0.0560276555353415,0.9994305769410476,0.0,0.5996583461646285,2.0,0.4,1.8,O4,de-protonated,,0.0,,C10 H18 O4,10.0,18.0,4.0,,,,
21,88,203.0926504054734,203.0924949753519,203.09249716120908,3209451.9399098824,47.27087659984941,971780.4059528084,16.644041772861826,-1,-0.010762865199293665,0.9999789813380207,0.0,0.5999873888028123,2.0,0.5555555555555556,1.7777777777777777,O5,de-protonated,,0.0,,C9 H16 O5,9.0,16.0,5.0,,,,
22,92,205.01440123620495,205.01424443541327,205.01424683890906,2454736.951786133,52.5772605522643,791465.3220402261,12.463471581401858,-1,-0.011723554931810638,0.9999750616877541,0.0,0.5999850370126524,8.0,0.5,0.6,O5,de-protonated,,0.0,,C10 H6 O5,10.0,6.0,5.0,,,,
23,98,207.0300401990745,207.02988196112634,207.02989690336906,2516832.6047731913,43.61292118579805,1018176.4249728734,13.050264028737162,-1,-0.07217432338016619,0.9990552562201017,0.0,0.599433153732061,7.0,0.5,0.8,O5,de-protonated,,0.0,,C10 H8 O5,10.0,8.0,5.0,,,,
24,99,207.10285236696305,207.10269407710877,207.1026679220691,1681429.1037431853,48.30857893344377,896474.1627140462,8.556737865365035,-1,0.12629021122518833,0.9971102189245988,0.0,0.5982661313547593,5.0,0.25,1.3333333333333333,O3,de-protonated,,0.0,,C12 H16 O3,12.0,16.0,3.0,,,,
25,106,209.00932588218802,209.00916623348007,209.00916145847907,5884387.829995213,73.76612551109545,929316.5295818876,30.00204584064595,-1,0.02284589330572427,0.9999053000930912,0.0,0.5999431800558547,7.0,0.6666666666666666,0.6666666666666666,O6,de-protonated,,0.0,,C9 H6 O6,9.0,6.0,6.0,,,,
