,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,O/C,H/C,Heteroatom Class,Ion Type,Adduct,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,N,P,S,13C,18O
0,3,153.09221603862434,153.09209156086064,153.09210323803907,1554204.3764114114,16.711809036253484,1390260.5144091314,8.102497938561246,-1,-0.07627551119804761,0.9989448969737487,0.0,0.5993669381842491,3.0,0.2222222222222222,1.5555555555555556,O2,de-protonated,,0.0,,C9 H14 O2,9.0,14.0,2.0,,,,,
1,10,159.0664218843078,159.0662928871158,159.0662824127191,13621708.110024033,52.734560019610534,1107569.5125827482,71.95573647218004,-1,0.06584925820858795,0.9992135252836473,0.0,0.5995281151701883,2.0,0.5714285714285714,1.7142857142857142,O4,de-protonated,,0.0,,C7 H12 O4,7.0,12.0,4.0,,,,,
2,11,159.1027920631035,159.10266303840064,159.1026679220691,2402653.8622074346,46.43134016479445,1132848.2394250357,12.46086202416835,-1,-0.03069507580564755,0.999829055896047,0.0,0.5998974335376281,1.0,0.375,2.0,O3,de-protonated,,0.0,,C8 H16 O3,8.0,16.0,3.0,,,,,
3,17,161.0820728158895,161.0819422940873,161.08193247717907,1996538.594193919,45.641459043591084,1198951.6707252485,10.436572822642502,-1,0.0609435712691568,0.9993263050430149,0.0,0.599595783025809,1.0,0.5714285714285714,2.0,O4,de-protonated,,0.0,,C7 H14 O4,7.0,14.0,4.0,,,,,
4,21,163.04022065989489,163.0400886570786,163.04006766422907,3657924.725155688,37.16250178896323,1269743.9378282279,19.089207404362487,-1,0.12875883719141937,0.996996311721496,0.0,0.5981977870328976,6.0,0.3333333333333333,0.8888888888888888,O3,de-protonated,,0.0,,C9 H8 O3,9.0,8.0,3.0,,,,,
5,42,167.0351109712079,167.03497594722984,167.03498228379908,1877248.2660566238,37.856033197906896,1095773.3869115105,10.009282226014355,-1,-0.03793558185244459,0.9997389097667047,0.0,0.5998433458600227,5.0,0.5,1.0,O4,de-protonated,,0.0,,C8 H8 O4,8.0,8.0,4.0,,,,,
6,43,167.07151739205096,167.07138234054221,167.07136779314908,1550395.5924157894,29.394443935013506,1378246.6746876691,8.113180203476949,-1,0.0870729277410096,0.9986252572741591,0.0,0.5991751543644954,4.0,0.3333333333333333,1.3333333333333333,O3,de-protonated,,0.0,,C9 H12 O3,9.0,12.0,3.0,,,,,
7,45,169.05077805141747,169.0506415032361,169.05063234825906,2588573.9548873403,40.355536167589996,1007574.7299128148,13.967061377282569,-1,0.054155236943270735,0.9994679907309586,0.0,0.5996807944385751,4.0,0.5,1.25,O4,de-protonated,,0.0,,C8 H10 O4,8.0,10.0,4.0,,,,,
8,46,169.08715536271035,169.08701878702223,169.08701785760908,4120772.7863648804,66.8949342963574,1171572.8021450161,21.407258891070185,-1,0.005496655858672716,0.9999945178649274,0.0,0.5999967107189564,3.0,0.3333333333333333,1.5555555555555556,O3,de-protonated,,0.0,,C9 H14 O3,9.0,14.0,3.0,,,,,
9,50,171.06643107035472,171.0662929980867,171.0662824127191,22816617.684303496,51.44505815560452,1053829.7319705011,119.00043116093906,-1,0.061878749392288976,0.9992690195916627,0.9876919764807667,0.9946382023473043,3.0,0.5,1.5,O4,de-protonated,,0.0,,C8 H12 O4,8.0,12.0,4.0,,,,,
