,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,O/C,H/C,Heteroatom Class,Ion Type,Adduct,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,N,P,S,13C
0,4,154.01467548048277,154.01455155739106,154.0145811915391,2246088.443760134,12.460150641100801,1178817.6623145144,11.937950541075294,-1,-0.19241131460257646,0.9933048987823242,0.0,0.5959829392693945,5.0,0.6666666666666666,0.8333333333333334,N1 O4,de-protonated,,0.0,,C6 H5 O4 N1,6.0,5.0,4.0,1.0,,,
1,9,155.0714934735528,155.07136875364657,155.07136779314908,3283094.1304541714,42.01024106517134,1177348.5764848872,17.0708459421582,-1,0.006193906079739445,0.9999930388410884,0.0,0.599995823304653,3.0,0.375,1.5,O3,de-protonated,,0.0,,C8 H12 O3,8.0,12.0,3.0,,,,
2,15,159.0664307675265,159.0663030361429,159.0662824127191,12054497.17267149,68.33395896080104,1076617.2902537815,62.5684074457776,-1,0.12965301945203753,0.9969545116752877,0.0,0.5981727070051726,2.0,0.5714285714285714,1.7142857142857142,O4,de-protonated,,0.0,,C7 H12 O4,7.0,12.0,4.0,,,,
3,16,159.10278614510614,159.1026583863214,159.1026679220691,5043698.150383525,31.346499200963375,1145863.1534582127,26.976804901773868,-1,-0.059934555581182686,0.9993484212982551,0.0,0.599609052778953,1.0,0.375,2.0,O3,de-protonated,,0.0,,C8 H16 O3,8.0,16.0,3.0,,,,
4,20,161.08203860548375,161.08190935505172,161.08193247717907,1979716.6043847045,67.79246508774305,1412441.3122122975,10.255207512679043,-1,-0.14354264931920765,0.9962683220435267,0.0,0.597760993226116,1.0,0.5714285714285714,2.0,O4,de-protonated,,0.0,,C7 H14 O4,7.0,14.0,4.0,,,,
5,24,163.04020601019425,163.04007528423713,163.04006766422907,2595832.2717103125,50.70897950140338,1327565.5976227028,13.737109753826003,-1,0.04673702711195862,0.9996037311511462,0.0,0.5997622386906877,6.0,0.3333333333333333,0.8888888888888888,O3,de-protonated,,0.0,,C9 H8 O3,9.0,8.0,3.0,,,,
6,28,165.01947327833338,165.01934106118605,165.01933221933908,9060961.503136918,62.45340972313977,1125373.746833045,46.60880689973014,-1,0.05358067359947521,0.9994792166927265,0.0,0.5996875300156359,6.0,0.5,0.75,O4,de-protonated,,0.0,,C8 H6 O4,8.0,6.0,4.0,,,,
7,48,171.06642691046707,171.06629013897177,171.0662824127191,22142134.551196877,34.16698428073149,1066864.7904417422,114.80752435246879,-1,0.04516525738967861,0.4998149656154683,0.9203646850869849,0.668034853404075,3.0,0.5,1.5,O4,de-protonated,,0.0,,C8 H12 O4,8.0,12.0,4.0,,,,
8,49,171.10278690613902,171.1026501072653,171.1026679220691,1700543.434972006,44.56137593132126,1101679.9773302055,8.778838629274784,-1,-0.10411762715109173,0.9980349423523974,0.0,0.5988209654114385,2.0,0.3333333333333333,1.7777777777777777,O3,de-protonated,,0.0,,C9 H16 O3,9.0,16.0,3.0,,,,
9,52,173.04567129534604,173.04553303363232,173.04554696782907,2458191.496386203,34.272311591121706,1187823.407025622,13.038612647699257,-1,-0.08052328989773838,0.9988241784992303,0.0,0.5992945070995381,3.0,0.7142857142857143,1.4285714285714286,O5,de-protonated,,0.0,,C7 H10 O5,7.0,10.0,5.0,,,,
10,53,173.08208610303402,173.08194781390497,173.08193247717907,15959376.355076477,57.32315677179015,1030937.5258076724,83.22698852395045,-1,0.08860962949343151,0.9985763398063244,0.0,0.5991458038837947,2.0,0.5,1.75,O4,de-protonated,,0.0,,C8 H14 O4,8.0,14.0,4.0,,,,
11,55,173.118477402096,173.11833908556937,173.11831798652906,2845025.924985057,84.86453191964567,1042175.738267865,14.55731468905059,-1,0.1218764169837178,0.997308415259052,0.0,0.5983850491554312,1.0,0.3333333333333333,2.0,O3,de-protonated,,0.0,,C9 H18 O3,9.0,18.0,3.0,,,,
12,59,175.09773386079155,175.09759405428147,175.0975825416391,4151638.72594753,69.58109977041205,1112981.3012320346,21.80157634274389,-1,0.06574986476987946,0.9992158967849017,0.0,0.599529538070941,1.0,0.5,2.0,O4,de-protonated,,0.0,,C8 H16 O4,8.0,16.0,4.0,,,,
13,62,177.0558620879833,177.0557208076267,177.05571772868907,3415677.8135971846,67.78490896690485,1175582.508972399,18.118591601348317,-1,0.017389653739881824,0.9999451314122179,0.0,0.5999670788473307,6.0,0.3,1.0,O3,de-protonated,,0.0,,C10 H10 O3,10.0,10.0,3.0,,,,
14,63,177.0922556274589,177.09211431971178,177.09210323803907,2968512.6931101233,46.10856122440484,1084375.7412334234,15.356353045301642,-1,0.06257575864485747,0.9992897490870444,0.0,0.5995738494522266,5.0,0.18181818181818182,1.2727272727272727,O2,de-protonated,,0.0,,C11 H14 O2,11.0,14.0,2.0,,,,
15,65,179.0351398813309,179.0349971114431,179.03498228379908,7801677.407635538,48.51971407434134,1021741.4857593626,40.470498997404185,-1,0.08281981442663008,0.9987561955520011,0.0,0.5992537173312007,6.0,0.4444444444444444,0.8888888888888888,O4,de-protonated,,0.0,,C9 H8 O4,9.0,8.0,4.0,,,,
16,66,179.071518327804,179.0713755305413,179.07136779314908,6702898.512720663,81.14530398866951,989916.0389929925,35.15768767504621,-1,0.04320842756254783,0.9996612984427972,0.0,0.5997967790656783,5.0,0.3,1.2,O3,de-protonated,,0.0,,C10 H12 O3,10.0,12.0,3.0,,,,
17,67,180.03036888302316,180.03022536425175,180.03023125599907,1970348.2982947545,46.25491559402716,949365.1384921509,10.382206986520268,-1,-0.032726433110845575,0.9998056838143083,0.0,0.5998834102885849,6.0,0.5,0.875,N1 O4,de-protonated,,0.0,,C8 H7 O4 N1,8.0,7.0,4.0,1.0,,,
18,68,181.01438235015297,181.0142380909959,181.01424683890906,2801628.7406300344,94.30771922464957,1107055.1999290031,14.61552278122782,-1,-0.04832720807065501,0.9995763129190853,0.0,0.5997457877514512,6.0,0.625,0.75,O5,de-protonated,,0.0,,C8 H6 O5,8.0,6.0,5.0,,,,
19,69,181.05078487146244,181.0506405849167,181.05063234825906,4515447.7278589,51.076080554393826,1056350.4250278044,23.791234766256437,-1,0.04549366952338914,0.9996245308838263,0.0,0.5997747185302957,5.0,0.4444444444444444,1.1111111111111112,O4,de-protonated,,0.0,,C9 H10 O4,9.0,10.0,4.0,,,,
20,71,181.0871911743895,181.08704686045232,181.08701785760908,1894952.0819367487,45.955649049223844,1329937.323425158,9.773667841031058,-1,0.16015970431076812,0.9953564507655305,0.0,0.5972138704593183,4.0,0.3,1.4,O3,de-protonated,,0.0,,C10 H14 O3,10.0,14.0,3.0,,,,
21,72,182.00963894501328,182.0094939370702,182.00949581110908,4486620.389768217,55.486472554320166,942153.4908852938,23.452569502679832,-1,-0.010296379670619051,0.9999807638237312,0.0,0.5999884582942387,6.0,0.7142857142857143,0.7142857142857143,N1 O5,de-protonated,,0.0,,C7 H5 O5 N1,7.0,5.0,5.0,1.0,,,
22,73,183.03004452316605,183.02989874757782,183.0298969033691,3089579.9852113267,54.17824955362664,1032513.6602319063,16.060141796171774,-1,0.010075997181277722,0.9999815784613035,0.0,0.5999889470767821,5.0,0.625,1.0,O5,de-protonated,,0.0,,C8 H8 O5,8.0,8.0,5.0,,,,
23,74,183.06643680094842,183.06629099798366,183.0662824127191,4625445.9220306575,51.20342422038551,969648.2968079778,24.002900555991815,-1,0.04689702797079255,0.9996010138532507,0.0,0.5997606083119504,4.0,0.4444444444444444,1.3333333333333333,O4,de-protonated,,0.0,,C9 H12 O4,9.0,12.0,4.0,,,,
24,75,183.10280496319302,183.10265913286995,183.1026679220691,1951121.8791781543,15.602097595648493,1083390.2924631296,10.159957907298123,-1,-0.048001480494277486,0.9995820038222555,0.0,0.5997492022933533,3.0,0.3,1.6,O3,de-protonated,,0.0,,C10 H16 O3,10.0,16.0,3.0,,,,
