,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,O/C,H/C,Heteroatom Class,Ion Type,Adduct,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,N,P,S,13C
0,2,153.01945223755712,153.0193215337872,153.01933221933908,2545967.7823095853,24.357528907044557,1139220.8653967895,13.499982671706494,-1,-0.06983138480552147,0.9991155709172238,0.0,0.5994693425503342,5.0,0.5714285714285714,0.8571428571428571,O4,de-protonated,,0.0,,C7 H6 O4,7.0,6.0,4.0,,,,
1,18,165.0195061441896,165.0193656919748,165.01933221933908,3757058.1182954484,47.66381159603362,1192443.1750459597,20.1329850404329,-1,0.20284069309203012,0.992562210608494,0.0,0.5955373263650964,6.0,0.5,0.75,O4,de-protonated,,0.0,,C8 H6 O4,8.0,6.0,4.0,,,,
2,27,171.06643705588505,171.06629169280157,171.0662824127191,2909078.31757206,63.216383573410475,934447.346530106,15.399012882277056,-1,0.054248460592929,0.9994661580261598,0.0,0.5996796948156958,3.0,0.5,1.5,O4,de-protonated,,0.0,,C8 H12 O4,8.0,12.0,4.0,,,,
3,30,179.03513739408254,179.03498556090298,179.03498228379908,2284353.6651026737,46.74125579595854,918774.0897865787,12.128763150033766,-1,0.018304265783380583,0.9999392081648769,0.0,0.5999635248989261,6.0,0.4444444444444444,0.8888888888888888,O4,de-protonated,,0.0,,C9 H8 O4,9.0,8.0,4.0,,,,
4,31,181.01440033803294,181.01424689807612,181.01424683890906,4713131.90912931,63.505101620735864,1034659.8153956278,25.324030372479655,-1,0.0003268641290409311,0.9999999806139938,0.0,0.5999999883683962,6.0,0.625,0.75,O5,de-protonated,,0.0,,C8 H6 O5,8.0,6.0,5.0,,,,
5,34,187.0613486482115,187.06119029995452,187.06119703228907,3600235.594695661,48.57761272479511,1044822.5323017783,19.153542524952382,-1,-0.03599001108479203,0.9997650005993605,0.0,0.5998590003596163,3.0,0.625,1.5,O5,de-protonated,,0.0,,C8 H12 O5,8.0,12.0,5.0,,,,
6,37,189.07702223576956,189.0768622516099,189.07684709674908,1958525.7021400922,98.53591210474796,856959.4489837209,10.686806113354113,-1,0.08015185915892016,0.998834994626283,0.0,0.5993009967757698,2.0,0.625,1.75,O5,de-protonated,,0.0,,C8 H14 O5,8.0,14.0,5.0,,,,
7,42,193.08719377325218,193.08703053479573,193.08701785760908,2526663.23374506,64.22851507152532,958987.6503869664,13.657781743645021,-1,0.0656553029140659,0.9992181496857793,0.0,0.5995308898114675,5.0,0.2727272727272727,1.2727272727272727,O3,de-protonated,,0.0,,C11 H14 O3,11.0,14.0,3.0,,,,
8,50,197.0093469324818,197.0091805115718,197.00916145847907,3161464.598285221,50.08748047949837,995762.0668351345,17.423194080936796,-1,0.09671170917826939,0.9983043216580334,0.0,0.59898259299482,6.0,0.75,0.75,O6,de-protonated,,0.0,,C8 H6 O6,8.0,6.0,6.0,,,,
9,51,197.0457363845854,197.04556993415076,197.04554696782907,1779932.352506479,25.414650653525072,794794.0214782263,9.440737579770563,-1,0.11655336569434921,0.9975381118096551,0.0,0.598522867085793,5.0,0.5555555555555556,1.1111111111111112,O5,de-protonated,,0.0,,C9 H10 O5,9.0,10.0,5.0,,,,
10,57,198.98858774711488,198.9884197203955,198.98842601358908,2495560.003458738,104.53820341177132,915906.4516166408,13.271446084761038,-1,-0.03162592765098083,0.9998185316183833,0.0,0.59989111897103,6.0,1.0,0.5714285714285714,O7,de-protonated,,0.0,,C7 H4 O7,7.0,4.0,7.0,,,,
11,58,199.09778000796325,199.0976118926564,199.0975825416391,2298679.5084306267,104.38143717007377,941317.5771231062,12.35729973697922,-1,0.14742025959851296,0.9960643890545883,0.0,0.5976386334327529,3.0,0.4,1.6,O4,de-protonated,,0.0,,C10 H16 O4,10.0,16.0,4.0,,,,
12,64,201.07699717936543,201.07682745837874,201.07684709674908,3112186.175985529,31.498342343577026,861339.2662515858,16.492723691230303,-1,-0.09766599494738111,0.9982707220379732,0.0,0.5989624332227839,3.0,0.5555555555555556,1.5555555555555556,O5,de-protonated,,0.0,,C9 H14 O5,9.0,14.0,5.0,,,,
13,65,201.11339296448736,201.11322321397483,201.11323260609907,2620028.3028459977,29.41004455070176,997914.1681237491,14.022352013296103,-1,-0.04670067761975051,0.9996043471818243,0.0,0.5997626083090946,2.0,0.4,1.8,O4,de-protonated,,0.0,,C10 H18 O4,10.0,18.0,4.0,,,,
14,69,203.0563026372987,203.0561313106652,203.05611165185908,1803173.7684409274,45.38234494177911,987334.9878874085,9.963106921360174,-1,0.09681464867113287,0.9983007130630407,0.0,0.5989804278378243,3.0,0.75,1.5,O6,de-protonated,,0.0,,C8 H12 O6,8.0,12.0,6.0,,,,
15,70,203.09264514447153,203.09247378835732,203.09249716120908,2167213.2131383885,17.37012372463387,973858.6460852196,11.660807281526408,-1,-0.1150847622823706,0.9975996877862604,0.0,0.5985598126717562,2.0,0.5555555555555556,1.7777777777777777,O5,de-protonated,,0.0,,C9 H16 O5,9.0,16.0,5.0,,,,
16,75,205.01442462938482,205.01425171439178,205.01424683890906,2555147.7405864997,38.72511761027452,1031692.577263699,13.8482288994329,-1,0.023781189802124156,0.9998973878697888,0.0,0.5999384327218732,8.0,0.5,0.6,O5,de-protonated,,0.0,,C10 H6 O5,10.0,6.0,5.0,,,,
17,81,207.03008496965296,207.02991041973428,207.02989690336906,2466378.3124298453,52.356126374209694,1003756.9520899592,13.353066294384416,-1,0.06528702094140663,0.9992268930092729,0.0,0.5995361358055638,7.0,0.5,0.8,O5,de-protonated,,0.0,,C10 H8 O5,10.0,8.0,5.0,,,,
18,88,209.00934484446893,209.009168689255,209.00916145847907,4559244.246963679,104.17881033938417,941137.354644816,24.409884024697835,-1,0.0345954975604127,0.9997828569997247,0.0,0.5998697141998348,7.0,0.6666666666666666,0.6666666666666666,O6,de-protonated,,0.0,,C9 H6 O6,9.0,6.0,6.0,,,,
19,89,209.04572516294814,209.04554897822865,209.04554696782907,2084739.5926792698,70.80279837635337,774011.0275499208,11.187410065710822,-1,0.009617040940870115,0.9999832184097088,0.0,0.5999899310458253,6.0,0.5,1.0,O5,de-protonated,,0.0,,C10 H10 O5,10.0,10.0,5.0,,,,
20,95,211.024990256789,211.02481246687654,211.0248115229391,5291439.356562829,63.60518699174345,858313.8415071861,28.14264827814026,-1,0.004473111146727485,0.9999963694500272,0.0,0.5999978216700164,6.0,0.6666666666666666,0.8888888888888888,O6,de-protonated,,0.0,,C9 H8 O6,9.0,8.0,6.0,,,,
21,96,211.0613668858501,211.061189066437,211.06119703228907,2107206.1190501703,37.262564111139966,884177.6829921269,11.3125610538,-1,-0.03774190696970611,0.999741568538207,0.0,0.5998449411229242,5.0,0.5,1.2,O5,de-protonated,,0.0,,C10 H12 O5,10.0,12.0,5.0,,,,
22,98,213.00428560858944,213.0041062135641,213.00407607804908,1573148.3634666894,24.01005768221066,1107983.8547147703,8.559239315838095,-1,0.14147858382617573,0.9963746760898857,0.0,0.5978248056539314,6.0,0.875,0.75,O7,de-protonated,,0.0,,C8 H6 O7,8.0,6.0,7.0,,,,
23,99,213.04063803499562,213.0404586104912,213.04046158739908,1970061.324177524,71.56776199113594,957079.710547886,10.409297400634632,-1,-0.013973438861908534,0.9999645715026172,0.0,0.5999787429015703,5.0,0.6666666666666666,1.1111111111111112,O6,de-protonated,,0.0,,C9 H10 O6,9.0,10.0,6.0,,,,
24,100,213.07702519628228,213.07684574227065,213.07684709674908,2351136.165607015,86.36545541163719,899366.9899989638,12.596719018541126,-1,-0.0063567602324661925,0.999992667975665,0.0,0.5999956007853989,4.0,0.5,1.4,O5,de-protonated,,0.0,,C10 H14 O5,10.0,14.0,5.0,,,,
25,103,215.05629178762047,215.05611072862774,215.05611165185908,2011291.2592357013,74.28369991054367,742439.309573206,10.825560469713853,-1,-0.004292978856424436,0.9999966559666412,0.0,0.5999979935799847,4.0,0.6666666666666666,1.3333333333333333,O6,de-protonated,,0.0,,C9 H12 O6,9.0,12.0,6.0,,,,
26,104,215.09267159487112,215.09249050637908,215.09249716120908,3839065.25700096,109.16861571553098,803904.2949136148,20.33431489083723,-1,-0.03093938696350393,0.9998263241148884,0.0,0.599895794468933,3.0,0.5,1.6,O5,de-protonated,,0.0,,C10 H16 O5,10.0,16.0,5.0,,,,
27,106,217.10834379795605,217.1081610750712,217.1081472256691,2566130.2836427586,54.82988377142679,841290.2348957136,13.684988480186147,-1,0.0637903380672969,0.9992619202086422,0.0,0.5995571521251853,2.0,0.5,1.8,O5,de-protonated,,0.0,,C10 H18 O5,10.0,18.0,5.0,,,,
28,107,219.0300590448019,219.02987476380952,219.02989690336906,1722085.9575146476,64.80777801685419,887119.4771663739,9.152346172434632,-1,-0.10108008021027365,0.9981478230373444,0.0,0.5988886938224066,8.0,0.45454545454545453,0.7272727272727273,O5,de-protonated,,0.0,,C11 H8 O5,11.0,8.0,5.0,,,,
29,108,221.00935298254586,221.00916709686484,221.00916145847907,2766563.1141993064,51.13118775409775,954829.6910138594,14.713403121440692,-1,0.025512000205289292,0.9998819088904047,0.0,0.5999291453342428,8.0,0.6,0.6,O6,de-protonated,,0.0,,C10 H6 O6,10.0,6.0,6.0,,,,
30,109,221.04574597088254,221.0455600556973,221.04554696782907,1732376.8643781317,27.569888805013967,907613.1425718663,9.269335139561472,-1,0.059208920601964914,0.9993640982868442,0.0,0.5996184589721065,7.0,0.45454545454545453,0.9090909090909091,O5,de-protonated,,0.0,,C11 H10 O5,11.0,10.0,5.0,,,,
31,110,221.08209257351396,221.08190662886219,221.08193247717907,1557459.1304535025,74.0073657322504,762968.3169448518,8.499384495447618,-1,-0.11691736448590843,0.9975227298254696,0.0,0.5985136378952818,6.0,0.3333333333333333,1.1666666666666667,O4,de-protonated,,0.0,,C12 H14 O4,12.0,14.0,4.0,,,,
32,113,223.02500152783654,223.0248140081003,223.02481152293907,4857473.796398724,104.54411285255146,903483.6943923612,26.336120971809525,-1,0.01114298091399059,0.9999774704919174,0.0,0.5999864822951504,7.0,0.6,0.8,O6,de-protonated,,0.0,,C10 H8 O6,10.0,8.0,6.0,,,,
33,114,223.06139692807378,223.06120937883335,223.06119703228907,2166583.819674981,124.73791017689773,804856.930733894,11.511170230550217,-1,0.055350479803015155,0.9994442545682091,0.0,0.5996665527409254,6.0,0.45454545454545453,1.0909090909090908,O5,de-protonated,,0.0,,C11 H12 O5,11.0,12.0,5.0,,,,
34,118,225.00426897371057,225.0040798495183,225.00407607804908,7116838.094827171,132.4599447793367,897469.41051058,38.36149852298701,-1,0.01676178172219052,0.9999490219616209,0.0,0.5999694131769725,7.0,0.7777777777777778,0.6666666666666666,O7,de-protonated,,0.0,,C9 H6 O7,9.0,6.0,7.0,,,,
