,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,O/C,H/C,Heteroatom Class,Ion Type,Adduct,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,N,P,S,13C
0,6,153.01946682795182,153.01934372528416,153.01933221933908,1988025.170969643,35.64472609453149,1106981.0894996405,10.65590408426704,-1,0.07519275450465752,0.9989746241975546,0.0,0.5993847745185327,5.0,0.5714285714285714,0.8571428571428571,O4,de-protonated,,0.0,,C7 H6 O4,7.0,6.0,4.0,,,,
1,9,155.03507865953003,155.03495408486683,155.03498228379908,1616814.0428941431,39.55145172618322,1053001.8897310249,8.689668579225453,-1,-0.1818875446078285,0.9940151000909735,0.0,0.596409060054584,4.0,0.5714285714285714,1.1428571428571428,O4,de-protonated,,0.0,,C7 H8 O4,7.0,8.0,4.0,,,,
2,13,159.06641846553674,159.0662909476572,159.0662824127191,7453164.860915419,50.10443228024862,1072231.946507908,40.94139262719924,-1,0.05365648819072967,0.9994777422585648,0.0,0.5996866453551388,2.0,0.5714285714285714,1.7142857142857142,O4,de-protonated,,0.0,,C7 H12 O4,7.0,12.0,4.0,,,,
3,22,162.0773089664753,162.0771792511407,162.07718144937908,2150006.419028243,30.810070522512117,1087992.8234040001,11.45878358215902,-1,-0.013562910938152088,0.9999666226079309,0.0,0.5999799735647585,1.0,0.6666666666666666,2.1666666666666665,N1 O4,de-protonated,,0.0,,C6 H13 O4 N1,6.0,13.0,4.0,1.0,,,
4,26,163.04019843774236,163.04006801979165,163.04006766422907,2181543.8970985687,27.85771592931533,1311043.177856084,11.748257142623475,-1,0.0021808294231521856,0.9999991370273406,0.0,0.5999994822164043,6.0,0.3333333333333333,0.8888888888888888,O3,de-protonated,,0.0,,C9 H8 O3,9.0,8.0,3.0,,,,
5,41,167.03513000978066,167.03499667744484,167.03498228379908,2250394.011198167,28.116423139180178,1202998.0144314612,11.895724805501594,-1,0.08617144480380053,0.9986535568010659,0.0,0.5991921340806395,5.0,0.5,1.0,O4,de-protonated,,0.0,,C8 H8 O4,8.0,8.0,4.0,,,,
6,46,169.05076984218374,169.05063503982421,169.05063234825906,2027728.5759931733,39.21838361470959,1049007.539642723,10.841604104187633,-1,0.015921650928078835,0.9999540040030733,0.0,0.599972402401844,4.0,0.5,1.25,O4,de-protonated,,0.0,,C8 H10 O4,8.0,10.0,4.0,,,,
7,51,171.06642869172472,171.06629241961411,171.0662824127191,8155540.558237724,28.96549723419387,1134601.9286893047,43.32272229441627,-1,0.05849717947616306,0.9993792898304377,0.0,0.5996275738982626,3.0,0.5,1.5,O4,de-protonated,,0.0,,C8 H12 O4,8.0,12.0,4.0,,,,
8,54,173.08207701331133,173.08193927174386,173.08193247717907,6888130.44965588,87.09361945383378,932662.3105561783,37.65340992154637,-1,0.03925634928946143,0.9997204156043696,0.0,0.5998322493626218,2.0,0.5,1.75,O4,de-protonated,,0.0,,C8 H14 O4,8.0,14.0,4.0,,,,
9,57,175.09771535884653,175.09757614811596,175.0975825416391,1729307.156530575,47.32262354906695,1060363.3167221604,9.186689220777632,-1,-0.03651405715537875,0.999758108014768,0.0,0.5998548648088609,1.0,0.5,2.0,O4,de-protonated,,0.0,,C8 H16 O4,8.0,16.0,4.0,,,,
