,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,O/C,H/C,Heteroatom Class,Ion Type,Adduct,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,N,P,S,13C,34S
383,936,311.0047734395401,311.0044500232881,311.0044700012191,2171465.4506909004,143.98707227742585,638156.1759888069,11.855425944890234,-1,-0.06423679699409016,0.999251556517734,0.0,0.5995509339106404,9.0,0.8333333333333334,0.6666666666666666,O10,de-protonated,,0.0,,C12 H8 O10,12.0,8.0,10.0,,,,,
384,937,311.0412025909049,311.0408791375196,311.0408555105691,7901930.860652018,133.0034440642903,703777.9472477601,42.30630702926571,-1,0.0759609231053479,0.9989535777413899,0.0,0.599372146644834,8.0,0.6923076923076923,0.9230769230769231,O9,de-protonated,,0.0,,C13 H12 O9,13.0,12.0,9.0,,,,,
385,938,311.07757209747894,311.07724860702115,311.0772410199191,16448043.853041356,217.44085774014405,705556.7096268069,88.10337836452688,-1,0.024389769037438568,0.9998826476977394,0.9789334860968425,0.9915029830573807,7.0,0.5714285714285714,1.1428571428571428,O8,de-protonated,,0.0,,C14 H16 O8,14.0,16.0,8.0,,,,,
386,941,311.1139509017221,311.1136273741824,311.1136265292691,17580501.02877659,128.54666003559498,711155.0248265644,94.4482266942922,-1,0.0027157707986472527,0.9996308757663586,0.993781617549745,0.9972911724797131,6.0,0.4666666666666667,1.3333333333333333,O7,de-protonated,,0.0,,C15 H20 O7,15.0,20.0,7.0,,,,,
387,944,311.15032588902216,311.15000232440434,311.1500120386191,6381839.073191699,80.07961617658621,726004.2294244588,34.30938313958743,-1,-0.031220357914839392,0.9998231556539868,0.0,0.5998938933923921,5.0,0.375,1.5,O6,de-protonated,,0.0,,C16 H24 O6,16.0,24.0,6.0,,,,,
388,945,311.168959291591,311.16863570797966,311.16863948322913,34403116.50109154,176.4705780632734,694318.4646138,187.35963891424677,-1,-0.012132486981906738,0.9995645471366691,0.9930038118380219,0.9969402530172102,4.0,0.17647058823529413,1.6470588235294117,S1 O3,de-protonated,,0.0,,C17 H28 O3 S1,17.0,28.0,3.0,,,1.0,,
389,946,311.1867303966043,311.18640679487834,311.1863975479691,11860907.489523347,78.04015087296362,688016.0699638212,63.55825576010598,-1,0.029715017528774163,0.999692581315099,0.9816372870447497,0.9924704636069593,4.0,0.29411764705882354,1.6470588235294117,O5,de-protonated,,0.0,,C17 H28 O5,17.0,28.0,5.0,,,,,
390,949,312.0809121188587,312.0805876056677,312.08059585498904,2042062.434564761,108.10250374575209,577255.273690772,10.979990556830053,-1,-0.026433304292484118,0.9998732262873338,0.9789334860968425,0.9914973302111372,7.0,0.5714285714285714,1.1428571428571428,13C1 O8,de-protonated,,1.0,938.0,C13 H16 O8 13C1,13.0,16.0,8.0,,,,1.0,
391,950,312.1173258089083,312.11700125859977,312.1169813643391,2705576.737065069,127.02354205496694,667381.2490255983,14.610714752452687,-1,0.06373975740579259,0.9992630897904643,0.993781617549745,0.9970705008941765,6.0,0.4666666666666667,1.3333333333333333,13C1 O7,de-protonated,,1.0,941.0,C14 H20 O7 13C1,14.0,20.0,7.0,,,,1.0,
392,951,312.14562498850603,312.14530040935136,312.14526101081907,1546724.6956521925,186.3063176783514,586285.1471495616,8.349567925307532,-1,0.1262185822293598,0.9971134912996854,0.0,0.5982680947798112,5.0,0.4,1.5333333333333334,N1 O6,de-protonated,,0.0,,C15 H23 O6 N1,15.0,23.0,6.0,1.0,,,,
393,953,312.1723186878495,312.17199408148514,312.17199431829914,5986661.931118231,76.88760056976736,716792.5495992032,32.30054707670325,-1,-0.0007586010512925691,0.999573415126649,0.9930038118380219,0.9969455738111981,4.0,0.17647058823529413,1.6470588235294117,13C1 S1 O3,de-protonated,,1.0,945.0,C16 H28 O3 S1 13C1,16.0,28.0,3.0,,,1.0,1.0,
394,954,312.1900613788138,312.1897367543639,312.1897523830391,1882075.0661514546,74.29644987278027,655468.4502418892,10.267841706668243,-1,-0.050061461323221715,0.9995453657686401,0.9816372870447497,0.992382134279084,4.0,0.29411764705882354,1.6470588235294117,13C1 O5,de-protonated,,1.0,946.0,C16 H28 O5 13C1,16.0,28.0,5.0,,,,1.0,
395,958,313.0204394381206,313.0201139672425,313.02012006567907,2080054.302094928,125.2014315327296,673142.4599121957,11.290097763258895,-1,-0.01948257059215364,0.9999311297927536,0.0,0.5999586778756522,8.0,0.8333333333333334,0.8333333333333334,O10,de-protonated,,0.0,,C12 H10 O10,12.0,10.0,10.0,,,,,
396,959,313.05682811722653,313.05650260925637,313.0565055750291,8028759.513789354,143.2606574305658,693260.7925339856,43.107646005170324,-1,-0.009473602043479771,0.9999837152698312,0.0,0.5999902291618987,7.0,0.6923076923076923,1.0769230769230769,O9,de-protonated,,0.0,,C13 H14 O9,13.0,14.0,9.0,,,,,
397,960,313.07877777324904,313.078452242905,313.0785043229591,1680390.785048496,127.43285443947808,560162.2460024522,8.976643117068509,-1,-0.1663482269936673,0.9949915846151003,0.0,0.5969949507690602,1.0,0.5454545454545454,2.0,S2 O6,de-protonated,,0.0,,C11 H22 O6 S2,11.0,22.0,6.0,,,2.0,,
398,963,313.09322086761983,313.09289532255355,313.0928910843791,15513387.128522847,134.16350375444256,697342.29730144,83.11970856917486,-1,0.01353647606574475,0.9999802130111172,0.9938414490622997,0.9975247074315903,6.0,0.5714285714285714,1.2857142857142858,O8,de-protonated,,0.0,,C14 H18 O8,14.0,18.0,8.0,,,,,
399,965,313.12959809455845,313.1292725124118,313.12927659372906,14038035.374020152,94.98531015703739,696572.4626814332,76.8626782093717,-1,-0.013033969005728594,0.9996769647275701,0.9901974963278862,0.9958851773676964,5.0,0.4666666666666667,1.4666666666666666,O7,de-protonated,,0.0,,C15 H22 O7,15.0,22.0,7.0,,,,,
400,968,313.16478723730654,313.1644616192906,313.1644353128291,1575136.940150027,76.61454488330934,758801.2346578073,8.544414046161052,-1,0.08400207220414872,0.9991469346725759,0.9930038118380219,0.9966896855387543,4.0,0.17647058823529413,1.6470588235294117,34S1 O3,de-protonated,,1.0,945.0,C17 H28 O3 34S1,17.0,28.0,3.0,,,,,1.0
401,969,313.1660043536393,313.1656787343827,313.1656621030791,8070359.962267344,156.2463109927696,680133.0426896275,44.25476823780091,-1,0.053107047187297945,0.9994883805842023,0.0,0.5996930283505214,4.0,0.375,1.625,O6,de-protonated,,0.0,,C16 H26 O6,16.0,26.0,6.0,,,,,
402,970,313.2023968774635,313.20207122111094,313.2020476124291,3265591.9652139777,159.73229555762032,597015.9036025102,17.442844283732022,-1,0.07537844024014956,0.9989695563023974,0.0,0.5993817337814384,3.0,0.29411764705882354,1.7647058823529411,O5,de-protonated,,0.0,,C17 H30 O5,17.0,30.0,5.0,,,,,
403,971,313.23875112696555,313.2384254335561,313.23843312177905,2163694.8843330364,90.50647701206609,706274.3440199578,11.671557070281983,-1,-0.024544315659221366,0.9998906970338137,0.0,0.5999344182202883,2.0,0.2222222222222222,1.8888888888888888,O4,de-protonated,,0.0,,C18 H34 O4,18.0,34.0,4.0,,,,,
404,972,314.09657063257197,314.0962440647625,314.0962459194491,2476608.6189050283,114.90430881295903,606102.3764921784,13.381263172982589,-1,-0.005904835167865438,0.9999936734344489,0.9938414490622997,0.9975327836855892,6.0,0.5714285714285714,1.2857142857142858,13C1 O8,de-protonated,,1.0,963.0,C13 H18 O8 13C1,13.0,18.0,8.0,,,,1.0,
405,973,314.13293973889785,314.1326131340163,314.13263142879913,2093687.796249021,79.0123061786716,708518.4668679168,11.262654647645723,-1,-0.05823903978433336,0.9993847542718229,0.9901974963278862,0.9957098510942484,5.0,0.4666666666666667,1.4666666666666666,13C1 O7,de-protonated,,1.0,965.0,C14 H22 O7 13C1,14.0,22.0,7.0,,,,1.0,
406,974,314.1612426779562,314.1609160442246,314.1609110752791,2178716.6313884696,82.34775762657219,657014.9093405628,11.709977432140423,-1,0.01581656196867597,0.9999546091677133,0.0,0.599972765500628,4.0,0.4,1.6666666666666667,N1 O6,de-protonated,,0.0,,C15 H25 O6 N1,15.0,25.0,6.0,1.0,,,,
407,975,314.1724456926063,314.17211904745517,314.1721444645691,2381942.9517275384,118.14098020329546,633553.9874830608,12.837889483841787,-1,-0.08090186981757355,0.9988131028481181,0.0,0.5992878617088708,4.0,0.35714285714285715,1.7857142857142858,N3 O5,de-protonated,,0.0,,C14 H25 O5 N3,14.0,25.0,5.0,3.0,,,,
408,976,314.2088925739445,314.2085658916421,314.20852997391904,2405589.5772301895,88.30943191279724,616725.6884123567,12.906497272874716,-1,0.11431173762955575,0.9976317872111486,0.0,0.5985790723266892,3.0,0.26666666666666666,1.9333333333333333,N3 O4,de-protonated,,0.0,,C15 H29 O4 N3,15.0,29.0,4.0,3.0,,,,
409,982,315.01494035487156,315.0146128509415,315.01464076207907,1924969.220766673,116.27462432695201,604732.3949864684,10.347426741946443,-1,-0.08860266783606494,0.9985765633393255,0.0,0.5991459380035953,12.0,0.5333333333333333,0.5333333333333333,O8,de-protonated,,0.0,,C15 H8 O8,15.0,8.0,8.0,,,,,
410,983,315.03609865662526,315.03577113112794,315.03577013013904,2691767.8990363968,143.4863106438856,697558.0473230868,14.522896782490538,-1,0.003177381736745839,0.99999816814025,0.0,0.59999890088415,7.0,0.8333333333333334,1.0,O10,de-protonated,,0.0,,C12 H12 O10,12.0,12.0,10.0,,,,,
411,984,315.0513715351949,315.0510439941295,315.05102627142907,3418887.8016341035,128.64220889254224,741714.4236355429,18.353955722089324,-1,0.05625342862663707,0.9994259798380037,0.0,0.5996555879028023,11.0,0.4375,0.75,O7,de-protonated,,0.0,,C16 H12 O7,16.0,12.0,7.0,,,,,
412,987,315.0724828737004,315.0721553111156,315.0721556394891,6731149.03129403,118.9035056373193,694424.0353155696,36.252355725,-1,-0.0010422168730079631,0.9999998029075513,0.0,0.5999998817445308,6.0,0.6923076923076923,1.2307692307692308,O9,de-protonated,,0.0,,C13 H16 O9,13.0,16.0,9.0,,,,,
413,988,315.0877128315457,315.08738525343654,315.08741178077906,2877169.7402594103,129.7953336630103,733783.7422472602,15.48615014051287,-1,-0.08419042314999554,0.9987147134379748,0.0,0.5992288280627849,10.0,0.35294117647058826,0.9411764705882353,O6,de-protonated,,0.0,,C17 H16 O6,17.0,16.0,6.0,,,,,
414,990,315.1088663832731,315.10853878360155,315.10854114883904,11537796.10601097,156.38894627075445,690198.910425101,62.723985045465554,-1,-0.007506104034699979,0.9953437522814033,0.9831532660460882,0.9904675577872772,5.0,0.5714285714285714,1.4285714285714286,O8,de-protonated,,0.0,,C14 H20 O8,14.0,20.0,8.0,,,,,
415,992,315.14524330861565,315.14491567186406,315.1449266581891,12826355.642333236,112.63480076485044,673163.1149741858,69.93603582860712,-1,-0.03486118324595915,0.998519078783968,0.9951679285547089,0.9971786186922644,4.0,0.4666666666666667,1.6,O7,de-protonated,,0.0,,C15 H24 O7,15.0,24.0,7.0,,,,,
416,993,315.1816424802088,315.18131480635446,315.1813121675391,8309212.928272344,137.99906575011823,696054.0783400224,44.54566526330053,-1,0.0083723725752152,0.9999872811408109,0.0,0.5999923686844866,3.0,0.375,1.75,O6,de-protonated,,0.0,,C16 H28 O6,16.0,28.0,6.0,,,,,
417,994,315.21801784444307,315.2176901335103,315.2176976768891,2148622.115299814,113.85147546782927,598361.8004219504,11.63588101998486,-1,-0.023930695646870056,0.9998960936926278,0.0,0.5999376562155766,2.0,0.29411764705882354,1.8823529411764706,O5,de-protonated,,0.0,,C17 H32 O5,17.0,32.0,5.0,,,,,
418,996,316.1041681875185,316.1038395733073,316.1037901210391,1864067.1342017155,70.96620575759547,643983.102009223,10.133370440163702,-1,0.15644313600256954,0.995568988356032,0.0,0.5973413930136192,5.0,0.6153846153846154,1.4615384615384615,N1 O8,de-protonated,,0.0,,C13 H19 O8 N1,13.0,19.0,8.0,1.0,,,,
419,997,316.11215286444263,316.11182424209244,316.11189598390905,1494263.756032103,62.35002978791757,690772.0471649675,8.187653543189818,-1,-0.22695070170816858,0.9906977276194525,0.9831532660460882,0.9876799429901069,5.0,0.5714285714285714,1.4285714285714286,13C1 O8,de-protonated,,1.0,990.0,C13 H20 O8 13C1,13.0,20.0,8.0,,,,1.0,
420,998,316.1405595811443,316.1402309298383,316.1401756303891,1730392.679332896,196.4803537086795,552063.1070603166,9.358102424091598,-1,0.17492066333955508,0.994463554196246,0.0,0.5966781325177476,4.0,0.5,1.6428571428571428,N1 O7,de-protonated,,0.0,,C14 H23 O7 N1,14.0,23.0,7.0,1.0,,,,
421,999,316.14857126664185,316.1482426071693,316.1482814932591,2165087.7153823925,154.693244371832,583382.9749652949,11.60706574859103,-1,-0.12299952920570498,0.9972586482253255,0.9951679285547089,0.9964223603570788,4.0,0.4666666666666667,1.6,13C1 O7,de-protonated,,1.0,992.0,C14 H24 O7 13C1,14.0,24.0,7.0,,,,1.0,
422,1000,316.1517332114073,316.1514045487117,316.1514090196791,2181791.416827146,89.19538587419005,688193.2100448458,12.06399362355034,-1,-0.014141854995520177,0.9999637123613601,0.0,0.5999782274168161,4.0,0.46153846153846156,1.7692307692307692,N3 O6,de-protonated,,0.0,,C13 H23 O6 N3,13.0,23.0,6.0,3.0,,,,
423,1002,316.1881545991574,316.1878258993364,316.1877945290291,1597619.2758232134,98.70388492627876,741804.9916869573,8.574601473335541,-1,0.09921416285839359,0.998215513002092,0.0,0.5989293078012552,3.0,0.35714285714285715,1.9285714285714286,N3 O5,de-protonated,,0.0,,C14 H27 O5 N3,14.0,27.0,5.0,3.0,,,,
424,1007,317.0306124194646,317.0302828609023,317.0302908265391,4607458.532230832,87.45468759109711,633497.0119797364,24.775644775571536,-1,-0.02512579099282438,0.999885457029952,0.0,0.5999312742179712,11.0,0.5333333333333333,0.6666666666666666,O8,de-protonated,,0.0,,C15 H10 O8,15.0,10.0,8.0,,,,,
425,1008,317.0670059490294,317.0666763533701,317.0666763358891,5363084.314427435,93.46762126727873,714217.7400214778,29.44646305293338,-1,5.51335131173693e-05,0.9999999994484496,0.0,0.5999999996690698,10.0,0.4375,0.875,O7,de-protonated,,0.0,,C16 H14 O7,16.0,14.0,7.0,,,,,
426,1010,317.08815251905423,317.0878229018396,317.0878057039491,3410179.1926343013,178.41363215975812,623384.9315112749,18.50489285796177,-1,0.05423699755528252,0.999466383550394,0.0,0.5996798301302364,5.0,0.6923076923076923,1.3846153846153846,O9,de-protonated,,0.0,,C13 H18 O9,13.0,18.0,9.0,,,,,
427,1013,317.10338828295903,317.10305865021417,317.1030618452391,3868368.1907443427,98.05571509865443,678118.6513566681,20.722296599506056,-1,-0.010075667236558809,0.9999815796677218,0.0,0.599988947800633,9.0,0.35294117647058826,1.0588235294117647,O6,de-protonated,,0.0,,C17 H18 O6,17.0,18.0,6.0,,,,,
428,1015,317.12453415309324,317.1242044987938,317.12419121329907,8498291.835722018,117.34168047923409,667683.491512413,46.88381871354277,-1,0.04189366531824136,0.9996815938879019,0.0,0.5998089563327411,4.0,0.5714285714285714,1.5714285714285714,O8,de-protonated,,0.0,,C14 H22 O8,14.0,22.0,8.0,,,,,
429,1016,317.1397726766161,317.13944300678355,317.1394473545891,5337646.189623712,74.04045888505858,715470.8941543737,28.85369175568887,-1,-0.013709444155922436,0.9999658975079322,0.0,0.5999795385047593,8.0,0.2777777777777778,1.2222222222222223,O5,de-protonated,,0.0,,C18 H22 O5,18.0,22.0,5.0,,,,,
